Date_Time,TurbClean
4/19/2023 11:14,11.86428
4/19/2023 11:29,11.49482
4/19/2023 11:44,12.27397
4/19/2023 11:59,11.72526
4/19/2023 12:14,9.118114
4/19/2023 12:29,10.6474
4/19/2023 12:44,13.24662
4/19/2023 12:59,10.18775
4/19/2023 13:14,11.3010746
4/19/2023 13:29,10.39665
4/19/2023 13:44,12.24921
4/19/2023 13:59,10.94048492
4/19/2023 14:14,13.51507
4/19/2023 14:29,13.8273
4/19/2023 14:44,14.64869
4/19/2023 14:59,14.89854
4/19/2023 15:14,14.44467
4/19/2023 15:29,12.88833
4/19/2023 15:44,15.86993
4/19/2023 15:59,13.66296
4/19/2023 16:14,19.69563
4/19/2023 16:29,18.695269
4/19/2023 16:44,15.6608
4/19/2023 16:59,18.1011325
4/19/2023 17:14,13.37035
4/19/2023 17:29,16.48586
4/19/2023 17:44,14.9134
4/19/2023 17:59,14.16259
4/19/2023 18:14,14.98332
4/19/2023 18:29,17.92048
4/19/2023 18:44,20.44633
4/19/2023 18:59,13.68757
4/19/2023 19:14,14.36804
4/19/2023 19:29,14.642107
4/19/2023 19:44,12.10333
4/19/2023 19:59,10.3300365
4/19/2023 20:14,11.66101
4/19/2023 20:29,12.35183
4/19/2023 20:44,12.88895
4/19/2023 20:59,11.03726
4/19/2023 21:14,12.14594
4/19/2023 21:29,17.58235
4/19/2023 21:44,11.34906
4/19/2023 21:59,14.040305
4/19/2023 22:14,12.67904
4/19/2023 22:29,9.484927
4/19/2023 22:44,10.39789
4/19/2023 22:59,12.08465
4/19/2023 23:14,11.69962
4/19/2023 23:29,11.08269
4/19/2023 23:44,11.40692
4/19/2023 23:59,12.36754
4/20/2023 0:14,10.55929
4/20/2023 0:29,10.53131
4/20/2023 0:44,13.71374
4/20/2023 0:59,10.59522
4/20/2023 1:14,9.604936
4/20/2023 1:29,11.20587
4/20/2023 1:44,10.37939
4/20/2023 1:59,10.3536
4/20/2023 2:14,12.67062
4/20/2023 2:29,9.83317
4/20/2023 2:44,11.62924
4/20/2023 2:59,10.51904
4/20/2023 3:14,9.663509
4/20/2023 3:29,10.88853
4/20/2023 3:44,9.667344
4/20/2023 3:59,10.98657
4/20/2023 4:14,12.36356
4/20/2023 4:29,11.33566
4/20/2023 4:44,8.974212
4/20/2023 4:59,8.971931
4/20/2023 5:14,11.53397
4/20/2023 5:29,14.07357
4/20/2023 5:44,10.08519
4/20/2023 5:59,9.222273
4/20/2023 6:14,11.15844
4/20/2023 6:29,11.48116
4/20/2023 6:44,12.16239
4/20/2023 6:59,11.83926
4/20/2023 7:14,10.82301
4/20/2023 7:29,10.71728
4/20/2023 7:44,10.44731
4/20/2023 7:59,9.492565
4/20/2023 8:14,12.72536
4/20/2023 8:29,11.40944
4/20/2023 8:44,9.806915
4/20/2023 8:59,11.03762
4/20/2023 9:14,17.29832
4/20/2023 9:29,9.880679
4/20/2023 9:44,9.940598
4/20/2023 9:59,12.39051
4/20/2023 10:14,11.35758
4/20/2023 10:29,9.385557
4/20/2023 10:44,10.7190062
4/20/2023 10:59,12.34977
4/20/2023 11:14,9.545843
4/20/2023 11:29,9.696771
4/20/2023 11:44,9.994664
4/20/2023 11:59,12.00313
4/20/2023 12:14,11.06413
4/20/2023 12:29,10.8603
4/20/2023 12:44,9.856044
4/20/2023 12:59,10.50243
4/20/2023 13:14,9.311099
4/20/2023 13:29,12.27771
4/20/2023 13:44,10.2231
4/20/2023 13:59,9.713185
4/20/2023 14:14,10.45653
4/20/2023 14:29,9.819047
4/20/2023 14:44,13.54365
4/20/2023 14:59,12.775191
4/20/2023 15:14,11.84244
4/20/2023 15:29,11.00121
4/20/2023 15:44,11.52557
4/20/2023 15:59,9.594249
4/20/2023 16:14,12.2525
4/20/2023 16:29,10.25287
4/20/2023 16:44,10.2577
4/20/2023 16:59,10.12477
4/20/2023 17:14,9.836295
4/20/2023 17:29,9.056674
4/20/2023 17:44,9.61454
4/20/2023 17:59,13.88583
4/20/2023 18:14,10.60501
4/20/2023 18:29,12.5096456
4/20/2023 18:44,10.56295
4/20/2023 18:59,9.809132
4/20/2023 19:14,8.553005
4/20/2023 19:29,9.765636
4/20/2023 19:44,8.031711
4/20/2023 19:59,9.48889
4/20/2023 20:14,11.49526
4/20/2023 20:29,13.57149
4/20/2023 20:44,11.60927
4/20/2023 20:59,8.326635
4/20/2023 21:14,9.244319
4/20/2023 21:29,13.03298
4/20/2023 21:44,11.09029
4/20/2023 21:59,9.469188
4/20/2023 22:14,8.138268
