Date_Time,Turbidity (NTU),SSC (mg/L),Sample SSC
4/23/2023 21:44,10.00292,9.00676964,
4/23/2023 21:59,8.492414,7.470585038,
4/23/2023 22:14,7.640286,6.603970862,
4/23/2023 22:29,6.939869,5.891646773,
4/23/2023 22:44,8.148627,7.120953659,
4/23/2023 22:59,8.75454,7.73716718,
4/23/2023 23:14,7.03475,5.98814075,
4/23/2023 23:29,8.905562,7.890756554,
4/23/2023 23:44,9.030617,8.017937489,
4/23/2023 23:59,7.616554,6.579835418,
4/24/2023 0:14,7.117051,6.071840867,
4/24/2023 0:29,6.734602,5.682890234,
4/24/2023 0:44,7.343918,6.302564606,
4/24/2023 0:59,10.53338,9.54624746,
4/24/2023 1:14,7.187013,6.142992221,
4/24/2023 1:29,8.209594,7.182957098,
4/24/2023 1:44,9.390554,8.383993418,8.67
4/24/2023 1:59,7.926155,6.894699635,
4/24/2023 2:14,6.811422,5.761016174,
4/24/2023 2:29,8.280388,7.254954596,
4/24/2023 2:44,11.16686,10.19049662,
4/24/2023 2:59,7.657024,6.620993408,
4/24/2023 3:14,9.161346,8.150888882,
4/24/2023 3:29,6.635483,5.582086211,
4/24/2023 3:44,9.535474,8.531377058,
4/24/2023 3:59,7.107086,6.061706462,
4/24/2023 4:18,7.79965,6.766049055,
4/24/2023 4:33,7.22589,6.182527793,
4/24/2023 4:48,9.46369,8.458370106,
4/24/2023 5:03,7.14831,6.103626764,
4/24/2023 5:18,8.72377,7.705870686,
4/24/2023 5:33,6.64305,5.58977727,
4/24/2023 5:48,7.81969,6.786427644,
4/24/2023 6:03,7.85929,6.826693727,
4/24/2023 6:18,6.31948,5.26071328,
4/24/2023 6:33,7.10762,6.062246487,
4/24/2023 6:48,8.05793,7.028717396,
4/24/2023 7:03,6.20001,5.139206083,
4/24/2023 7:18,6.8651,5.81561073,
4/24/2023 7:33,8.03002,7.000328054,
4/24/2023 7:48,7.44773,6.40813869,
4/24/2023 8:03,7.7586,6.724298611,
4/24/2023 8:18,7.88766,6.855553855,
4/24/2023 8:33,6.17927,5.118118545,
4/24/2023 8:48,6.45235,5.39583728,
4/24/2023 9:03,8.77572,7.758705842,
4/24/2023 9:18,8.60158,7.58160985,
4/24/2023 9:33,6.99095,5.94359724,
4/24/2023 9:48,6.90799,5.859224012,
4/24/2023 10:03,7.28367,6.241294303,
4/24/2023 10:18,7.73064,6.695859421,
4/24/2023 10:29,6.952269,5.904257573,
4/24/2023 10:44,12.86087,11.91330479,
4/24/2023 10:59,8.851475,7.835750075,
4/24/2023 11:14,8.265387,7.239698579,
4/24/2023 11:29,10.32182,9.33109094,
4/24/2023 11:44,7.044164,5.997714788,
4/24/2023 11:59,6.4198231,5.362760093,
4/24/2023 12:14,6.451147,5.394616499,
4/24/2023 12:29,8.439362,7.416631154,
4/24/2023 12:44,9.250808,8.241871736,
4/24/2023 12:59,12.04684,11.08543628,
4/24/2023 13:14,8.680936,7.662311912,
4/24/2023 13:29,12.44845,11.49387365,
4/24/2023 13:44,11.77661,10.81061237,
4/24/2023 13:59,9.740976,8.740372592,
4/24/2023 14:14,8.431519,7.408654823,
4/24/2023 14:29,10.89383,9.91282511,
4/24/2023 14:44,14.71074,13.79462258,
4/24/2023 14:59,21.4203,20.6182451,
4/24/2023 15:14,14.81371,13.89934307,
4/24/2023 15:29,12.84911,11.90134487,
4/24/2023 15:44,11.47185,10.50067145,
4/24/2023 15:59,14.45371,13.53322307,
4/24/2023 16:14,20.25151,19.42958567,
4/24/2023 16:29,12.59887,11.64685079,
4/24/2023 16:44,10.81715,9.83484155,
4/24/2023 16:59,12.94829,12.00221093,
4/24/2023 17:14,14.30769,13.38472073,15
4/24/2023 17:29,10.723236,9.739331012,
4/24/2023 17:44,12.2008288,11.24204289,
4/24/2023 17:59,14.91005,13.99732085,
4/24/2023 18:14,16.07658,15.18368186,
4/24/2023 18:29,13.0226,12.0777842,
4/24/2023 18:44,14.95398,14.04199766,
4/24/2023 18:59,14.53861,13.61956637,
4/24/2023 19:14,10.05627,9.06102659,
4/24/2023 19:29,11.0612,10.0830404,
4/24/2023 19:44,12.98675,12.04132475,
4/24/2023 19:59,10.495801,9.508029617,
4/24/2023 20:14,14.37354,13.45169018,
4/24/2023 20:29,11.4531,10.4816027,
4/24/2023 20:44,10.59009,9.60392153,
4/24/2023 20:59,9.128041,8.117017697,
4/24/2023 21:14,8.899214,7.884300638,
4/24/2023 21:29,12.38664,11.43101288,
4/24/2023 21:44,8.09011,7.06144187,
4/24/2023 21:59,9.2964107,8.288249682,7.14
4/24/2023 22:14,8.836675,7.820698475,
4/24/2023 22:29,11.14447,10.16772599,
4/24/2023 22:44,11.42798,10.45605566,
4/24/2023 22:59,9.547137,8.543238329,
4/24/2023 23:14,9.730158,8.729370686,
4/24/2023 23:29,8.366415,7.342444055,
4/24/2023 23:44,7.8670524,6.834592291,
4/24/2023 23:59,9.277373,8.268888341,
4/25/2023 0:14,8.427092,7.404152564,
4/25/2023 0:29,8.451922,7.429404674,
4/25/2023 0:44,8.365188,7.341196196,
4/25/2023 0:59,8.52897154,7.507764056,
4/25/2023 1:14,12.89771,11.95077107,
4/25/2023 1:29,12.01816,11.05626872,
4/25/2023 1:44,9.577664,8.574284288,
4/25/2023 1:59,8.377716,7.353937172,
4/25/2023 2:14,11.71445,10.74739565,
4/25/2023 2:29,8.347106,7.322806802,
4/25/2023 2:44,9.372221,8.365348757,
4/25/2023 2:59,7.210066,6.166437122,4.12
4/25/2023 3:14,9.137128,8.126259176,
4/25/2023 3:29,7.268689,6.226056713,
4/25/2023 3:44,7.957746,6.926827682,
4/25/2023 3:59,10.60646,9.62056982,
4/25/2023 4:14,7.04682,6.00041594,
4/25/2023 4:29,8.1505151,7.122873857,
4/25/2023 4:44,8.668809,7.649978753,
4/25/2023 4:59,8.264239,7.238531063,
4/25/2023 5:14,7.395107,6.354623819,
4/25/2023 5:29,7.736172,6.701486924,
4/25/2023 5:44,11.8064,10.8409088,
4/25/2023 5:59,7.373918,6.333074606,
4/25/2023 6:14,10.23149,9.23922533,
4/25/2023 6:29,8.094889,7.066302113,
4/25/2023 6:44,7.270213,6.227606621,
4/25/2023 6:59,8.619674,7.600008458,
4/25/2023 7:14,10.30795,9.31698515,
4/25/2023 7:29,8.333649,7.309121033,
4/25/2023 7:44,10.78097,9.79804649,
4/25/2023 7:59,9.023009,8.010200153,
4/25/2023 8:14,7.910114,6.878385938,
4/25/2023 8:29,9.022126,8.009302142,
4/25/2023 8:44,8.620781,7.601134277,
4/25/2023 8:59,9.710114,8.708985938,
4/25/2023 9:14,9.821971,8.822744507,
4/25/2023 9:29,10.3705318,9.380630841,
4/25/2023 9:44,9.766136,8.765960312,
4/25/2023 9:59,8.815733,7.799400461,
4/25/2023 10:14,6.875915,5.826605555,
4/25/2023 10:29,7.2027,6.1589459,
4/25/2023 10:44,9.074491,8.062557347,
4/25/2023 10:59,6.305864,5.246863688,
4/25/2023 11:14,8.428621,7.405707557,
4/25/2023 11:29,7.432886,6.393045062,
4/25/2023 11:44,7.402704,6.362349968,
4/25/2023 11:59,9.595677,8.592603509,
4/25/2023 12:14,8.512943,7.491463031,
4/25/2023 12:29,7.253939,6.211055963,
4/25/2023 12:44,6.678488,5.625822296,
4/25/2023 12:59,8.532841,7.511699297,7.14
4/25/2023 13:14,10.48898,9.50109266,
4/25/2023 13:29,12.21206,11.25346502,
4/25/2023 13:44,7.631894,6.595436198,
4/25/2023 13:59,10.02344,9.02763848,
4/25/2023 14:14,7.587561,6.550349537,
4/25/2023 14:29,7.068102,6.022059734,
4/25/2023 14:44,10.24533,9.25330061,
4/25/2023 14:59,9.767324,8.767168508,
4/25/2023 15:14,8.575769,7.555357073,
4/25/2023 15:29,8.241241,7.215142097,
4/25/2023 15:44,9.705794,8.704592498,
4/25/2023 15:59,8.256757,7.230921869,
4/25/2023 16:14,8.3420443,7.317659053,
4/25/2023 16:29,6.809498,5.759059466,
4/25/2023 16:44,8.809769,7.793335073,
4/25/2023 16:59,7.934367,6.903051239,
4/25/2023 17:14,7.919132,6.887557244,
4/25/2023 17:29,8.938937,7.924698929,
4/25/2023 17:44,7.019662,5.972796254,
4/25/2023 17:59,10.26927,9.27764759,
4/25/2023 18:14,7.314887,6.273040079,
4/25/2023 18:29,12.67655,11.72585135,11.33
4/25/2023 18:44,9.254982,8.246116694,
4/25/2023 18:59,8.258312,7.232503304,
4/25/2023 19:14,7.444925,6.405288725,
4/25/2023 19:29,8.171468,7.144182956,
4/25/2023 19:44,8.49369,7.47188273,
4/25/2023 19:59,9.722791,8.721878447,
4/25/2023 20:14,12.65064,11.69950088,
4/25/2023 20:29,7.99285,6.96252845,
4/25/2023 20:44,6.505753,5.450150801,
4/25/2023 20:59,7.244757,6.201717869,
4/25/2023 21:14,7.414359,6.374203103,
4/25/2023 21:29,6.853631,5.803942727,
4/25/2023 21:44,7.750656,6.716217152,
4/25/2023 21:59,6.064354,5.001248018,
4/25/2023 22:14,7.564696,6.527095832,
4/25/2023 22:29,7.433331,6.393497627,
4/25/2023 22:44,6.950613,5.902573421,
4/25/2023 22:59,7.615812,6.579080804,
4/25/2023 23:14,7.567495,6.529942415,
4/25/2023 23:29,7.367937,6.326991929,
4/25/2023 23:44,7.252954,6.210054218,
4/25/2023 23:59,7.411825,6.371626025,6.67
4/26/2023 0:14,9.107867,8.096500739,
4/26/2023 0:29,6.804207,5.753678519,
4/26/2023 0:44,7.674503,6.638769551,
4/26/2023 0:59,6.109573,5.047235741,
4/26/2023 1:14,6.114789,5.052540413,
4/26/2023 1:29,6.50971,5.45417507,
4/26/2023 1:44,6.42506,5.36808602,
4/26/2023 1:59,6.147829,5.086142093,
4/26/2023 2:14,5.463714,4.390397138,
4/26/2023 2:29,5.187714,4.109705138,
4/26/2023 2:44,6.293397,5.234184749,
4/26/2023 2:59,5.416872,4.342758824,
4/26/2023 3:14,5.327479,4.251846143,
4/26/2023 3:29,6.029692,4.965996764,
4/26/2023 3:44,5.228829,4.151519093,
4/26/2023 3:59,5.070247,3.990241199,
4/26/2023 4:14,6.360985,5.302921745,
4/26/2023 4:29,5.619094,4.548418598,
4/26/2023 4:44,7.692647,6.657221999,
4/26/2023 4:59,5.341373,4.265976341,
4/26/2023 5:14,5.773766,4.705720022,
4/26/2023 5:29,6.597546,5.543504282,5.29
4/26/2023 5:44,5.749723,4.681268291,
4/26/2023 5:59,5.106501,4.027111517,
4/26/2023 6:14,5.491827,4.418988059,
4/26/2023 6:29,5.168701,4.090368917,
4/26/2023 6:44,5.670616,4.600816472,
4/26/2023 6:59,9.366531,8.359562027,
4/26/2023 7:14,9.270766,8.262169022,
4/26/2023 7:29,5.638297,4.567948049,
4/26/2023 7:44,5.577258,4.505871386,
4/26/2023 7:59,9.503415,8.498773055,
4/26/2023 8:14,9.621197,8.618557349,
4/26/2023 8:29,7.598571,6.561546707,
4/26/2023 8:44,5.780804,4.712877668,
4/26/2023 8:59,7.695417,6.660039089,
4/26/2023 9:14,7.526026,6.487768442,
4/26/2023 9:29,6.951392,5.903365664,
4/26/2023 9:44,6.956312,5.908369304,
4/26/2023 9:59,9.372283,8.365411811,
4/26/2023 10:14,7.799261,6.765648437,
4/26/2023 10:29,8.086535,7.057806095,
4/26/2023 10:44,5.629893,4.559401181,
4/26/2023 10:59,7.298485,6.256359245,
4/26/2023 11:14,6.391791,5.334251447,
4/26/2023 11:29,7.414729,6.374579393,
4/26/2023 11:44,6.7897724,5.738998531,
4/26/2023 11:59,9.334161,8.326641737,
4/26/2023 12:14,6.708862,5.656712654,
4/26/2023 12:29,10.39225,9.40271825,
4/26/2023 12:44,9.464787,8.459488379,
4/26/2023 12:59,8.918251,7.903661267,
4/26/2023 13:18,6.142102351,5.080318091,
4/26/2023 13:33,7.162512576,6.11807529,
4/26/2023 13:48,6.808275933,5.757816624,
4/26/2023 14:03,7.574892477,6.537465649,
4/26/2023 14:14,12.87215,11.92477655,
4/26/2023 14:29,15.29759,14.39144903,
4/26/2023 14:44,15.68795,14.78844515,
4/26/2023 14:59,14.4598,13.5394166,
4/26/2023 15:14,9.729842,8.729049314,7.5
4/26/2023 15:29,7.300931,6.258846827,
4/26/2023 15:44,7.984478,6.954014126,
4/26/2023 15:59,7.089873,6.044200841,
4/26/2023 16:14,8.330379,7.305795443,
4/26/2023 16:29,6.19783,5.13699311,
4/26/2023 16:44,6.900563,5.851672571,
4/26/2023 16:59,7.234116,6.190895972,
4/26/2023 17:14,6.8081532,5.757691804,
4/26/2023 17:29,6.722628,5.670712676,
4/26/2023 17:44,7.976734,6.946138478,
4/26/2023 17:59,7.470594,6.431394098,
4/26/2023 18:14,8.754182,7.736803094,
4/26/2023 18:29,7.499014,6.460297238,
4/26/2023 18:44,7.569584,6.532066928,
4/26/2023 18:59,6.407,5.349719,
4/26/2023 19:14,9.744042,8.743490714,
4/26/2023 19:29,7.045882,5.999461994,
4/26/2023 19:44,6.775056,5.724031952,
4/26/2023 19:59,5.684076,4.614505292,
4/26/2023 20:14,6.422663,5.365648271,
4/26/2023 20:29,5.898256,4.832326352,
4/26/2023 20:44,6.987037,5.939616629,
4/26/2023 20:59,6.977785,5.930207345,
4/26/2023 21:14,6.244116,5.184065972,
4/26/2023 21:29,6.773035,5.721976595,
4/26/2023 21:44,6.608382,5.554524494,
4/26/2023 21:59,6.013891,4.949927147,
4/26/2023 22:14,7.067877,6.021830909,
4/26/2023 22:29,5.549395,4.477534715,
4/26/2023 22:44,5.626217,4.555662689,
4/26/2023 22:59,6.497716,5.441977172,
4/26/2023 23:14,5.833551,4.766521367,
4/26/2023 23:29,5.499085,4.426369445,
4/26/2023 23:44,6.155624,5.094069608,
4/26/2023 23:59,5.485242,4.412291114,
4/27/2023 0:14,6.223054,5.162645918,
4/27/2023 0:29,7.354532,6.313359044,
4/27/2023 0:44,7.12068,6.07553156,
4/27/2023 0:59,5.708018,4.638854306,
4/27/2023 1:14,6.174216,5.112977672,
4/27/2023 1:29,6.488084,5.432181428,
4/27/2023 1:44,6.181558,5.120444486,
4/27/2023 1:59,7.221157,6.177716669,
4/27/2023 2:14,5.613323,4.542549491,
4/27/2023 2:29,5.591058,4.519905986,
4/27/2023 2:44,5.600718,4.529730206,
4/27/2023 2:59,8.776021,7.759013357,
4/27/2023 3:14,5.390158,4.315590686,
4/27/2023 3:29,8.955453,7.941495701,
4/27/2023 3:44,4.700153,3.613855601,
4/27/2023 3:59,8.030267,7.000581539,
4/27/2023 4:14,9.522786,8.518473362,
4/27/2023 4:29,5.269174,4.192549958,
4/27/2023 4:44,4.802356,3.717796052,
4/27/2023 4:59,5.839541,4.772613197,
4/27/2023 5:14,5.162479,4.084041143,
4/27/2023 5:29,6.016594,4.952676098,
4/27/2023 5:44,5.593746,4.522639682,
4/27/2023 5:59,6.579483,5.525134211,
4/27/2023 6:14,5.921728,4.856197376,
4/27/2023 6:29,5.260899,4.184134283,
4/27/2023 6:44,4.885731,3.802588427,
4/27/2023 6:59,5.806655,4.739168135,
4/27/2023 7:14,5.724042,4.655150714,
4/27/2023 7:29,5.257911,4.181095487,
4/27/2023 7:44,11.30898,10.33503266,
4/27/2023 7:59,5.147526,4.068833942,
4/27/2023 8:14,7.580595,6.543265115,
4/27/2023 8:29,8.000148,6.969950516,
4/27/2023 8:44,8.446916,7.424313572,
4/27/2023 8:59,5.80582,4.73831894,
4/27/2023 9:14,6.297476,5.238333092,
4/27/2023 9:29,6.681069,5.628447173,
4/27/2023 9:44,6.103528,5.041087976,
4/27/2023 9:59,6.984309,5.936842253,
4/27/2023 10:14,4.945841,3.863720297,
4/27/2023 10:29,9.177609,8.167428353,
4/27/2023 10:44,6.283015,5.223626255,
4/27/2023 10:59,8.143227,7.115461859,
4/27/2023 11:14,7.838196,6.805245332,
4/27/2023 11:29,5.399134,4.324719278,
4/27/2023 11:44,6.055334,4.992074678,
4/27/2023 11:59,5.650968,4.580834456,
4/27/2023 12:14,5.298342,4.222213814,
4/27/2023 12:29,5.010574,3.929553758,
4/27/2023 12:44,7.825171,6.791998907,
4/27/2023 12:59,5.800426,4.732833242,
4/27/2023 13:14,6.250288,5.190342896,
4/27/2023 13:29,7.407101,6.366821717,
4/27/2023 13:44,6.727478,5.675645126,
4/27/2023 13:59,6.650673,5.597534441,
4/27/2023 14:14,7.981302,6.950784134,
4/27/2023 14:29,9.277069,8.268579173,
4/27/2023 14:44,6.927635,5.879204795,
4/27/2023 14:59,8.4208444,7.397798755,
4/27/2023 15:14,13.73666,12.80398322,
4/27/2023 15:29,9.810889,8.811474113,
4/27/2023 15:44,10.77805,9.79507685,
4/27/2023 15:59,8.482873,7.460881841,
4/27/2023 16:14,11.2637,10.2889829,
4/27/2023 16:29,9.426099,8.420142683,
4/27/2023 16:44,7.844989,6.812153813,
4/27/2023 16:59,10.15287,9.15926879,
4/27/2023 17:14,12.30473,11.34771041,
4/27/2023 17:29,8.253768,7.227882056,
4/27/2023 17:44,11.46979,10.49857643,
4/27/2023 17:59,8.623261,7.603656437,
4/27/2023 18:14,8.059513,7.030324721,
4/27/2023 18:29,9.375485,8.368668245,
4/27/2023 18:44,10.43116,9.44228972,
4/27/2023 18:59,7.579195,6.541841315,
4/27/2023 19:14,7.795258,6.761577386,
4/27/2023 19:29,9.039343,8.026811831,
4/27/2023 19:44,7.291494,6.249249398,
4/27/2023 19:59,8.680462,7.661829854,
4/27/2023 20:14,6.803074,5.752526258,
4/27/2023 20:29,11.15414,10.17756038,
4/27/2023 20:44,9.792852,8.793130484,
4/27/2023 20:59,10.36194,9.37189298,
4/27/2023 21:14,7.9739,6.9432563,
4/27/2023 21:29,6.363176,5.305149992,
4/27/2023 21:44,7.596719,6.559663223,
4/27/2023 21:59,6.317171,5.258362907,
4/27/2023 22:14,6.034987,4.971381779,
4/27/2023 22:29,5.6800413,4.610402002,
4/27/2023 22:44,5.52001844,4.447658753,
4/27/2023 22:59,9.352971,8.345771507,
4/27/2023 23:14,8.24802718,7.222043642,
4/27/2023 23:29,8.23179,7.20553043,
4/27/2023 23:44,7.577286,6.539899862,
4/27/2023 23:59,9.068336,8.056297712,
4/28/2023 0:14,7.650787,6.614650379,
4/28/2023 0:29,7.577343,6.539957831,
4/28/2023 0:44,7.647383,6.611188511,
4/28/2023 0:59,8.491153,7.469302601,8.12
4/28/2023 1:14,7.070981,6.024987677,
4/28/2023 1:29,6.878399,5.829131783,
4/28/2023 1:44,5.997839,4.933602263,
4/28/2023 1:59,6.115029,5.052784493,
4/28/2023 2:14,10.27581,9.28429877,
4/28/2023 2:29,8.878566,7.863301622,
4/28/2023 2:44,6.367124,5.309165108,
4/28/2023 2:59,6.621934,5.568306878,
4/28/2023 3:14,7.197322,6.153476474,
4/28/2023 3:29,5.83971,4.77278507,
4/28/2023 3:44,7.497232,6.458484944,
4/28/2023 3:59,7.148062,6.103379054,
4/28/2023 4:14,7.2665018,6.223832331,
4/28/2023 4:29,6.793616,5.742907472,
4/28/2023 4:44,7.323904,6.282210368,
4/28/2023 4:59,6.609757,5.555922869,
4/28/2023 5:14,6.738152,5.686500584,
4/28/2023 5:29,8.375615,7.351800455,
4/28/2023 5:44,8.336267,7.311783539,
4/28/2023 5:59,11.75504,10.78867568,
4/28/2023 6:14,7.681944,6.646337048,
4/28/2023 6:29,12.25085,11.29291445,11.61
4/28/2023 6:44,5.97376,4.90911392,
4/28/2023 6:59,6.834135,5.784115295,
4/28/2023 7:14,5.4341476,4.360328109,
4/28/2023 7:29,7.588366,6.551168222,
4/28/2023 7:44,9.369426,8.362506242,
4/28/2023 7:59,7.493662,6.454854254,
4/28/2023 8:14,5.692297,4.622866049,
4/28/2023 8:29,6.430547,5.373666299,
4/28/2023 8:44,7.30655,6.26456135,
4/28/2023 8:59,8.174024,7.146782408,
4/28/2023 9:14,6.854938,5.805271946,
4/28/2023 9:29,8.1122989,7.084007981,
4/28/2023 9:44,5.978863,4.914303671,
4/28/2023 9:59,6.47020505,5.413998536,
4/28/2023 10:14,6.667012,5.614151204,
4/28/2023 10:29,5.789886,4.722114062,
4/28/2023 10:44,5.41664995,4.342532999,
4/28/2023 10:59,5.357341,4.282215797,
4/28/2023 11:14,6.067719,5.004670223,
4/28/2023 11:29,6.090309,5.027644253,
4/28/2023 11:44,8.452401,7.429891817,6.67
4/28/2023 11:59,6.808861,5.758411637,
4/28/2023 12:14,6.070024,5.007014408,
4/28/2023 12:29,8.540452,7.519439684,
4/28/2023 12:44,6.694746,5.642356682,
4/28/2023 12:59,7.870659,6.838260203,
4/28/2023 13:14,8.0214438,6.991608345,
4/28/2023 13:29,8.835594,7.819599098,
4/28/2023 13:44,8.5676735,7.54712395,
4/28/2023 13:59,5.606107,4.535210819,
4/28/2023 14:14,7.065145,6.019052465,
4/28/2023 14:29,8.023197,6.993391349,
4/28/2023 14:44,11.59453,10.62543701,
4/28/2023 14:59,10.60393,9.61799681,
4/28/2023 15:14,7.356652,6.315515084,
4/28/2023 15:29,8.165645,7.138260965,
4/28/2023 15:44,6.927133,5.878694261,
4/28/2023 15:59,10.13104,9.13706768,8.12
4/28/2023 16:14,5.742111,4.673526887,
4/28/2023 16:29,9.266174,8.257498958,
4/28/2023 16:44,6.554235,5.499456995,
4/28/2023 16:59,7.24094,6.19783598,
4/28/2023 17:14,7.41638,6.37625846,
4/28/2023 17:29,10.52156,9.53422652,
4/28/2023 17:44,12.33819,11.38173923,
4/28/2023 17:59,8.735259,7.717558403,
4/28/2023 18:14,7.138194,6.093343298,
4/28/2023 18:29,5.887419,4.821305123,
4/28/2023 18:44,6.167402,5.106047834,
4/28/2023 18:59,5.51245,4.43996165,
4/28/2023 19:14,7.676952,6.641260184,
4/28/2023 19:29,5.006152,3.925056584,
4/28/2023 19:44,7.795365,6.761686205,
4/28/2023 19:59,11.24575,10.27072775,
4/28/2023 20:14,6.486131,5.430195227,
4/28/2023 20:29,7.355783,6.314631311,
4/28/2023 20:44,5.419107,4.345031819,3.75
4/28/2023 20:59,5.615798,4.545066566,
4/28/2023 21:14,5.730859,4.662083603,
4/28/2023 21:29,7.736563,6.701884571,
4/28/2023 21:44,6.945428,5.897300276,
4/28/2023 21:59,6.52342,5.46811814,
4/28/2023 22:14,11.97815,11.01557855,
4/28/2023 22:29,7.377108,6.336318836,
4/28/2023 22:44,5.749082,4.680616394,
4/28/2023 22:59,11.79444,10.82874548,
4/28/2023 23:14,5.274611,4.198079387,
4/28/2023 23:29,6.859583,5.809995911,
4/28/2023 23:44,7.66988,6.63406796,
4/28/2023 23:59,7.002679,5.955524543,
4/29/2023 0:14,6.449672,5.393116424,
4/29/2023 0:29,6.512802,5.457319634,
4/29/2023 0:44,6.3247922,5.266113667,
4/29/2023 0:59,5.796387,4.728725579,
4/29/2023 1:14,4.414536,3.323383112,
4/29/2023 1:29,5.966119,4.901343023,
4/29/2023 1:44,3.996397,2.898135749,
4/29/2023 1:59,6.684198,5.631629366,11.25
4/29/2023 2:14,5.376545,4.301746265,
4/29/2023 2:29,5.688138,4.618636346,
4/29/2023 2:44,6.713073,5.660995241,
4/29/2023 2:59,4.920018,3.837458306,
4/29/2023 3:14,4.686619,3.600091523,
4/29/2023 3:29,5.853788,4.787102396,
4/29/2023 3:44,5.308721,4.232769257,
4/29/2023 3:59,4.742642,3.657066914,
4/29/2023 4:14,6.369473,5.311554041,
4/29/2023 4:29,4.517814,3.428416838,
4/29/2023 4:44,4.759485,3.674196245,
4/29/2023 4:59,5.309276,4.233333692,
4/29/2023 5:14,4.98448,3.90301616,
4/29/2023 5:29,5.853256,4.786561352,
4/29/2023 5:44,5.445734,4.372111478,
4/29/2023 5:59,5.8453896,4.778561223,
4/29/2023 6:14,4.901427,3.818551259,
4/29/2023 6:29,4.992696,3.911371832,
4/29/2023 6:44,4.25167,3.15774839,
4/29/2023 6:59,5.417542,4.343440214,
4/29/2023 7:14,3.995053,2.896768901,
4/29/2023 7:29,9.524666,8.520385322,
4/29/2023 7:44,5.211938,4.134340946,
4/29/2023 7:59,6.066597,5.003529149,
4/29/2023 8:14,4.54512,3.45618704,
4/29/2023 8:29,4.735807,3.650115719,
4/29/2023 8:44,5.77589,4.70788013,
4/29/2023 8:59,5.088347,4.008648899,
4/29/2023 9:14,4.631334,3.543866678,
4/29/2023 9:29,4.343544,3.251184248,
4/29/2023 9:44,5.172819,4.094556923,
4/29/2023 9:59,5.601936,4.530968912,
4/29/2023 10:14,5.744247,4.675699199,
4/29/2023 10:29,5.770781,4.702684277,
4/29/2023 10:44,6.157833,5.096316161,
4/29/2023 10:59,6.274323,5.214786491,
4/29/2023 11:14,4.942264,3.860082488,
4/29/2023 11:29,5.414221,4.340062757,
4/29/2023 11:44,5.207494,4.129821398,
4/29/2023 11:59,4.813948,3.729585116,
4/29/2023 12:14,6.078819,5.015958923,4.67
4/29/2023 12:29,4.867887,3.784441079,
4/29/2023 12:44,5.2100709,4.132442105,
4/29/2023 12:59,6.749331,5.697869627,
4/29/2023 13:14,7.899718,6.867813206,
4/29/2023 13:29,8.561289,7.540630913,
4/29/2023 13:44,6.902246,5.853384182,
4/29/2023 13:59,6.078589,5.015725013,
4/29/2023 14:14,10.00449,9.00836633,
4/29/2023 14:29,15.10513,14.19571721,
4/29/2023 14:44,11.01725,10.03834325,
4/29/2023 14:59,10.13767,9.14381039,
4/29/2023 15:14,7.11678,6.07156526,
4/29/2023 15:29,7.4534,6.4139078,
4/29/2023 15:44,4.404867,3.313549739,
4/29/2023 15:59,3.2532826,2.142388404,
4/29/2023 16:14,10.53074,9.54356258,
4/29/2023 16:29,12.25746,11.29963682,
4/29/2023 16:44,12.88493,11.93777381,
4/29/2023 16:59,12.50539,11.55178163,
4/29/2023 17:14,11.43856,10.46681552,
4/29/2023 17:29,15.29788,14.39174396,14.55
4/29/2023 17:44,13.29763,12.35748971,
4/29/2023 17:59,14.15878,13.23327926,
4/29/2023 18:14,15.35695,14.45181815,
4/29/2023 18:29,15.919264,15.02369149,
4/29/2023 18:44,11.45017,10.47862289,
4/29/2023 18:59,14.04171,13.11421907,
4/29/2023 19:14,11.35303,10.37983151,
4/29/2023 19:29,11.24348,10.26841916,
4/29/2023 19:44,11.99542,11.03314214,
4/29/2023 19:59,10.86772,9.88627124,
4/29/2023 20:14,12.10972,11.14938524,
4/29/2023 20:29,11.7603,10.7940251,
4/29/2023 20:44,10.93401,9.95368817,
4/29/2023 20:59,9.634252,8.631834284,
4/29/2023 21:14,12.00717,11.04509189,
4/29/2023 21:29,8.223699,7.197301883,
4/29/2023 21:44,10.46512,9.47682704,9.29
4/29/2023 21:59,8.715985,7.697956745,
4/29/2023 22:14,8.59166,7.57151822,
4/29/2023 22:29,9.062034,8.049888578,
4/29/2023 22:44,8.943263,7.929098471,
4/29/2023 22:59,9.120736,8.109588512,
4/29/2023 23:14,8.600333,7.580338661,
4/29/2023 23:29,8.861943,7.846396031,
4/29/2023 23:44,10.6476,9.6624092,
4/29/2023 23:59,11.36721,10.39425257,
4/30/2023 0:14,9.580628,8.577298676,
4/30/2023 0:29,7.753841,6.719456297,
4/30/2023 0:44,10.81212,9.82972604,
4/30/2023 0:59,9.354855,8.347687535,
4/30/2023 1:14,9.164425,8.154020225,
4/30/2023 1:29,11.55734,10.58761478,
4/30/2023 1:44,8.044337,7.014890729,
4/30/2023 1:59,12.2799,11.3224583,
4/30/2023 2:14,8.198449,7.171622633,
4/30/2023 2:29,10.65166,9.66653822,
4/30/2023 2:44,9.50932,8.50477844,
4/30/2023 2:59,10.23118,9.23891006,
4/30/2023 3:14,10.64224,9.65695808,
4/30/2023 3:29,8.089067,7.060381139,
4/30/2023 3:44,8.6270136,7.607472831,6.88
4/30/2023 3:59,8.566155,7.545579635,
4/30/2023 4:14,6.768878,5.717748926,
