,Date_Time,P1,P2,P3,P4,P5,P6
0,2023-03-01 00:00:00,-0.42298799999980474,-0.14258999999992739,,-0.2191419999999198,2.1798439999997754,-0.21510200000011537
1,2023-03-01 00:15:00,-0.42123799999990297,-0.1425890000000436,,-0.2173929999999018,2.1804229999997915,-0.21510100000023158
2,2023-03-01 00:30:00,-0.42298799999980474,-0.1431800000000294,,-0.22264099999983955,2.1786739999997735,-0.21860000000015134
3,2023-03-01 00:45:00,-0.42473699999982273,-0.14492899999959263,,-0.22089199999982156,2.1780949999997574,-0.22035000000005311
4,2023-03-01 01:00:00,-0.42181799999980285,-0.14317899999969086,,-0.22089199999982156,2.1786739999997735,-0.22035000000005311
5,2023-03-01 01:15:00,-0.42123799999990297,-0.14608899999984715,,-0.22264099999983955,2.1763339999997697,-0.21860000000015134
6,2023-03-01 01:30:00,-0.42298799999980474,-0.1425890000000436,,-0.2191419999999198,2.1786739999997735,-0.21685100000013335
7,2023-03-01 01:45:00,-0.42123799999990297,-0.1425890000000436,,-0.22089099999993778,2.1792639999998755,-0.22035000000005311
8,2023-03-01 02:00:00,-0.42123899999978676,-0.14433899999994537,,-0.22264099999983955,2.1757549999997536,-0.21860000000015134
9,2023-03-01 02:15:00,-0.42298799999980474,-0.14317899999969086,,-0.2261399999997593,2.1769239999998717,-0.22035000000005311
10,2023-03-01 02:30:00,-0.42181799999980285,-0.14433899999994537,,-0.22380999999995765,2.1751749999998538,-0.22384899999997288
11,2023-03-01 02:45:00,-0.42356699999982084,-0.14143000000012762,,-0.2238110000002962,2.1740060000001904,-0.22151900000017122
12,2023-03-01 03:00:00,-0.4183199999997669,-0.1431800000000294,,-0.2226410000002943,2.1740050000003066,-0.22151900000017122
13,2023-03-01 03:15:00,-0.42356699999982084,-0.14667800000006537,,-0.22905900000023394,2.1740050000003066,-0.22442799999998897
14,2023-03-01 03:30:00,-0.42006899999978486,-0.14667800000006537,,-0.22439000000031228,2.1728460000003906,-0.22442799999998897
15,2023-03-01 03:45:00,-0.42356699999982084,-0.1437590000000455,,-0.22439000000031228,2.1716760000003887,-0.22501800000009098
16,2023-03-01 04:00:00,-0.4223980000001575,-0.14317000000028202,,-0.22614000000021406,2.171096000000034,-0.22851700000001074
17,2023-03-01 04:15:00,-0.42064799999980096,-0.14492900000004738,,-0.22614000000021406,2.1710970000003726,-0.22617799999989074
18,2023-03-01 04:30:00,-0.42239799999970273,-0.14316900000039823,,-0.22556100000019796,2.1728460000003906,-0.22501800000009098
19,2023-03-01 04:45:00,-0.42239799999970273,-0.14142000000038024,,-0.22731000000021595,2.169347000000016,-0.223269000000073
20,2023-03-01 05:00:00,-0.42239799999970273,-0.14142000000038024,,-0.22731000000021595,2.1699270000003708,-0.21976999999969848
21,2023-03-01 05:15:00,-0.4223980000001575,-0.14316900000039823,,-0.22381099999984144,2.1681780000003528,-0.22151899999971647
22,2023-03-01 05:30:00,-0.42298799999980474,-0.1419989999999416,,-0.22730900000033216,2.1670180000000983,-0.22151900000017122
23,2023-03-01 05:45:00,-0.4212390000002415,-0.14199999999982538,,-0.22556000000031418,2.168177999999898,-0.22151900000017122
24,2023-03-01 06:00:00,-0.4206480000002557,-0.14199999999982538,,-0.22730900000033216,2.168756999999914,-0.221520000000055
25,2023-03-01 06:15:00,-0.4223980000001575,-0.14491899999984525,,-0.22731000000021595,2.168757999999798,-0.22676799999999275
26,2023-03-01 06:30:00,-0.42473800000016126,-0.1419989999999416,,-0.22731000000021595,2.167007999999896,-0.225608000000193
27,2023-03-01 06:45:00,-0.4264859999998407,-0.14374899999984336,,-0.22731000000021595,2.168177999999898,-0.22676799999999275
28,2023-03-01 07:00:00,-0.42473800000016126,-0.1419989999999416,,-0.22730900000033216,2.1635190000001785,-0.22735700000021097
29,2023-03-01 07:15:00,-0.42123799999990297,-0.14374899999984336,,-0.22790000000031796,2.1640990000000784,-0.22735700000021097
30,2023-03-01 07:30:00,-0.42473699999982273,-0.14374899999984336,,-0.22789899999997942,2.1617700000001605,-0.22851700000001074
31,2023-03-01 07:45:00,-0.4264859999998407,-0.14374899999984336,,-0.2273099999997612,2.1640990000000784,-0.23260500000014872
32,2023-03-01 08:00:00,-0.42473699999982273,-0.14374899999984336,,-0.2290589999997792,2.1640990000000784,-0.2343550000000505
33,2023-03-01 08:15:00,-0.42298799999980474,-0.14549799999986135,,-0.2290589999997792,2.1640990000000784,-0.23901400000022477
34,2023-03-01 08:30:00,-0.42473699999982273,-0.1449190000003,,-0.22905900000023394,2.1629299999999603,-0.24426200000016252
35,2023-03-01 08:45:00,-0.42298799999980474,-0.14724799999976312,,-0.22731000000021595,2.1640990000000784,-0.25125900000011825
36,2023-03-01 09:00:00,-0.42123899999978676,-0.14549900000019989,,-0.22905900000023394,2.1611800000000585,-0.24951000000010026
37,2023-03-01 09:15:00,-0.42473699999982273,-0.1437490000002981,,-0.22730900000033216,2.1640990000000784,-0.2477600000001985
38,2023-03-01 09:30:00,-0.42123899999978676,-0.1437500000001819,,-0.22614999999996144,2.1640990000000784,-0.24426099999982398
39,2023-03-01 09:45:00,-0.42298799999980474,-0.14374899999984336,,-0.2290589999997792,2.1652579999999944,-0.23901399999977002
40,2023-03-01 10:00:00,-0.42298799999980474,-0.14666799999986324,,-0.2290589999997792,2.1635089999999764,-0.23317499999984648
41,2023-03-01 10:15:00,-0.4247379999997065,-0.14491799999996147,,-0.2290589999997792,2.1652579999999944,-0.23085600000013073
42,2023-03-01 10:30:00,-0.42239799999970273,-0.14316899999994348,,-0.22789899999997942,2.164089000000331,-0.22676700000010896
43,2023-03-01 10:45:00,-0.4264859999998407,-0.14316899999994348,,-0.23021799999969517,2.1664279999999962,-0.22501800000009098
44,2023-03-01 11:00:00,-0.42473699999982273,-0.1454980000003161,,-0.22905900000023394,2.1670179999996435,-0.2320159999999305
45,2023-03-01 11:15:00,-0.42298799999980474,-0.1419989999999416,,-0.23021799999969517,2.1670180000000983,-0.22676799999999275
46,2023-03-01 11:30:00,-0.42298799999980474,-0.14200000000028012,,-0.2319680000000517,2.1681770000000142,-0.23085600000013073
47,2023-03-01 11:45:00,-0.4247379999997065,-0.14200000000028012,,-0.2308090000001357,2.1687669999996615,-0.23026699999991251
48,2023-03-01 12:00:00,-0.42123799999990297,-0.14199999999982538,,-0.23196799999959694,2.169926999999916,-0.225608000000193
49,2023-03-01 12:15:00,-0.4264859999998407,-0.14200000000028012,,-0.2319680000000517,2.167597999999998,-0.22210899999981848
