,Date_Time,P1,P2,P3,P4,P5,P6
0,2023-03-01 00:00:00,,-0.05322200000000521,,-0.16900200000009136,2.2985530000000836,-0.15708100000028935
1,2023-03-01 00:15:00,-0.10454100000015387,-0.05322100000012142,,-0.16608399999995527,2.3026310000000194,-0.15533100000038758
2,2023-03-01 00:30:00,-0.10593999999991865,-0.0520619999997507,,-0.17075199999999313,2.2979629999999815,-0.15883000000030734
3,2023-03-01 00:45:00,-0.10489300000017465,-0.05381199999965247,,-0.16900200000009136,2.2973839999999655,-0.1605800000002091
4,2023-03-01 01:00:00,-0.105239999999867,-0.0520619999997507,,-0.17017200000009325,2.2991329999999834,-0.1605800000002091
5,2023-03-01 01:15:00,-0.10710999999992055,-0.05147299999998722,,-0.16900200000009136,2.2985429999998814,-0.15708100000028935
6,2023-03-01 01:30:00,-0.11060899999984031,-0.051472000000103435,,-0.16900200000009136,2.2979629999999815,-0.15708100000028935
7,2023-03-01 01:45:00,-0.10885899999993853,-0.051472000000103435,,-0.17250100000001112,2.2985530000000836,-0.1605800000002091
8,2023-03-01 02:00:00,-0.1078099999999722,-0.054971000000023196,,-0.16958199999999124,2.2962139999999636,-0.15708100000028935
9,2023-03-01 02:15:00,-0.10921000000007552,-0.05381099999976868,,-0.17075199999999313,2.2962139999999636,-0.15883000000030734
10,2023-03-01 02:30:00,-0.10278900000002977,-0.05322200000000521,,-0.17075100000010934,2.2944649999999456,-0.1623290000002271
11,2023-03-01 02:45:00,-0.09602099999983693,-0.05031200000030367,,-0.16900299999997515,2.2962139999999636,-0.1605899999999565
12,2023-03-01 03:00:00,-0.09310699999969074,-0.05381200000010722,,-0.16900200000009136,2.294464000000062,-0.15884000000005472
13,2023-03-01 03:15:00,-0.09602099999983693,-0.05731100000002698,,-0.17192100000011123,2.292715000000044,-0.16174899999987247
14,2023-03-01 03:30:00,-0.09415599999965707,-0.055561000000125205,,-0.16900200000009136,2.2944650000004003,-0.16174899999987247
15,2023-03-01 03:45:00,-0.09707299999990937,-0.05439100000012331,,-0.17191100000036386,2.291555000000244,-0.1634980000003452
16,2023-03-01 04:00:00,-0.09730600000011691,-0.05264200000010533,,-0.17191100000036386,2.2909749999998894,-0.16524800000024698
17,2023-03-01 04:15:00,-0.09707299999990937,-0.05731100000002698,,-0.17191100000036386,2.289806000000226,-0.16174899999987247
18,2023-03-01 04:30:00,-0.09986899999967136,-0.053232000000207336,,-0.17016200000034587,2.291555000000244,-0.1646680000003471
19,2023-03-01 04:45:00,-0.10138199999983044,-0.05498100000022532,,-0.17191200000024764,2.288057000000208,-0.16466900000023088
20,2023-03-01 05:00:00,-0.09963199999992867,-0.05323100000032355,,-0.17133200000034776,2.289806000000226,-0.1594199999999546
21,2023-03-01 05:15:00,-0.10173200000008364,-0.05323100000032355,,-0.16841199999998935,2.286887000000206,-0.16116899999997258
22,2023-03-01 05:30:00,-0.09952199999997902,-0.05381099999976868,,-0.16958199999999124,2.2898059999997713,-0.1594199999999546
23,2023-03-01 05:45:00,-0.09952300000031755,-0.05556099999967046,,-0.17133100000000923,2.2898059999997713,-0.16116899999997258
24,2023-03-01 06:00:00,-0.10348299999986921,-0.055561000000125205,,-0.16841199999998935,2.2886359999997694,-0.16116999999985637
25,2023-03-01 06:15:00,-0.10535100000015518,-0.056731000000127096,,-0.16958199999999124,2.288636999999653,-0.16291899999987436
26,2023-03-01 06:30:00,-0.10594300000002477,-0.05381099999976868,,-0.16783299999997325,2.2868869999997514,-0.16233899999997448
27,2023-03-01 06:45:00,-0.10640999999986889,-0.05731000000014319,,-0.16783299999997325,2.2863079999997353,-0.16583799999989424
28,2023-03-01 07:00:00,-0.10816000000022541,-0.055561000000125205,,-0.16958199999999124,2.285138000000188,-0.16583799999989424
29,2023-03-01 07:15:00,-0.10710999999992055,-0.05381099999976868,,-0.17017200000009325,2.285718000000088,-0.16583799999989424
30,2023-03-01 07:30:00,-0.10885499999994863,-0.055561000000125205,,-0.16842199999973673,2.2828089999998156,-0.169336999999814
31,2023-03-01 07:45:00,-0.11071799999990617,-0.05381200000010722,,-0.16959199999973862,2.2851379999997334,-0.17108599999983198
32,2023-03-01 08:00:00,-0.10652399999980844,-0.05731000000014319,,-0.16667299999971874,2.2868869999997514,-0.17283599999973376
33,2023-03-01 08:15:00,-0.10640999999986889,-0.05731000000014319,,-0.16959199999973862,2.2839679999997315,-0.17749400000002424
34,2023-03-01 08:30:00,-0.10710999999992055,-0.05381200000010722,,-0.16842200000019147,2.2839680000001863,-0.18274200000041674
35,2023-03-01 08:45:00,-0.10606099999995422,-0.05731000000014319,,-0.16958199999999124,2.2822189999997136,-0.18799099999978353
36,2023-03-01 09:00:00,-0.10535699999991266,-0.05381200000010722,,-0.16959200000019337,2.2822190000001683,-0.18799100000023827
37,2023-03-01 09:15:00,-0.10827400000016496,-0.055561000000125205,,-0.16842200000019147,2.2822190000001683,-0.1844920000003185
38,2023-03-01 09:30:00,-0.10431100000005245,-0.05206300000008923,,-0.1666730000001735,2.2839680000001863,-0.17924300000004223
39,2023-03-01 09:45:00,-0.10535899999968024,-0.055561000000125205,,-0.16958199999999124,2.2851369999998496,-0.17457500000000437
40,2023-03-01 10:00:00,-0.10068999999975858,-0.05848000000014508,,-0.16958199999999124,2.2822179999998298,-0.16932700000006662
41,2023-03-01 10:15:00,-0.10127199999988079,-0.05848000000014508,,-0.16958199999999124,2.2833879999998317,-0.16641700000036508
42,2023-03-01 10:30:00,-0.10138199999983044,-0.05673000000024331,,-0.1666730000001735,2.2857170000002043,-0.16641700000036508
43,2023-03-01 10:45:00,-0.09847300000001269,-0.05498100000022532,,-0.16958199999999124,2.28630800000019,-0.1629190000003291
44,2023-03-01 11:00:00,-0.09777299999996103,-0.05731000000014319,,-0.1678420000002916,2.2880569999997533,-0.16582800000014686
