Date_Time,Turbidity (NTU),SSC (mg/L),C_conc,S_conc,FS_conc
4/22/2023 7:44,7.055,6.008,0.04,3.77,3.11
4/22/2023 7:59,9.428,8.422,0.08,5.08,4.17
4/22/2023 8:14,6.358,5.300,0.02,3.39,2.80
4/22/2023 8:29,6.758,5.707,0.03,3.61,2.98
4/22/2023 8:44,7.952,6.921,0.05,4.27,3.51
4/22/2023 8:59,13.143,12.200,0.16,7.13,5.82
4/22/2023 9:14,11.774,10.808,0.13,6.37,5.21
4/22/2023 9:29,8.004,6.974,0.06,4.30,3.53
4/22/2023 9:44,7.891,6.859,0.05,4.24,3.48
4/22/2023 9:59,7.911,6.879,0.05,4.25,3.49
4/22/2023 10:14,8.282,7.256,0.06,4.45,3.66
4/22/2023 10:29,6.503,5.448,0.02,3.47,2.86
4/22/2023 10:44,8.142,7.114,0.06,4.37,3.59
4/22/2023 10:59,6.566,5.511,0.03,3.51,2.89
4/22/2023 11:14,8.954,7.940,0.08,4.82,3.95
4/22/2023 11:29,8.812,7.796,0.07,4.74,3.89
4/22/2023 11:44,8.073,7.044,0.06,4.34,3.56
4/22/2023 11:59,7.870,6.838,0.05,4.22,3.47
4/22/2023 12:14,8.574,7.553,0.07,4.61,3.79
4/22/2023 12:29,9.346,8.339,0.08,5.04,4.13
4/22/2023 12:44,7.009,5.962,0.04,3.75,3.09
4/22/2023 12:59,10.102,9.107,0.10,5.45,4.47
4/22/2023 13:14,9.151,8.141,0.08,4.93,4.04
4/22/2023 13:29,7.985,6.955,0.06,4.29,3.52
4/22/2023 13:44,8.849,7.833,0.07,4.76,3.91
4/22/2023 13:59,8.334,7.309,0.06,4.48,3.68
4/22/2023 14:14,10.174,9.180,0.10,5.49,4.50
4/22/2023 14:29,8.617,7.597,0.07,4.63,3.80
4/22/2023 14:44,9.128,8.117,0.08,4.92,4.03
4/22/2023 14:59,8.305,7.280,0.06,4.46,3.67
4/22/2023 15:14,9.585,8.582,0.09,5.17,4.24
4/22/2023 15:29,9.826,8.827,0.09,5.30,4.34
4/22/2023 15:44,11.127,10.149,0.12,6.02,4.92
4/22/2023 15:59,9.279,8.271,0.08,5.00,4.10
4/22/2023 16:14,11.434,10.462,0.13,6.19,5.06
4/22/2023 16:29,10.337,9.347,0.10,5.58,4.57
4/22/2023 16:44,8.559,7.539,0.07,4.60,3.78
4/22/2023 16:59,10.204,9.211,0.10,5.51,4.51
4/22/2023 17:14,9.580,8.577,0.09,5.17,4.23
4/22/2023 17:29,9.921,8.923,0.10,5.35,4.39
4/22/2023 17:44,11.454,10.483,0.13,6.20,5.07
4/22/2023 17:59,9.485,8.480,0.09,5.11,4.19
4/22/2023 18:14,8.184,7.156,0.06,4.40,3.61
4/22/2023 18:29,8.297,7.272,0.06,4.46,3.66
4/22/2023 18:44,8.466,7.443,0.07,4.55,3.74
4/22/2023 18:59,12.859,11.911,0.16,6.97,5.70
4/22/2023 19:14,13.257,12.316,0.16,7.19,5.87
4/22/2023 19:29,8.708,7.690,0.07,4.69,3.85
4/22/2023 19:44,8.798,7.782,0.07,4.73,3.89
4/22/2023 19:59,8.800,7.784,0.07,4.74,3.89
4/22/2023 20:14,7.556,6.518,0.05,4.05,3.33
4/22/2023 20:29,9.914,8.916,0.09,5.35,4.38
4/22/2023 20:44,10.261,9.269,0.10,5.54,4.54
4/22/2023 20:59,9.082,8.070,0.08,4.89,4.01
4/22/2023 21:14,8.845,7.830,0.07,4.76,3.91
4/22/2023 21:29,10.177,9.183,0.10,5.49,4.50
4/22/2023 21:44,7.603,6.566,0.05,4.08,3.35
4/22/2023 21:59,6.615,5.561,0.03,3.53,2.91
4/22/2023 22:14,8.502,7.481,0.07,4.57,3.75
4/22/2023 22:29,6.818,5.768,0.03,3.64,3.00
4/22/2023 22:44,8.095,7.067,0.06,4.35,3.57
4/22/2023 22:59,9.429,8.424,0.08,5.08,4.17
4/22/2023 23:14,6.133,5.071,0.02,3.27,2.70
4/22/2023 23:29,7.104,6.058,0.04,3.80,3.13
4/22/2023 23:44,8.134,7.106,0.06,4.37,3.59
4/22/2023 23:59,10.971,9.992,0.12,5.93,4.85
4/23/2023 0:14,8.967,7.954,0.08,4.83,3.96
4/23/2023 0:29,8.519,7.497,0.07,4.58,3.76
4/23/2023 0:44,6.770,5.719,0.03,3.62,2.98
4/23/2023 0:59,9.262,8.253,0.08,4.99,4.09
4/23/2023 1:14,9.612,8.609,0.09,5.18,4.25
4/23/2023 1:29,6.315,5.256,0.02,3.37,2.78
4/23/2023 1:44,7.549,6.511,0.05,4.05,3.33
4/23/2023 1:59,7.329,6.287,0.04,3.93,3.23
4/23/2023 2:14,8.170,7.142,0.06,4.39,3.61
4/23/2023 2:29,8.187,7.160,0.06,4.40,3.61
4/23/2023 2:44,7.960,6.929,0.05,4.27,3.51
4/23/2023 2:59,10.190,9.197,0.10,5.50,4.51
4/23/2023 3:14,7.435,6.396,0.04,3.98,3.28
4/23/2023 3:29,6.423,5.366,0.02,3.43,2.83
4/23/2023 3:44,7.637,6.600,0.05,4.10,3.37
4/23/2023 3:59,8.345,7.321,0.06,4.49,3.68
4/23/2023 4:14,7.239,6.196,0.04,3.88,3.19
4/23/2023 4:29,9.649,8.647,0.09,5.20,4.26
4/23/2023 4:44,9.835,8.836,0.09,5.31,4.35
4/23/2023 4:59,6.791,5.740,0.03,3.63,2.99
4/23/2023 5:14,8.269,7.243,0.06,4.44,3.65
4/23/2023 5:29,8.515,7.493,0.07,4.58,3.76
4/23/2023 5:44,8.166,7.139,0.06,4.39,3.60
4/23/2023 5:59,8.162,7.135,0.06,4.38,3.60
4/23/2023 6:14,7.925,6.894,0.05,4.25,3.50
4/23/2023 6:29,8.230,7.204,0.06,4.42,3.63
4/23/2023 6:44,12.299,11.342,0.14,6.66,5.45
4/23/2023 6:59,7.274,6.232,0.04,3.90,3.21
4/23/2023 7:14,6.942,5.894,0.03,3.71,3.06
4/23/2023 7:29,7.271,6.229,0.04,3.89,3.20
4/23/2023 7:44,10.607,9.621,0.11,5.73,4.69
4/23/2023 7:59,8.053,7.024,0.06,4.32,3.55
4/23/2023 8:14,6.458,5.402,0.02,3.45,2.84
4/23/2023 8:29,6.457,5.401,0.02,3.45,2.84
4/23/2023 8:44,7.596,6.559,0.05,4.07,3.35
4/23/2023 8:59,6.222,5.162,0.02,3.32,2.74
4/23/2023 9:14,7.550,6.512,0.05,4.05,3.33
4/23/2023 9:29,7.894,6.862,0.05,4.24,3.48
4/23/2023 9:44,8.122,7.094,0.06,4.36,3.58
4/23/2023 9:59,7.075,6.029,0.04,3.79,3.12
4/23/2023 10:14,10.643,9.658,0.11,5.75,4.71
4/23/2023 10:29,7.795,6.761,0.05,4.18,3.44
4/23/2023 10:44,6.444,5.388,0.02,3.44,2.84
4/23/2023 10:59,8.136,7.109,0.06,4.37,3.59
4/23/2023 11:14,8.277,7.251,0.06,4.45,3.65
4/23/2023 11:29,6.876,5.827,0.03,3.68,3.03
4/23/2023 11:44,8.185,7.158,0.06,4.40,3.61
4/23/2023 11:59,7.308,6.266,0.04,3.91,3.22
4/23/2023 12:14,8.691,7.673,0.07,4.68,3.84
4/23/2023 12:29,8.681,7.662,0.07,4.67,3.83
4/23/2023 12:44,9.183,8.173,0.08,4.95,4.06
4/23/2023 12:59,10.852,9.870,0.11,5.87,4.80
4/23/2023 13:14,9.432,8.426,0.09,5.08,4.17
4/23/2023 13:29,10.464,9.475,0.11,5.65,4.63
4/23/2023 13:44,9.443,8.438,0.09,5.09,4.17
4/23/2023 13:59,9.362,8.355,0.08,5.05,4.14
4/23/2023 14:14,12.383,11.427,0.15,6.71,5.48
4/23/2023 14:29,7.105,6.059,0.04,3.80,3.13
4/23/2023 14:44,9.738,8.737,0.09,5.25,4.30
4/23/2023 14:59,10.244,9.252,0.10,5.53,4.53
4/23/2023 15:14,8.335,7.311,0.06,4.48,3.68
4/23/2023 15:29,13.230,12.289,0.16,7.18,5.86
4/23/2023 15:44,11.896,10.932,0.14,6.44,5.27
4/23/2023 15:59,10.991,10.011,0.12,5.94,4.86
4/23/2023 16:14,13.656,12.722,0.17,7.41,6.05
4/23/2023 16:29,9.075,8.063,0.08,4.89,4.01
4/23/2023 16:44,13.212,12.270,0.16,7.16,5.85
4/23/2023 16:59,13.147,12.204,0.16,7.13,5.82
4/23/2023 17:14,11.895,10.931,0.14,6.44,5.27
4/23/2023 17:29,9.821,8.822,0.09,5.30,4.34
4/23/2023 17:44,9.684,8.683,0.09,5.22,4.28
4/23/2023 17:59,11.507,10.537,0.13,6.23,5.09
4/23/2023 18:14,8.097,7.069,0.06,4.35,3.57
4/23/2023 18:29,10.510,9.522,0.11,5.68,4.65
4/23/2023 18:44,11.455,10.483,0.13,6.20,5.07
4/23/2023 18:59,10.047,9.051,0.10,5.42,4.44
4/23/2023 19:14,10.349,9.359,0.10,5.59,4.58
4/23/2023 19:29,9.164,8.154,0.08,4.94,4.05
4/23/2023 19:44,8.695,7.677,0.07,4.68,3.84
4/23/2023 19:59,8.651,7.632,0.07,4.65,3.82
4/23/2023 20:14,8.103,7.074,0.06,4.35,3.58
4/23/2023 20:29,6.781,5.730,0.03,3.62,2.99
4/23/2023 20:44,6.671,5.618,0.03,3.56,2.94
4/23/2023 20:59,8.255,7.229,0.06,4.44,3.64
4/23/2023 21:14,7.505,6.466,0.05,4.02,3.31
4/23/2023 21:29,7.506,6.467,0.05,4.02,3.31
4/23/2023 21:44,10.003,9.007,0.10,5.40,4.42
4/23/2023 21:59,8.492,7.471,0.07,4.57,3.75
4/23/2023 22:14,7.640,6.604,0.05,4.10,3.37
4/23/2023 22:29,6.940,5.892,0.03,3.71,3.06
4/23/2023 22:44,8.149,7.121,0.06,4.38,3.60
4/23/2023 22:59,8.755,7.737,0.07,4.71,3.87
4/23/2023 23:14,7.035,5.988,0.04,3.76,3.10
4/23/2023 23:29,8.906,7.891,0.07,4.79,3.93
4/23/2023 23:44,9.031,8.018,0.08,4.86,3.99
4/23/2023 23:59,7.617,6.580,0.05,4.08,3.36
4/24/2023 0:14,7.117,6.072,0.04,3.81,3.14
4/24/2023 0:29,6.735,5.683,0.03,3.60,2.97
4/24/2023 0:44,7.344,6.303,0.04,3.93,3.24
4/24/2023 0:59,10.533,9.546,0.11,5.69,4.66
4/24/2023 1:14,7.187,6.143,0.04,3.85,3.17
4/24/2023 1:29,8.210,7.183,0.06,4.41,3.62
4/24/2023 1:44,9.391,8.384,0.08,5.06,4.15
4/24/2023 1:59,7.926,6.895,0.05,4.25,3.50
4/24/2023 2:14,6.811,5.761,0.03,3.64,3.00
4/24/2023 2:29,8.280,7.255,0.06,4.45,3.65
4/24/2023 2:44,11.167,10.190,0.12,6.04,4.94
4/24/2023 2:59,7.657,6.621,0.05,4.11,3.38
4/24/2023 3:14,9.161,8.151,0.08,4.93,4.05
4/24/2023 3:29,6.635,5.582,0.03,3.54,2.92
4/24/2023 3:44,9.535,8.531,0.09,5.14,4.21
4/24/2023 3:59,7.107,6.062,0.04,3.80,3.13
4/24/2023 4:18,7.800,6.766,0.05,4.19,3.44
4/24/2023 4:33,7.226,6.183,0.04,3.87,3.18
4/24/2023 4:48,9.464,8.458,0.09,5.10,4.18
4/24/2023 5:03,7.148,6.104,0.04,3.83,3.15
4/24/2023 5:18,8.724,7.706,0.07,4.69,3.85
4/24/2023 5:33,6.643,5.590,0.03,3.55,2.92
4/24/2023 5:48,7.820,6.786,0.05,4.20,3.45
4/24/2023 6:03,7.859,6.827,0.05,4.22,3.47
4/24/2023 6:18,6.319,5.261,0.02,3.37,2.78
4/24/2023 6:33,7.108,6.062,0.04,3.80,3.13
4/24/2023 6:48,8.058,7.029,0.06,4.33,3.56
4/24/2023 7:03,6.200,5.139,0.02,3.30,2.73
4/24/2023 7:18,6.865,5.816,0.03,3.67,3.02
4/24/2023 7:33,8.030,7.000,0.06,4.31,3.54
4/24/2023 7:48,7.448,6.408,0.04,3.99,3.28
4/24/2023 8:03,7.759,6.724,0.05,4.16,3.42
4/24/2023 8:18,7.888,6.856,0.05,4.23,3.48
4/24/2023 8:33,6.179,5.118,0.02,3.29,2.72
4/24/2023 8:48,6.452,5.396,0.02,3.44,2.84
4/24/2023 9:03,8.776,7.759,0.07,4.72,3.88
4/24/2023 9:18,8.602,7.582,0.07,4.63,3.80
4/24/2023 9:33,6.991,5.944,0.03,3.74,3.08
4/24/2023 9:48,6.908,5.859,0.03,3.69,3.04
4/24/2023 10:03,7.284,6.241,0.04,3.90,3.21
4/24/2023 10:18,7.731,6.696,0.05,4.15,3.41
4/24/2023 10:29,6.952,5.904,0.03,3.72,3.06
4/24/2023 10:44,12.861,11.913,0.16,6.97,5.70
4/24/2023 10:59,8.851,7.836,0.07,4.76,3.91
4/24/2023 11:14,8.265,7.240,0.06,4.44,3.65
4/24/2023 11:29,10.322,9.331,0.10,5.57,4.56
4/24/2023 11:44,7.044,5.998,0.04,3.77,3.10
4/24/2023 11:59,6.420,5.363,0.02,3.43,2.83
4/24/2023 12:14,6.451,5.395,0.02,3.44,2.84
4/24/2023 12:29,8.439,7.417,0.06,4.54,3.73
4/24/2023 12:44,9.251,8.242,0.08,4.98,4.09
4/24/2023 12:59,12.047,11.085,0.14,6.52,5.33
4/24/2023 13:14,8.681,7.662,0.07,4.67,3.83
4/24/2023 13:29,12.448,11.494,0.15,6.74,5.51
4/24/2023 13:44,11.777,10.811,0.13,6.37,5.21
4/24/2023 13:59,9.741,8.740,0.09,5.25,4.31
4/24/2023 14:14,8.432,7.409,0.06,4.53,3.72
4/24/2023 14:29,10.894,9.913,0.12,5.89,4.82
4/24/2023 14:44,14.711,13.795,0.19,7.99,6.52
4/24/2023 14:59,21.420,20.618,0.33,11.68,9.51
4/24/2023 15:14,14.814,13.899,0.20,8.05,6.57
4/24/2023 15:29,12.849,11.901,0.16,6.97,5.69
4/24/2023 15:44,11.472,10.501,0.13,6.21,5.08
4/24/2023 15:59,14.454,13.533,0.19,7.85,6.41
4/24/2023 16:14,20.252,19.430,0.31,11.04,8.99
4/24/2023 16:29,12.599,11.647,0.15,6.83,5.58
4/24/2023 16:44,10.817,9.835,0.11,5.85,4.79
4/24/2023 16:59,12.948,12.002,0.16,7.02,5.74
4/24/2023 17:14,14.308,13.385,0.19,7.77,6.34
4/24/2023 17:29,10.723,9.739,0.11,5.79,4.74
4/24/2023 17:44,12.201,11.242,0.14,6.61,5.40
4/24/2023 17:59,14.910,13.997,0.20,8.10,6.61
4/24/2023 18:14,16.077,15.184,0.22,8.74,7.13
4/24/2023 18:29,13.023,12.078,0.16,7.06,5.77
4/24/2023 18:44,14.954,14.042,0.20,8.12,6.63
4/24/2023 18:59,14.539,13.620,0.19,7.90,6.44
4/24/2023 19:14,10.056,9.061,0.10,5.43,4.45
4/24/2023 19:29,11.061,10.083,0.12,5.98,4.89
4/24/2023 19:44,12.987,12.041,0.16,7.04,5.75
4/24/2023 19:59,10.496,9.508,0.11,5.67,4.64
4/24/2023 20:14,14.374,13.452,0.19,7.80,6.37
4/24/2023 20:29,11.453,10.482,0.13,6.20,5.07
4/24/2023 20:44,10.590,9.604,0.11,5.72,4.68
4/24/2023 20:59,9.128,8.117,0.08,4.92,4.03
4/24/2023 21:14,8.899,7.884,0.07,4.79,3.93
4/24/2023 21:29,12.387,11.431,0.15,6.71,5.49
4/24/2023 21:44,8.090,7.061,0.06,4.35,3.57
4/24/2023 21:59,9.296,8.288,0.08,5.01,4.11
4/24/2023 22:14,8.837,7.821,0.07,4.76,3.90
4/24/2023 22:29,11.144,10.168,0.12,6.03,4.93
4/24/2023 22:44,11.428,10.456,0.13,6.18,5.06
4/24/2023 22:59,9.547,8.543,0.09,5.15,4.22
4/24/2023 23:14,9.730,8.729,0.09,5.25,4.30
4/24/2023 23:29,8.366,7.342,0.06,4.50,3.69
4/24/2023 23:44,7.867,6.835,0.05,4.22,3.47
4/24/2023 23:59,9.277,8.269,0.08,5.00,4.10
4/25/2023 0:14,8.427,7.404,0.06,4.53,3.72
4/25/2023 0:29,8.452,7.429,0.06,4.54,3.73
4/25/2023 0:44,8.365,7.341,0.06,4.50,3.69
4/25/2023 0:59,8.529,7.508,0.07,4.59,3.77
4/25/2023 1:14,12.898,11.951,0.16,6.99,5.71
4/25/2023 1:29,12.018,11.056,0.14,6.51,5.32
4/25/2023 1:44,9.578,8.574,0.09,5.16,4.23
4/25/2023 1:59,8.378,7.354,0.06,4.50,3.70
4/25/2023 2:14,11.714,10.747,0.13,6.34,5.19
4/25/2023 2:29,8.347,7.323,0.06,4.49,3.68
4/25/2023 2:44,9.372,8.365,0.08,5.05,4.14
4/25/2023 2:59,7.210,6.166,0.04,3.86,3.18
4/25/2023 3:14,9.137,8.126,0.08,4.92,4.04
4/25/2023 3:29,7.269,6.226,0.04,3.89,3.20
4/25/2023 3:44,7.958,6.927,0.05,4.27,3.51
4/25/2023 3:59,10.606,9.621,0.11,5.73,4.69
4/25/2023 4:14,7.047,6.000,0.04,3.77,3.10
4/25/2023 4:29,8.151,7.123,0.06,4.38,3.60
4/25/2023 4:44,8.669,7.650,0.07,4.66,3.83
4/25/2023 4:59,8.264,7.239,0.06,4.44,3.65
4/25/2023 5:14,7.395,6.355,0.04,3.96,3.26
4/25/2023 5:29,7.736,6.701,0.05,4.15,3.41
4/25/2023 5:44,11.806,10.841,0.13,6.39,5.23
4/25/2023 5:59,7.374,6.333,0.04,3.95,3.25
4/25/2023 6:14,10.231,9.239,0.10,5.52,4.52
4/25/2023 6:29,8.095,7.066,0.06,4.35,3.57
4/25/2023 6:44,7.270,6.228,0.04,3.89,3.20
4/25/2023 6:59,8.620,7.600,0.07,4.64,3.81
4/25/2023 7:14,10.308,9.317,0.10,5.57,4.56
4/25/2023 7:29,8.334,7.309,0.06,4.48,3.68
4/25/2023 7:44,10.781,9.798,0.11,5.83,4.77
4/25/2023 7:59,9.023,8.010,0.08,4.86,3.99
4/25/2023 8:14,7.910,6.878,0.05,4.25,3.49
4/25/2023 8:29,9.022,8.009,0.08,4.86,3.99
4/25/2023 8:44,8.621,7.601,0.07,4.64,3.81
4/25/2023 8:59,9.710,8.709,0.09,5.24,4.29
4/25/2023 9:14,9.822,8.823,0.09,5.30,4.34
4/25/2023 9:29,10.371,9.381,0.10,5.60,4.59
4/25/2023 9:44,9.766,8.766,0.09,5.27,4.32
4/25/2023 9:59,8.816,7.799,0.07,4.74,3.89
4/25/2023 10:14,6.876,5.827,0.03,3.68,3.03
4/25/2023 10:29,7.203,6.159,0.04,3.86,3.17
4/25/2023 10:44,9.074,8.063,0.08,4.89,4.01
4/25/2023 10:59,6.306,5.247,0.02,3.36,2.77
4/25/2023 11:14,8.429,7.406,0.06,4.53,3.72
4/25/2023 11:29,7.433,6.393,0.04,3.98,3.28
4/25/2023 11:44,7.403,6.362,0.04,3.97,3.26
4/25/2023 11:59,9.596,8.593,0.09,5.17,4.24
4/25/2023 12:14,8.513,7.491,0.07,4.58,3.76
4/25/2023 12:29,7.254,6.211,0.04,3.88,3.20
4/25/2023 12:44,6.678,5.626,0.03,3.57,2.94
4/25/2023 12:59,8.533,7.512,0.07,4.59,3.77
4/25/2023 13:14,10.489,9.501,0.11,5.67,4.64
4/25/2023 13:29,12.212,11.253,0.14,6.61,5.41
4/25/2023 13:44,7.632,6.595,0.05,4.09,3.37
4/25/2023 13:59,10.023,9.028,0.10,5.41,4.43
4/25/2023 14:14,7.588,6.550,0.05,4.07,3.35
4/25/2023 14:29,7.068,6.022,0.04,3.78,3.11
4/25/2023 14:44,10.245,9.253,0.10,5.53,4.53
4/25/2023 14:59,9.767,8.767,0.09,5.27,4.32
4/25/2023 15:14,8.576,7.555,0.07,4.61,3.79
4/25/2023 15:29,8.241,7.215,0.06,4.43,3.64
4/25/2023 15:44,9.706,8.705,0.09,5.23,4.29
4/25/2023 15:59,8.257,7.231,0.06,4.44,3.64
4/25/2023 16:14,8.342,7.318,0.06,4.48,3.68
4/25/2023 16:29,6.809,5.759,0.03,3.64,3.00
4/25/2023 16:44,8.810,7.793,0.07,4.74,3.89
4/25/2023 16:59,7.934,6.903,0.05,4.26,3.50
4/25/2023 17:14,7.919,6.888,0.05,4.25,3.49
4/25/2023 17:29,8.939,7.925,0.07,4.81,3.95
4/25/2023 17:44,7.020,5.973,0.04,3.76,3.09
4/25/2023 17:59,10.269,9.278,0.10,5.54,4.54
4/25/2023 18:14,7.315,6.273,0.04,3.92,3.22
4/25/2023 18:29,12.677,11.726,0.15,6.87,5.61
4/25/2023 18:44,9.255,8.246,0.08,4.99,4.09
4/25/2023 18:59,8.258,7.233,0.06,4.44,3.64
4/25/2023 19:14,7.445,6.405,0.04,3.99,3.28
4/25/2023 19:29,8.171,7.144,0.06,4.39,3.61
4/25/2023 19:44,8.494,7.472,0.07,4.57,3.75
4/25/2023 19:59,9.723,8.722,0.09,5.24,4.30
4/25/2023 20:14,12.651,11.700,0.15,6.86,5.60
4/25/2023 20:29,7.993,6.963,0.06,4.29,3.53
4/25/2023 20:44,6.506,5.450,0.02,3.47,2.86
4/25/2023 20:59,7.245,6.202,0.04,3.88,3.19
4/25/2023 21:14,7.414,6.374,0.04,3.97,3.27
4/25/2023 21:29,6.854,5.804,0.03,3.66,3.02
4/25/2023 21:44,7.751,6.716,0.05,4.16,3.42
4/25/2023 21:59,6.064,5.001,0.02,3.23,2.67
4/25/2023 22:14,7.565,6.527,0.05,4.06,3.34
4/25/2023 22:29,7.433,6.393,0.04,3.98,3.28
4/25/2023 22:44,6.951,5.903,0.03,3.72,3.06
4/25/2023 22:59,7.616,6.579,0.05,4.08,3.36
4/25/2023 23:14,7.567,6.530,0.05,4.06,3.34
4/25/2023 23:29,7.368,6.327,0.04,3.95,3.25
4/25/2023 23:44,7.253,6.210,0.04,3.88,3.20
4/25/2023 23:59,7.412,6.372,0.04,3.97,3.27
4/26/2023 0:14,9.108,8.097,0.08,4.91,4.02
4/26/2023 0:29,6.804,5.754,0.03,3.64,3.00
4/26/2023 0:44,7.675,6.639,0.05,4.12,3.38
4/26/2023 0:59,6.110,5.047,0.02,3.25,2.69
4/26/2023 1:14,6.115,5.053,0.02,3.26,2.69
4/26/2023 1:29,6.510,5.454,0.02,3.47,2.87
4/26/2023 1:44,6.425,5.368,0.02,3.43,2.83
4/26/2023 1:59,6.148,5.086,0.02,3.28,2.70
4/26/2023 2:14,5.464,4.390,0.00,2.90,2.40
4/26/2023 2:29,5.188,4.110,0.00,2.75,2.28
4/26/2023 2:44,6.293,5.234,0.02,3.36,2.77
4/26/2023 2:59,5.417,4.343,0.00,2.87,2.38
4/26/2023 3:14,5.327,4.252,0.00,2.82,2.34
4/26/2023 3:29,6.030,4.966,0.01,3.21,2.65
4/26/2023 3:44,5.229,4.152,0.00,2.77,2.29
4/26/2023 3:59,5.070,3.990,0.00,2.68,2.22
4/26/2023 4:14,6.361,5.303,0.02,3.39,2.80
4/26/2023 4:29,5.619,4.548,0.01,2.98,2.47
4/26/2023 4:44,7.693,6.657,0.05,4.13,3.39
4/26/2023 4:59,5.341,4.266,0.00,2.83,2.34
4/26/2023 5:14,5.774,4.706,0.01,3.07,2.54
4/26/2023 5:29,6.598,5.544,0.03,3.52,2.90
4/26/2023 5:44,5.750,4.681,0.01,3.06,2.53
4/26/2023 5:59,5.107,4.027,0.00,2.70,2.24
4/26/2023 6:14,5.492,4.419,0.00,2.91,2.41
4/26/2023 6:29,5.169,4.090,0.00,2.74,2.27
4/26/2023 6:44,5.671,4.601,0.01,3.01,2.49
4/26/2023 6:59,9.367,8.360,0.08,5.05,4.14
4/26/2023 7:14,9.271,8.262,0.08,5.00,4.10
4/26/2023 7:29,5.638,4.568,0.01,3.00,2.48
4/26/2023 7:44,5.577,4.506,0.01,2.96,2.45
4/26/2023 7:59,9.503,8.499,0.09,5.12,4.20
4/26/2023 8:14,9.621,8.619,0.09,5.19,4.25
4/26/2023 8:29,7.599,6.562,0.05,4.07,3.35
4/26/2023 8:44,5.781,4.713,0.01,3.07,2.54
4/26/2023 8:59,7.695,6.660,0.05,4.13,3.39
4/26/2023 9:14,7.526,6.488,0.05,4.03,3.32
4/26/2023 9:29,6.951,5.903,0.03,3.72,3.06
4/26/2023 9:44,6.956,5.908,0.03,3.72,3.06
4/26/2023 9:59,9.372,8.365,0.08,5.05,4.14
4/26/2023 10:14,7.799,6.766,0.05,4.18,3.44
4/26/2023 10:29,8.087,7.058,0.06,4.34,3.57
4/26/2023 10:44,5.630,4.559,0.01,2.99,2.47
4/26/2023 10:59,7.298,6.256,0.04,3.91,3.22
4/26/2023 11:14,6.392,5.334,0.02,3.41,2.81
4/26/2023 11:29,7.415,6.375,0.04,3.97,3.27
4/26/2023 11:44,6.790,5.739,0.03,3.63,2.99
4/26/2023 11:59,9.334,8.327,0.08,5.03,4.12
4/26/2023 12:14,6.709,5.657,0.03,3.58,2.95
4/26/2023 12:29,10.392,9.403,0.10,5.61,4.60
4/26/2023 12:44,9.465,8.459,0.09,5.10,4.18
4/26/2023 12:59,8.918,7.904,0.07,4.80,3.94
4/26/2023 13:18,6.142,5.080,0.02,3.27,2.70
4/26/2023 13:33,7.163,6.118,0.04,3.83,3.16
4/26/2023 13:48,6.808,5.758,0.03,3.64,3.00
4/26/2023 14:03,7.575,6.537,0.05,4.06,3.34
4/26/2023 14:14,12.872,11.925,0.16,6.98,5.70
4/26/2023 14:29,15.298,14.391,0.21,8.31,6.78
4/26/2023 14:44,15.688,14.788,0.21,8.53,6.96
4/26/2023 14:59,14.460,13.539,0.19,7.85,6.41
4/26/2023 15:14,9.730,8.729,0.09,5.25,4.30
4/26/2023 15:29,7.301,6.259,0.04,3.91,3.22
4/26/2023 15:44,7.984,6.954,0.06,4.29,3.52
4/26/2023 15:59,7.090,6.044,0.04,3.79,3.12
4/26/2023 16:14,8.330,7.306,0.06,4.48,3.68
4/26/2023 16:29,6.198,5.137,0.02,3.30,2.73
4/26/2023 16:44,6.901,5.852,0.03,3.69,3.04
4/26/2023 16:59,7.234,6.191,0.04,3.87,3.19
4/26/2023 17:14,6.808,5.758,0.03,3.64,3.00
4/26/2023 17:29,6.723,5.671,0.03,3.59,2.96
4/26/2023 17:44,7.977,6.946,0.06,4.28,3.52
4/26/2023 17:59,7.471,6.431,0.04,4.00,3.29
4/26/2023 18:14,8.754,7.737,0.07,4.71,3.87
4/26/2023 18:29,7.499,6.460,0.05,4.02,3.31
4/26/2023 18:44,7.570,6.532,0.05,4.06,3.34
4/26/2023 18:59,6.407,5.350,0.02,3.42,2.82
4/26/2023 19:14,9.744,8.743,0.09,5.26,4.31
4/26/2023 19:29,7.046,5.999,0.04,3.77,3.10
4/26/2023 19:44,6.775,5.724,0.03,3.62,2.98
4/26/2023 19:59,5.684,4.615,0.01,3.02,2.50
4/26/2023 20:14,6.423,5.366,0.02,3.43,2.83
4/26/2023 20:29,5.898,4.832,0.01,3.14,2.59
4/26/2023 20:44,6.987,5.940,0.03,3.74,3.08
4/26/2023 20:59,6.978,5.930,0.03,3.73,3.07
4/26/2023 21:14,6.244,5.184,0.02,3.33,2.75
4/26/2023 21:29,6.773,5.722,0.03,3.62,2.98
4/26/2023 21:44,6.608,5.555,0.03,3.53,2.91
4/26/2023 21:59,6.014,4.950,0.01,3.20,2.64
4/26/2023 22:14,7.068,6.022,0.04,3.78,3.11
4/26/2023 22:29,5.549,4.478,0.01,2.95,2.44
4/26/2023 22:44,5.626,4.556,0.01,2.99,2.47
4/26/2023 22:59,6.498,5.442,0.02,3.47,2.86
4/26/2023 23:14,5.834,4.767,0.01,3.10,2.56
4/26/2023 23:29,5.499,4.426,0.00,2.92,2.41
4/26/2023 23:44,6.156,5.094,0.02,3.28,2.71
4/26/2023 23:59,5.485,4.412,0.00,2.91,2.41
