Time,Elevation,Smoothed,Smoothed_SG
2022-03-01 00:00:00,2724.136806,,2724.1373910842744
2022-03-01 00:15:00,2724.13564,,2724.1371701304647
2022-03-01 00:30:00,2724.136037,,2724.136957562709
2022-03-01 00:45:00,2724.139725,,2724.136753381007
2022-03-01 01:00:00,2724.136227,,2724.1365575853592
2022-03-01 01:15:00,2724.13565,,2724.136370175765
2022-03-01 01:30:00,2724.137393,,2724.136191152225
2022-03-01 01:45:00,2724.137586,,2724.136020514739
2022-03-01 02:00:00,2724.136806,,2724.1358582633065
2022-03-01 02:15:00,2724.135447,,2724.1357043979283
2022-03-01 02:30:00,2724.135837,2724.13575275,2724.135558918604
2022-03-01 02:45:00,2724.134287,2724.13563665,2724.1354218253337
2022-03-01 03:00:00,2724.135067,2724.1355497,2724.1352931181173
2022-03-01 03:15:00,2724.133901,2724.13541375,2724.135172796955
2022-03-01 03:30:00,2724.135067,2724.1351418500003,2724.1350608618463
2022-03-01 03:45:00,2724.134287,2724.1351127,2724.1348138936655
2022-03-01 04:00:00,2724.13584,2724.1350832,2724.134618236744
2022-03-01 04:15:00,2724.135067,2724.1349957499997,2724.134424145897
2022-03-01 04:30:00,2724.134484,2724.1348403,2724.134434208843
2022-03-01 04:45:00,2724.133901,2724.1347045499997,2724.134393675807
2022-03-01 05:00:00,2724.134484,2724.1346174,2724.134288199913
2022-03-01 05:15:00,2724.133901,2724.1346175500003,2724.134230524245
2022-03-01 05:30:00,2724.133318,2724.13465655,2724.1340588668786
2022-03-01 05:45:00,2724.134287,2724.1346857,2724.134002278709
2022-03-01 06:00:00,2724.135644,2724.134812,2724.133987947458
2022-03-01 06:15:00,2724.13506,2724.13481185,2724.1340984135304
2022-03-01 06:30:00,2724.135644,2724.1349086500004,2724.1342277505846
2022-03-01 06:45:00,2724.134477,2724.13502495,2724.1345902253615
2022-03-01 07:00:00,2724.134091,2724.13543265,2724.1352425054943
2022-03-01 07:15:00,2724.133704,2724.1358795,2724.135969578709
2022-03-01 07:30:00,2724.13584,2724.1363911,2724.136655472013
2022-03-01 07:45:00,2724.135067,2724.13690915,2724.1375026438864
2022-03-01 08:00:00,2724.13565,2724.13749195,2724.1382479648696
2022-03-01 08:15:00,2724.136427,2724.13801675,2724.1387767255837
2022-03-01 08:30:00,2724.135064,2724.1381722,2724.1392250249146
2022-03-01 08:45:00,2724.136223,2724.1382015000004,2724.1394137802718
2022-03-01 09:00:00,2724.138166,2724.1382017,2724.139570917771
2022-03-01 09:15:00,2724.143221,2724.13799775,2724.139415871566
2022-03-01 09:30:00,2724.143421,2724.1377936500003,2724.1391860523695
2022-03-01 09:45:00,2724.1441330000002,2724.1376671999997,2724.1391189115216
2022-03-01 10:00:00,2724.144845,2724.1374726000004,2724.1389590862987
2022-03-01 10:15:00,2724.145557,2724.1373365,2724.138697295003
2022-03-01 10:30:00,2724.143814,2724.13713175,2724.138286846343
2022-03-01 10:45:00,2724.137396,2724.1370727999997,2724.1376989481287
2022-03-01 11:00:00,2724.13623,2724.1370333,2724.137067341209
2022-03-01 11:15:00,2724.135064,2724.1369065,2724.136460055718
2022-03-01 11:30:00,2724.131565,2724.13670275,2724.135784411298
2022-03-01 11:45:00,2724.130395,2724.13646015,2724.135188417548
2022-03-01 12:00:00,2724.131562,2724.1359939500003,2724.1345254229054
2022-03-01 12:15:00,2724.129812,2724.13562475,2724.133842016433
2022-03-01 12:30:00,2724.133118,2724.1352006,2724.1333494034857
2022-03-01 12:45:00,2724.130972,2724.1347991499997,2724.132844217995
2022-03-01 13:00:00,2724.134471,2724.1343913,2724.1327053463424
2022-03-01 13:15:00,2724.135637,2724.13401225,2724.132802431834
2022-03-01 13:30:00,2724.132528,2724.13407075,2724.1330169516996
2022-03-01 13:45:00,2724.132148,2724.1341583999997,2724.1334544898696
