Time,Elevation,Smoothed,Smoothed_SG
2022-03-01 00:00:00,2723.121248,,2723.1298519985894
2022-03-01 00:15:00,2723.121831,,2723.1286272270236
2022-03-01 00:30:00,2723.123387,,2723.127516037767
2022-03-01 00:45:00,2723.148079,,2723.1265184308186
2022-03-01 01:00:00,2723.135243,,2723.125634406179
2022-03-01 01:15:00,2723.129419,,2723.124863963848
2022-03-01 01:30:00,2723.127083,,2723.124207103826
2022-03-01 01:45:00,2723.125527,,2723.1236638261125
2022-03-01 02:00:00,2723.124747,,2723.1232341307077
2022-03-01 02:15:00,2723.121638,,2723.122918017612
2022-03-01 02:30:00,2723.119109,,2723.1227154868247
2022-03-01 02:45:00,2723.11522,,2723.122626538346
2022-03-01 03:00:00,2723.114251,,2723.122651172176
2022-03-01 03:15:00,2723.113674,,2723.122789388315
2022-03-01 03:30:00,2723.11484,,2723.1230411867627
2022-03-01 03:45:00,2723.114352,2723.127464283333,2723.1234479926597
2022-03-01 04:00:00,2723.113864,2723.127917916667,2723.123757778486
2022-03-01 04:15:00,2723.125917,2723.12832635,2723.1239995885303
2022-03-01 04:30:00,2723.130002,2723.1287993166666,2723.1256706890886
2022-03-01 04:45:00,2723.134667,2723.1285140833334,2723.1270070919904
2022-03-01 05:00:00,2723.13525,2723.128727916667,2723.128202682503
2022-03-01 05:15:00,2723.137576,2723.1292331833333,2723.1294851751377
2022-03-01 05:30:00,2723.135833,2723.1298443055557,2723.130855022273
2022-03-01 05:45:00,2723.1361214999997,2723.1305352833338,2723.1323228248766
2022-03-01 06:00:00,2723.13641,2723.13128025,2723.133918447236
2022-03-01 06:15:00,2723.134077,2723.132005883333,2723.1363909554198
2022-03-01 06:30:00,2723.132911,2723.132018883334,2723.1383804829125
2022-03-01 06:45:00,2723.1333975000002,2723.1320256833333,2723.1397044428827
2022-03-01 07:00:00,2723.133884,2723.13210365,2723.140435813455
2022-03-01 07:15:00,2723.1343705,2723.13220085,2723.140639797756
2022-03-01 07:30:00,2723.134857,2723.1322786166666,2723.140097990205
2022-03-01 07:45:00,2723.134084,2723.132508716667,2723.139256463344
2022-03-01 08:00:00,2723.137576,2723.13258015,2723.138534421864
2022-03-01 08:15:00,2723.139522,2723.132249816667,2723.1376259726826
2022-03-01 08:30:00,2723.141658,2723.1318221833335,2723.136716710443
2022-03-01 08:45:00,2723.144577,2723.13123905,2723.1356474259937
2022-03-01 09:00:00,2723.1454166666667,2723.13064935,2723.1345814358524
2022-03-01 09:15:00,2723.1462563333334,2723.1299755166665,2723.133337146045
2022-03-01 09:30:00,2723.147096,2723.1293531833335,2723.1320183305697
2022-03-01 09:45:00,2723.143407,2723.1287180166664,2723.1306494704504
2022-03-01 10:00:00,2723.119499,2723.1280700166667,2723.129117448278
2022-03-01 10:15:00,2723.115424,2723.1274835666673,2723.1274634678457
2022-03-01 10:30:00,2723.11659,2723.126919766667,2723.1256572157627
2022-03-01 10:45:00,2723.11659,2723.126417483333,2723.1238692317597
2022-03-01 11:00:00,2723.117173,2723.125892538889,2723.1221220000266
2022-03-01 11:15:00,2723.121255,2723.125344933333,2723.120438763493
2022-03-01 11:30:00,2723.116007,2723.1247746666663,2723.118797892362
2022-03-01 11:45:00,2723.116007,2723.124201133333,2723.1174423977936
2022-03-01 12:00:00,2723.117173,2723.1234821666667,2723.1162388911716
2022-03-01 12:15:00,2723.117173,2723.1227564,2723.1153826961568
2022-03-01 12:30:00,2723.117559,2723.1219399999995,2723.114997882838
2022-03-01 12:45:00,2723.1173609999996,2723.1209874333335,2723.1149493742073
2022-03-01 13:00:00,2723.117163,2723.120026311111,2723.115342358285
2022-03-01 13:15:00,2723.1170665,2723.1190177666663,2723.116214900175
2022-03-01 13:30:00,2723.11697,2723.1179618,2723.1173233036716
2022-03-01 13:45:00,2723.1164835,2723.117022388889,2723.117442567809
2022-03-01 14:00:00,2723.115997,2723.1168735,2723.11734294266
2022-03-01 14:15:00,2723.118329,2723.1168540333333,2723.117156242735
2022-03-01 14:30:00,2723.1181356666666,2723.116873233333,2723.1170680836567
2022-03-01 14:45:00,2723.1179423333333,2723.1168147,2723.1168543826147
2022-03-01 15:00:00,2723.117749,2723.1168339,2723.1169022246536
2022-03-01 15:15:00,2723.116878,2723.1167170333333,2723.1166848233893
2022-03-01 15:30:00,2723.116007,2723.116814,2723.116464506499
2022-03-01 15:45:00,2723.117749,2723.1169304,2723.116307536484
2022-03-01 16:00:00,2723.117166,2723.1170339333335,2723.116186780643
2022-03-01 16:15:00,2723.116,2723.117153616666,2723.1161290892
2022-03-01 16:30:00,2723.116583,2723.1172765833335,2723.116130943626
2022-03-01 16:45:00,2723.116,2723.11740615,2723.1161929175855
2022-03-01 17:00:00,2723.115417,2723.1175358166665,2723.116310071566
2022-03-01 17:15:00,2723.1152246666666,2723.1176622000003,2723.1164486142743
2022-03-01 17:30:00,2723.1150323333336,2723.1178048,2723.1166021556432
2022-03-01 17:45:00,2723.11484,2723.117963616666,2723.1167818289323
2022-03-01 18:00:00,2723.117166,2723.118119216667,2723.11710601461
2022-03-01 18:15:00,2723.114834,2723.1181970833336,2723.117462331425
2022-03-01 18:30:00,2723.117749,2723.1182813944447,2723.1178365214178
2022-03-01 18:45:00,2723.117749,2723.118378627778,2723.1182253457478
2022-03-01 19:00:00,2723.118916,2723.1184887833338,2723.1185851989844
2022-03-01 19:15:00,2723.119499,2723.11863445,2723.1189080742074
2022-03-01 19:30:00,2723.120279,2723.11880915,2723.1193275209707
2022-03-01 19:45:00,2723.1207635,2723.1189257833335,2723.119731788158
2022-03-01 20:00:00,2723.121248,2723.11906185,2723.120072204564
2022-03-01 20:15:00,2723.121248,2723.1192367833332,2723.120426459028
2022-03-01 20:30:00,2723.121053,2723.1193922833336,2723.1206812037826
2022-03-01 20:45:00,2723.120858,2723.1196060833336,2723.1208635935163
2022-03-01 21:00:00,2723.121248,2723.1198587833333,2723.1209882476446
2022-03-01 21:15:00,2723.121248,2723.120137327778,2723.121089273054
2022-03-01 21:30:00,2723.120665,2723.120412566667,2723.1211493542664
2022-03-01 21:45:00,2723.120665,2723.1206844999997,2723.121336623426
2022-03-01 22:00:00,2723.120665,2723.1208400000005,2723.1212431314243
2022-03-01 22:15:00,2723.120859333333,2723.121151,2723.1212661037084
2022-03-01 22:30:00,2723.1210536666667,2723.1213648333332,2723.1212755517736
2022-03-01 22:45:00,2723.121248,2723.1215785500003,2723.1213330309774
2022-03-01 23:00:00,2723.121248,2723.12175325,2723.121441908284
2022-03-01 23:15:00,2723.121248,2723.1218893166665,2723.121609663381
2022-03-01 23:30:00,2723.121248,2723.121979938888,2723.1218191410594
2022-03-01 23:45:00,2723.121248,2723.122034966667,2723.122066844296
2022-03-02 00:00:00,2723.121248,2723.1220544,2723.1222973075783
2022-03-02 00:15:00,2723.122414,2723.122073833333,2723.122498389162
2022-03-02 00:30:00,2723.122998,2723.122099766667,2723.1226167234254
2022-03-02 00:45:00,2723.123581,2723.1221710999994,2723.122823728448
2022-03-02 01:00:00,2723.1232895,2723.1221711000003,2723.122999826104
2022-03-02 01:15:00,2723.122998,2723.1221711000003,2723.1230121110375
2022-03-02 01:30:00,2723.121831,2723.1222684,2723.123044173203
2022-03-02 01:45:00,2723.124164,2723.1223462666667,2723.1230591766625
2022-03-02 02:00:00,2723.124164,2723.122424033333,2723.122967284809
2022-03-02 02:15:00,2723.1241605,2723.122573155555,2723.1226338078386
2022-03-02 02:30:00,2723.124157,2723.1229295666662,2723.122157426179
2022-03-02 02:45:00,2723.123581,2723.123493266667,2723.122159735814
2022-03-02 03:00:00,2723.1229976666664,2723.1238430333333,2723.122152398798
2022-03-02 03:15:00,2723.1224143333334,2723.1242705666664,2723.122283049505
2022-03-02 03:30:00,2723.121831,2723.124678766667,2723.1222824419524
2022-03-02 03:45:00,2723.121831,2723.1252619,2723.1224319977932
2022-03-02 04:00:00,2723.121831,2723.1258516,2723.1227267750637
2022-03-02 04:15:00,2723.122998,2723.1264542,2723.123026827779
2022-03-02 04:30:00,2723.121248,2723.1271926,2723.123531424245
2022-03-02 04:45:00,2723.121248,2723.1279591444445,2723.1241970210076
2022-03-02 05:00:00,2723.123584,2723.128782983333,2723.1250150492447
2022-03-02 05:15:00,2723.123001,2723.129664116667,2723.126114679825
2022-03-02 05:30:00,2723.122998,2723.1304806166663,2723.1276691868566
2022-03-02 05:45:00,2723.125333,2723.13106375,2723.129523396901
2022-03-02 06:00:00,2723.131746,2723.1314589500003,2723.131831807281
2022-03-02 06:15:00,2723.138159,2723.1314590666666,2723.1340187803835
2022-03-02 06:30:00,2723.131741,2723.13136205,2723.1360049272575
2022-03-02 06:45:00,2723.134074,2723.131186983334,2723.1376141104056
2022-03-02 07:00:00,2723.133494,2723.131031361111,2723.1388417747653
2022-03-02 07:15:00,2723.138742,2723.1308951833335,2723.139608886113
2022-03-02 07:30:00,2723.138939,2723.1308367833335,2723.140045134178
2022-03-02 07:45:00,2723.140492,2723.130778383333,2723.1403411368187
2022-03-02 08:00:00,2723.14515,2723.130570916667,2723.1403009393493
2022-03-02 08:15:00,2723.1465773333334,2723.1303309833334,2723.1397834484637
2022-03-02 08:30:00,2723.1480046666666,2723.1301558166665,2723.138904325771
2022-03-02 08:45:00,2723.149432,2723.1299612166667,2723.1377569355536
2022-03-02 09:00:00,2723.146326,2723.1297017499996,2723.1362481842893
2022-03-02 09:15:00,2723.141658,2723.1294552833333,2723.1344075117076
2022-03-02 09:30:00,2723.13602,2723.1292024833333,2723.132344885219
2022-03-02 09:45:00,2723.124164,2723.1288914833335,2723.1303191840657
2022-03-02 10:00:00,2723.1212465,2723.1284185833333,2723.128610770301
2022-03-02 10:15:00,2723.118329,2723.127680183333,2723.126483718143
2022-03-02 10:30:00,2723.118329,2723.1271718666667,2723.1243713979047
2022-03-02 10:45:00,2723.118329,2723.1266019333334,2723.122197194185
2022-03-02 11:00:00,2723.120079,2723.126044733333,2723.120310174394
2022-03-02 11:15:00,2723.120079,2723.125306,2723.118489018665
2022-03-02 11:30:00,2723.115607,2723.1245801333334,2723.1168632301215
2022-03-02 11:45:00,2723.1158,2723.1238122666664,2723.115672395822
2022-03-02 12:00:00,2723.115993,2723.1228989,2723.1148519646467
2022-03-02 12:15:00,2723.11541,2723.1219379555555,2723.1144456874135
2022-03-02 12:30:00,2723.1158,2723.120939166666,2723.1145157892
2022-03-02 12:45:00,2723.1156069999997,2723.1199025333335,2723.1149201708968
2022-03-02 13:00:00,2723.115414,2723.1189305333332,2723.1154867617443
2022-03-02 13:15:00,2723.116003,2723.1181076555554,2723.116104552072
2022-03-02 13:30:00,2723.117559,2723.1174662333337,2723.116330960703
2022-03-02 13:45:00,2723.116007,2723.117213533333,2723.116515969556
2022-03-02 14:00:00,2723.1164915,2723.11703855,2723.1165820632323
2022-03-02 14:15:00,2723.116976,2723.116960816667,2723.1165811405026
2022-03-02 14:30:00,2723.1167779999996,2723.1169413833336,2723.116625060294
2022-03-02 14:45:00,2723.11658,2723.1169155166663,2723.116798171716
2022-03-02 15:00:00,2723.117163,2723.1168378499997,2723.1169669689616
2022-03-02 15:15:00,2723.117456,2723.1168185166666,2723.1169799223476
2022-03-02 15:30:00,2723.117749,2723.1169417499996,2723.11702967696
2022-03-02 15:45:00,2723.117749,2723.11705205,2723.117071373426
2022-03-02 16:00:00,2723.1180409999997,2723.117181916666,2723.1170876771466
2022-03-02 16:15:00,2723.118333,2723.117344216667,2723.1171766198177
2022-03-02 16:30:00,2723.117166,2723.1174675166667,2723.1172602824668
2022-03-02 16:45:00,2723.116971666667,2723.11759725,2723.117331090316
2022-03-02 17:00:00,2723.116777333333,2723.1177334166664,2723.117378144706
2022-03-02 17:15:00,2723.116583,2723.1178888166664,2723.1175809882693
2022-03-02 17:30:00,2723.115997,2723.1179534833336,2723.1176747512536
2022-03-02 17:45:00,2723.115997,2723.1180990333332,2723.1177632262907
2022-03-02 18:00:00,2723.117746,2723.118257583333,2723.117900748872
2022-03-02 18:15:00,2723.117553,2723.118399983333,2723.118050443441
2022-03-02 18:30:00,2723.117749,2723.1185489833338,2723.1182286017374
2022-03-02 18:45:00,2723.119499,2723.11868515,2723.118414422421
2022-03-02 19:00:00,2723.119304,2723.1188213166665,2723.1185934583973
2022-03-02 19:15:00,2723.119109,2723.1189768833337,2723.1187800545276
2022-03-02 19:30:00,2723.119889,2723.1191518499995,2723.1190567869303
2022-03-02 19:45:00,2723.120279,2723.119287916667,2723.1193921326153
2022-03-02 20:00:00,2723.119499,2723.119394816667,2723.119777640688
2022-03-02 20:15:00,2723.119499,2723.11947255,2723.1200213100333
2022-03-02 20:30:00,2723.119499,2723.1196476166665,2723.120258361856
2022-03-02 20:45:00,2723.120665,2723.1198291611113,2723.120479464311
2022-03-02 21:00:00,2723.119499,2723.120017183333,2723.1207244280386
2022-03-02 21:15:00,2723.1203735,2723.1201726833333,2723.1208927664325
2022-03-02 21:30:00,2723.121248,2723.1203477166664,2723.121003340874
2022-03-02 21:45:00,2723.121248,2723.12052275,2723.121153356946
2022-03-02 22:00:00,2723.121248,2723.120639483333,2723.121220840762
2022-03-02 22:15:00,2723.120665,2723.12078865,2723.121258227816
2022-03-02 22:30:00,2723.121248,2723.120937783334,2723.1213586455615
2022-03-02 22:45:00,2723.122123,2723.1210350833335,2723.121445008061
2022-03-02 23:00:00,2723.122998,2723.1211388833335,2723.12151057536
2022-03-02 23:15:00,2723.121831,2723.1212491833335,2723.121618227258
2022-03-02 23:30:00,2723.121248,2723.1213236999997,2723.1217506311646
2022-03-02 23:45:00,2723.120665,2723.1213754333335,2723.1217771091774
2022-03-03 00:00:00,2723.122418,2723.1214920666666,2723.121779021119
2022-03-03 00:15:00,2723.122418,2723.121621666666,2723.1217953907617
2022-03-03 00:30:00,2723.122418,2723.1217351166665,2723.121883019222
2022-03-03 00:45:00,2723.121248,2723.1217935500003,2723.121909950918
2022-03-03 01:00:00,2723.121248,2723.1218778499997,2723.1219429626376
2022-03-03 01:15:00,2723.121248,2723.121939433333,2723.1220141479052
2022-03-03 01:30:00,2723.121248,2723.121965433333,2723.122082512191
2022-03-03 01:45:00,2723.122028,2723.1219849999998,2723.1221483248023
2022-03-03 02:00:00,2723.122223,2723.1219948499997,2723.1221720205613
2022-03-03 02:15:00,2723.122418,2723.1220144166664,2723.1220963360747
2022-03-03 02:30:00,2723.122418,2723.122092283333,2723.1221199457846
2022-03-03 02:45:00,2723.122418,2723.1221118333333,2723.122242203485
2022-03-03 03:00:00,2723.1221244999997,2723.122073066667,2723.122257999802
2022-03-03 03:15:00,2723.121831,2723.1221120666664,2723.122200426477
2022-03-03 03:30:00,2723.122998,2723.1222093666665,2723.1221251763645
2022-03-03 03:45:00,2723.123387,2723.1223261,2723.122205555271
2022-03-03 04:00:00,2723.1229025000002,2723.122345433333,2723.122322711186
2022-03-03 04:15:00,2723.122418,2723.1223453,2723.1224666608523
2022-03-03 04:30:00,2723.122028,2723.1223258666664,2723.122526846678
2022-03-03 04:45:00,2723.122221,2723.1223518666666,2723.1225508330613
2022-03-03 05:00:00,2723.122028,2723.122387583333,2723.122542304155
2022-03-03 05:15:00,2723.121835,2723.1224330166665,2723.1225046187756
2022-03-03 05:30:00,2723.1215435,2723.1224881666667,2723.1224867746905
2022-03-03 05:45:00,2723.121252,2723.122527033333,2723.1225161393118
2022-03-03 06:00:00,2723.123584,2723.1225333999996,2723.122746730942
2022-03-03 06:15:00,2723.1227095,2723.1223776666666,2723.122925054043
2022-03-03 06:30:00,2723.121835,2723.1222025,2723.123022618218
2022-03-03 06:45:00,2723.123001,2723.122027333333,2723.12300339757
2022-03-03 07:00:00,2723.124167,2723.1218813833334,2723.1229509112977
2022-03-03 07:15:00,2723.124167,2723.12170635,2723.122932651477
2022-03-03 07:30:00,2723.122998,2723.12145355,2723.122763680829
2022-03-03 07:45:00,2723.122414,2723.121265516667,2723.1225919453377
2022-03-03 08:00:00,2723.121835,2723.1210547666665,2723.1223968702266
2022-03-03 08:15:00,2723.122028,2723.1208213,2723.122024780382
2022-03-03 08:30:00,2723.1223195,2723.1206721333333,2723.121679664312
2022-03-03 08:45:00,2723.122611,2723.1204808833336,2723.1213305054944
2022-03-03 09:00:00,2723.1229025,2723.120260416667,2723.120926614869
2022-03-03 09:15:00,2723.123194,2723.120039916667,2723.120417993553
2022-03-03 09:30:00,2723.122414,2723.1198583,2723.119820490873
2022-03-03 09:45:00,2723.117746,2723.119715566667,2723.1193810893114
2022-03-03 10:00:00,2723.117163,2723.119462766667,2723.118860129713
2022-03-03 10:15:00,2723.117163,2723.1192715499997,2723.118314938419
2022-03-03 10:30:00,2723.117746,2723.1191029833335,2723.1178534985747
2022-03-03 10:45:00,2723.11658,2723.11888905,2723.1174910021464
2022-03-03 11:00:00,2723.115414,2723.11863625,2723.117194864981
2022-03-03 11:15:00,2723.117746,2723.1183770166667,2723.116860768552
2022-03-03 11:30:00,2723.11658,2723.1181826166667,2723.116482025137
2022-03-03 11:45:00,2723.115414,2723.1180660166665,2723.1161603370792
2022-03-03 12:00:00,2723.117553,2723.1179654333328,2723.1159332229054
2022-03-03 12:15:00,2723.1164835,2723.1178551333333,2723.11579673641
2022-03-03 12:30:00,2723.115414,2723.1177437055553,2723.1157638020713
2022-03-03 12:45:00,2723.11522,2723.1176311500003,2723.115847382131
2022-03-03 13:00:00,2723.1160950000003,2723.1175174666664,2723.116095942214
2022-03-03 13:15:00,2723.11697,2723.117374633333,2723.1164624848843
2022-03-03 13:30:00,2723.116,2723.1172255333336,2723.1166936246536
2022-03-03 13:45:00,2723.116973,2723.1171997666665,2723.1168874463424
2022-03-03 14:00:00,2723.116778,2723.1171999999997,2723.117043253411
2022-03-03 14:15:00,2723.116583,2723.117229383334,2723.1172090574664
2022-03-03 14:30:00,2723.116583,2723.1172684833336,2723.1174155623025
2022-03-03 14:45:00,2723.11639,2723.11728815,2723.117539523277
2022-03-03 15:00:00,2723.117166,2723.1173466833334,2723.1177245441845
2022-03-03 15:15:00,2723.118916,2723.1173599166664,2723.1178276899814
