grain_size,#3_interpolated,#4_interpolated,#5_interpolated,#6_interpolated,#7_interpolated,#8_interpolated,#9_interpolated,#10_interpolated,#3_interpolated_kde,#4_interpolated_kde,#5_interpolated_kde,#6_interpolated_kde,#7_interpolated_kde,#8_interpolated_kde,#9_interpolated_kde,#10_interpolated_kde
188.91091617961015,0.0,0.027081575554986522,0.0,0.0040047487129197135,0.0,0.020655054183175297,0.0,0.0,7.1510868287275e-05,0.02695827972226942,0.0015735018965792372,0.0041411497669592585,1.71513496263504e-08,0.020411955595166394,1.7212826963468132e-10,0.0013482806570651058
198.38443589607624,0.0,0.02779965371306256,0.0009495096375560428,0.004787202573710723,0.0,0.021511031970528807,0.0,0.0007348793220450667,0.00011285124825411599,0.027765491141875456,0.002290443422122696,0.0049121816205502,1.2490710919932866e-07,0.02133642213594573,7.595088454665078e-10,0.0018188937953364116
208.33303443611322,0.0,0.028359669783482824,0.0022268514946375993,0.005609285146917557,0.0,0.0222731768032869,0.0,0.0015404282095136052,0.0001724998440818789,0.028408386507397472,0.003184405338645073,0.005729521531576119,7.660051575059727e-07,0.022165283458378576,3.1321036854054713e-09,0.002382482201768607
218.78053609051867,0.0,0.028769014776188664,0.003593411946768381,0.00646536799595221,0.0,0.022943661305799865,0.0,0.002401771983528873,0.00025563766351054823,0.028893605313991457,0.004247344711276541,0.006583646503607976,3.9661491429963265e-06,0.022899787961167612,1.2075288801596907e-08,0.0030363448012042165
229.751959892529,0.0,0.02903507970112145,0.0050356814870173485,0.007349822684226739,0.0,0.02352465810241803,0.0,0.0033105457476353384,0.0003676699602551735,0.029226568500750335,0.0054599358286366775,0.007465094312246194,1.739408233275813e-05,0.023541538522638402,4.353806825535537e-08,0.003773165436786321
241.27357953185802,0.0,0.029165255568222546,0.006540150608453412,0.008257020775153192,0.0,0.02401833981749174,0.0,0.004258384605377476,0.0005137719339038477,0.02941188162566527,0.00679591070090479,0.008364853840476862,6.48725426499094e-05,0.02409243436084489,1.4686634664025934e-07,0.004581846219851198
253.3729862733098,0.0,0.029166933387433324,0.008093309804145438,0.00918133383214356,0.0,0.02442687907537127,0.0,0.005236923660299698,0.0006983632392072636,0.02945452955213121,0.00822689095409387,0.009274826134165987,0.00020676960178674846,0.024554468201724928,4.637139831019152e-07,0.005448701848422289
266.07915503064055,0.0003500541482817169,0.02904750416869516,0.009681649567162354,0.010117133418609897,0.0,0.02475244850040696,0.0,0.006237798015946471,0.0009245865558256079,0.02936103723249895,0.0097260754860478,0.010188271961552562,0.0005666543822710987,0.0249293768506262,1.371107159670018e-06,0.006358738449922246
279.42251375389617,0.0008006549357252292,0.028814358921949387,0.011291660390573076,0.011058791097964246,0.0,0.02499722071694913,0.0,0.0072526427758622695,0.0011938755429273537,0.02913981387980827,0.01126993047375704,0.011100075083815102,0.00134523432105381,0.025218293947632094,3.7986873951781156e-06,0.007296773877221751
293.4350162963925,0.001267911301177679,0.028474888657137393,0.01290983276744652,0.012000678433618649,0.0,0.025163368349348098,0.0,0.008273093043591542,0.0015056878999943127,0.028800515522411474,0.01283803074714181,0.012006657835945496,0.002791732520667999,0.025421630370701873,9.867742659303946e-06,0.008248254618163243
308.15021893583355,0.0017484698094320948,0.028036484384200547,0.014522657190851556,0.012937166988985099,0.00015000794793575286,0.02525306402195418,0.0,0.009290783922678717,0.0018574511042961422,0.02835291862935068,0.014411892513458122,0.012905495884834002,0.0051201026306917806,0.025539345547166543,2.4051595626832758e-05,0.009199741076950539
323.6033607328191,0.0022389770252815313,0.027506537113080213,0.016116624153857097,0.013862628327475653,0.005923987896856205,0.0252684803591177,0.0,0.010297350516668262,0.002244728870995573,0.027806028748782612,0.01597376158675108,0.013794341142430932,0.008405129803273313,0.02557158843355525,5.505234708662368e-05,0.010139121869434421
339.8314479191751,0.002736079513519033,0.02689243785371774,0.017678224149532087,0.014771434012502355,0.011631564044955781,0.025211789985188967,0.0,0.011284427929104647,0.0026615762978310213,0.027167897930658564,0.017505976601570432,0.014670392043303539,0.012528422508967385,0.025519480857547953,0.00011844822071599008,0.011055653134758297
356.87334251819675,0.0032364238389376316,0.026201577616054524,0.019193947670945382,0.01565795560747721,0.017207093357493423,0.025085165524518314,0.0,0.012243651263532301,0.0031010215724464425,0.026446163770914858,0.018991015363180232,0.015529679092113434,0.0172178638989197,0.025385712416181108,0.00023981424891829072,0.011939903265120073
374.7698554090288,0.0037366565663303803,0.025441347410031907,0.02065028521116593,0.016516564675812265,0.02258493279972856,0.024890779601456046,0.0,0.013166655623495678,0.003555598695731515,0.02564894725157012,0.02041194142343499,0.01636684451943158,0.02215212122115959,0.025174680107818443,0.000457461115893213,0.012783641868668287
393.5638440580436,0.004233424260490323,0.02461913824559127,0.0220337272632626,0.01734163278091956,0.027699439336920383,0.02463080484035248,0.0,0.014045076112539258,0.004017859854050154,0.024785599928151065,0.021752837070428153,0.017175334053074337,0.027057049418173537,0.024892101189757408,0.0008233408742153613,0.013579676196707692
413.30031515126126,0.004723373486210505,0.023742341132673976,0.02333076432030437,0.018127531486211133,0.032484969934328096,0.024307413865557945,0.0,0.014870547834207475,0.004480813705589781,0.023866885784148428,0.022998929188387876,0.017947867557183438,0.03174329066550112,0.024544246170493625,0.0014003876013224219,0.014321631242393792
434.02653237358675,0.005203150808283962,0.022818347081221373,0.02452788687536003,0.018868632355098985,0.03687588155721078,0.023922779301422763,0.0,0.015634705892044767,0.004938260088730501,0.022904461355771722,0.024136385157205006,0.01867698424300058,0.03608847561044478,0.024137072768107594,0.002255010758301093,0.015003694670250955
455.79212959297314,0.005669402791503742,0.021854547101174827,0.025611585421498616,0.019559306950995184,0.04080653117082783,0.02347907377229724,0.0,0.016329185389595633,0.005385015758519939,0.02190985648771435,0.025152025970338356,0.01935548986182151,0.039999203839606604,0.02367554365240675,0.0034448416299771457,0.015620389596810282
478.6492297205472,0.006118776000662884,0.020858332202475745,0.026568350451788916,0.020193926837311735,0.04421127574043825,0.022978469902531707,0.0,0.016945621430404477,0.005817044886185646,0.020893389212888674,0.026033306667148294,0.019976734877499455,0.04338434781612033,0.023163303793903085,0.005003858245672508,0.01616647273182397
502.65256953134815,0.006547917000554437,0.019837093395065463,0.027384672459299906,0.020766863577460694,0.04702447223130127,0.022423140316476485,0.0007391746036161354,0.017475649118015777,0.00623151973121957,0.019863454494055473,0.026768750779295927,0.020534760231655853,0.046150453843702845,0.022602740510302546,0.006928851580069715,0.01663706124936121
527.8596307445822,0.006953472355971437,0.01879822168888535,0.02804704193710048,0.02127248873485408,0.04918047760867626,0.02181525763848188,0.006100479817093307,0.01791090355597398,0.0066268403830960915,0.018826431701063257,0.02734867128397145,0.021024404910812103,0.04821068117194078,0.02199531749689632,0.009171819382791886,0.017028059730638447
554.3307776773032,0.007332088631706942,0.01774910809387675,0.02854194937825955,0.021705173872903934,0.05061364883782237,0.021156994492898196,0.01100206926019573,0.018243019847823547,0.007002638078229081,0.01778719807048824,0.02776572590361099,0.021441457950261117,0.0494926654007294,0.021342011291744675,0.011641670096587946,0.01733689355276424
582.1294018011574,0.00768041239255398,0.016697143619981075,0.028855885275846007,0.022059290555022273,0.051258342883998755,0.020450523504075793,0.015377619870337833,0.018463633097108925,0.007359775461882541,0.016750045921556118,0.02801491344900095,0.021782878593204293,0.049940109985151915,0.020643703676596237,0.014215865104740637,0.017563472394917765
611.322073548377,0.007995090203305598,0.01564971927713966,0.02897534012292876,0.022329210344621146,0.05104891671246465,0.019698017296364966,0.019160808584934307,0.01856437840737456,0.00770034149847606,0.015719714423368242,0.02809305737933376,0.0220470451800219,0.04951444503574503,0.019901478058973535,0.01675944763373119,0.017711226059458473
641.9787017305481,0.00827276862875485,0.014614226075293866,0.028886804412576714,0.02250930480511258,0.04991972728847923,0.018901648494116016,0.02228531234139982,0.018536890882164925,0.00802762202343306,0.014702223870300738,0.027998349336371665,0.02223396169996184,0.04820220576314704,0.01911687605844076,0.019146669133906585,0.017787992071325504
674.1727009519234,0.008510094233694764,0.013598055024385084,0.028576768637858796,0.02259394549990861,0.04780513157730175,0.0180635897216793,0.02468480807714886,0.018372805625024455,0.008346013558621482,0.013705219944824596,0.0277307095340307,0.02234535958677585,0.04602583252319954,0.018292221488631782,0.02127997001474901,0.017806504362060445
707.9811674181963,0.008703770963848907,0.012608600152601202,0.028031859589400306,0.02257755718044571,0.04464035337124091,0.01718603396352115,0.026293562471319882,0.018063939316795882,0.008660842271513508,0.012737636755885065,0.027293341304619495,0.022384663346646627,0.043053888453068845,0.017431070070091023,0.023102311161055093,0.017784244758991024
743.4850635617421,0.008858893546305882,0.011653696844632248,0.02725863477324528,0.022462342253216545,0.04048737209707463,0.016274151452484436,0.02713207980536888,0.017628660585057833,0.008978054871564951,0.01180871488290335,0.026695097064337828,0.022356814872924426,0.03941001059134493,0.016538715272123843,0.024600969326343387,0.017742479893267795
780.7694119254634,0.008997696129526743,0.010742082021596882,0.02630436315185083,0.022266390144229355,0.03566708445471439,0.015339193894904797,0.02739701751502501,0.01713957436549494,0.009303764748586105,0.010926711574891036,0.02595259716514307,0.022267958158140044,0.035278736290548805,0.015622552369115682,0.025802954952089,0.017704415721821423
819.9234987695346,0.00914450510132105,0.009882602656753213,0.025221283406849107,0.022009729635940833,0.030531993631542513,0.01439315537329634,0.02730653636175561,0.01667590631542954,0.009643663362647156,0.010097839330279896,0.025090870594712017,0.022124981504539357,0.030902423291199244,0.014692062517505424,0.026763627503308067,0.017692552158061738
861.0410878886412,0.009323646849498376,0.009084105723359296,0.024061634219872192,0.021712389510807655,0.025434602814940963,0.013448029970173097,0.02707879710702803,0.016316882092183946,0.010002340131936327,0.009325885149458592,0.024141731849903297,0.021934920483658926,0.0265643974947516,0.013758267451521701,0.027550836724452955,0.017725493446916527
904.2206451517321,0.009559447761868282,0.008355438194673234,0.022877654272552256,0.021394398551286515,0.020727415192292056,0.012515811768049175,0.026931960512309623,0.016141727353080487,0.01038258807521591,0.008612584512170214,0.0231399596774259,0.021704257904868466,0.022558053105951468,0.012832691762183799,0.028227267584406395,0.017814638460185588
949.5655743020212,0.009876234226240331,0.007705447043953092,0.021721582246521393,0.021075785539834094,0.016762933950977846,0.011608494849438628,0.027084187339067735,0.016229667755441473,0.01078479967505777,0.007958368722094123,0.022118225442064852,0.02143821021252811,0.019145345530890492,0.011926069614750949,0.028833838552723923,0.017961304707012404
997.1844645818969,0.010298332630424095,0.007142979244456946,0.020645656823411733,0.020776579258907076,0.01389366227838046,0.010738073296855524,0.027753638348769715,0.016659928956589225,0.011206569321836408,0.007362875533676157,0.02110228020049228,0.021140134144283586,0.016512095685441604,0.011047155220110488,0.02937701571252933,0.01815489406615586
1047.19135077575,0.010840559850895347,0.0066728118402332014,0.0196898233971995,0.020510587553748086,0.012374422514193673,0.009914581300486204,0.02907445960420288,0.017475668123898634,0.011642607763708537,0.006824774991625596,0.02010793634309172,0.020811190892865355,0.014732204108047,0.010201985485083062,0.029822609720394154,0.018372655102125494
1099.70598629345,0.01147250169498745,0.006280363651439874,0.018835555530403565,0.020262028984579447,0.011995427511818924,0.00913873101258302,0.030781189395305896,0.018548486147517394,0.01208503659745295,0.006340923737828144,0.01914084468506254,0.02045035562489701,0.013753235274909499,0.009393799332078763,0.030097858359764435,0.01858141773977611
1154.8541299484289,0.012150310356393587,0.005945304111686477,0.01804696066956276,0.02000633410306239,0.012408901249958654,0.008408465942995727,0.03248968262624227,0.01969903175595939,0.012524070042824357,0.005905345024968219,0.01819914533556622,0.02005477754280119,0.013409335658825981,0.008623595884824658,0.03010233229451893,0.018741375860663958
1212.7678471171446,0.012830135854880928,0.00564730172417452,0.01728814345090339,0.019718932038718006,0.013267045376941717,0.007721729153531985,0.03381577499495812,0.020747945432285423,0.012949017922612441,0.0055087502206730265,0.01727810013220216,0.01962041925968125,0.013457937070546353,0.007891100519114276,0.029726584184550726,0.018811608369905527
1273.5858260011012,0.013468128210216592,0.00536602499210554,0.01652320851065179,0.01937525192106742,0.014222061541096924,0.007076463705999495,0.03437530219939946,0.021515867659556213,0.013349474875810403,0.005139132307520162,0.016375180242257426,0.01914286727576339,0.013629054611465245,0.0071957881647948104,0.028875791522967504,0.0187566284760803
1337.4537097488135,0.014020437442167735,0.005081142418681053,0.015716260485034286,0.018950722879631735,0.014926151390753142,0.006470612662205925,0.033784099937512385,0.021823438920832546,0.013716514771309984,0.004783463070011732,0.015494035030543887,0.018618212196098792,0.013673801756608485,0.006537631313350301,0.027494296214229007,0.018552926037247192
1404.5244452330433,0.014443217240735811,0.004772324014427973,0.014831409359800202,0.018420776471959444,0.01503154369030883,0.005902119143743411,0.031658052302879665,0.021491319636504466,0.014043699903033271,0.004429987197670667,0.014646288508424091,0.0180439221422219,0.013403122762534688,0.005917379255026244,0.025586272007970808,0.018194311666998465
1474.9586493185466,0.014708110484759533,0.004425601031589981,0.013855341273929426,0.01777109106044231,0.014304902928914284,0.005369178575651328,0.027817283525688574,0.02042431010262673,0.014327746092858811,0.004070319818252403,0.013850917931899907,0.01741964088978699,0.012713551745570902,0.00533636771782086,0.02322798828388579,0.017694949778062283
1548.9249934974416,0.014837640820609526,0.004047900901313775,0.012848903254771104,0.017021004955753094,0.01288880595430883,0.004870815179956558,0.022752830627005963,0.018803603491526957,0.014568750191073019,0.0037006466084721153,0.013131683987721344,0.01674781897199949,0.011597977761917889,0.0047960220537808,0.02056832800252614,0.017089295063775184
1626.6006078133134,0.014864763843092339,0.003650435342727461,0.011888147339365695,0.016196757678232795,0.011002901925272581,0.004406223104727879,0.017093286092938236,0.016867061071813197,0.014769969443646917,0.0033217110304493915,0.012513428565979997,0.0160340510804228,0.01013845880732394,0.004297295460230218,0.01781618977628521,0.01642867409281445
1708.1715050413181,0.014822435147014505,0.003244416074959177,0.01104912556475373,0.0153245887482225,0.008866840000585768,0.003974596498034101,0.011467242409592189,0.014852544112093656,0.01493722289491895,0.0029377510430913857,0.012017993551233572,0.015286988579310483,0.008480959818641621,0.003840265557061546,0.015215814236012684,0.0157748763575714
1793.8330261401243,0.01474361032718256,0.0028410548171370355,0.010407889967975682,0.014430737686063214,0.006700269339028516,0.003575129507944013,0.006503292063074275,0.012997913880976405,0.01507804597949374,0.0025549251424565014,0.01166021900638893,0.01451775515377306,0.006797942047669988,0.0034240258593800487,0.013013473760519784,0.015191703159174062
1883.7903080424007,0.014661244978403043,0.0024515632883891584,0.01004049258607205,0.01354144401209598,0.004722839099380984,0.003207016282526409,0.0028300275394910726,0.011541031647069563,0.015200760149420891,0.002179904511548039,0.011444217315035376,0.013738913557918855,0.005249972361044446,0.0030468953034328786,0.011420877264985871,0.014735839199726321
1978.2587749041036,0.01460829469548249,0.002087153207843668,0.010022985456083322,0.012682947246661833,0.0031541984404233267,0.0028694509698500847,0.0010760413249491605,0.01071975867898124,0.015313617255744377,0.0018191328065110942,0.011360092401436896,0.01296316877510265,0.003958283174708154,0.002706863308155228,0.010581647737611081,0.014448569439074731
2077.4646539889736,0.01461402701907417,0.0017579774209076039,0.010412042433607226,0.01187895002979825,0.0021855788776690235,0.0025616384850927604,0.0017660590092344799,0.010735541234540139,0.01542414731459095,0.0014788217998565835,0.01138151464149396,0.012202086876545162,0.0029933016325587765,0.002402110914017984,0.010547050154567764,0.014349729496046007
2181.645517423641,0.014678309446632268,0.001465747754540824,0.01110986042030833,0.01113293176527355,0.0017816751392268908,0.0022828695755416064,0.004596810954331016,0.0114995362088059,0.015538785648865195,0.0011652791749793073,0.011464924375322079,0.01146511558421033,0.002373878325060506,0.0021314157142189125,0.011265725455363787,0.01443488083233763
2291.050851120731,0.0147869443643074,0.0012081378149709227,0.011944733856681617,0.010438696970764218,0.0017988057475101958,0.0020324760509463136,0.008868910926100933,0.012784024775808093,0.015662790090182593,0.0008849487569785359,0.011551353254288962,0.010759108016902857,0.0020699583664003578,0.00189427472335332,0.012589734899203512,0.014676123754328405
2405.9426522323347,0.014925646400335935,0.000982796012334202,0.012744496075896936,0.00978998979842207,0.0020926130219814914,0.0018097899772618943,0.013880501158860897,0.014360421607822025,0.015800390834029517,0.0006437492731964639,0.011571658140686215,0.010088409600520562,0.0020090286839001227,0.001690671087125779,0.014296195208232658,0.015026316787059542
2526.5960565646665,0.015080130182954248,0.000787370756766949,0.01333698041112419,0.009180554400398893,0.002518739282103331,0.001614143420443344,0.0189297238869278,0.016000141377123096,0.01595505603458864,0.0004458116551358113,0.011455237552845013,0.009455420437554634,0.002090463439403346,0.0015205469676863594,0.016120799838828147,0.015425885209039597
2653.2999974563277,0.015236110340398706,0.0006195104584054553,0.013550020195533263,0.008604134928846478,0.0029328268473382667,0.001444868446445665,0.023314721344618476,0.017474598755986677,0.016129718045212977,0.00029219563644067515,0.01114118320512511,0.008861433831763762,0.0022063785307178973,0.0013831727777028242,0.01779721578493709,0.015810986046083626
2786.3578976980657,0.015379301500905678,0.00047686352738601393,0.013211448762294053,0.008054475535916625,0.003190518037148856,0.0013012971212238585,0.026333635766249773,0.01855520841668813,0.016326800514208234,0.00018028246801964125,0.01058970578757778,0.008307497108534857,0.002263217103988308,0.001276657898718991,0.01909525161364447,0.016121628536440138
2926.0883961509826,0.015500712438833213,0.0003571232286033643,0.01219258201393158,0.007527722096930324,0.003173362462727089,0.001183205094412523,0.027420879986615854,0.019054128734284925,0.016547923234641153,0.00010421401226540992,0.009791066637158622,0.007795045703294839,0.002199884052195602,0.0011977949814806373,0.019851100817589663,0.016308454406956403
3072.8261108032366,0.015619970671647007,0.0002582252998231787,0.010599791035324293,0.007033003562631033,0.0029029576503732803,0.0010927659108084622,0.02674750939221882,0.01900376768336874,0.016793239473770913,5.620885862628609e-05,0.008769496517130344,0.007326119038927548,0.0019986010857543307,0.0011422910998622965,0.01998480859880289,0.01633723011769087
3226.922440092588,0.01576633003269498,0.00017818703796414963,0.008618511020720455,0.006583815923386185,0.0024480082080792875,0.0010329596808985578,0.024732359429934608,0.01851061728233702,0.017060468907247904,2.8188334902696153e-05,0.0075806899189341925,0.006903066795247913,0.0016834364841713145,0.0011052844114380882,0.019502934851753747,0.016190609986926424
3388.7464044137328,0.015969051572949998,0.00011502580109643732,0.006434236445103902,0.0061936584438847956,0.001877254063813091,0.0010067671199169986,0.021794451327322294,0.01768122509636625,0.01734380808798006,1.3105178630413044e-05,0.006303076795017058,0.006527780957269157,0.0013061181485033101,0.0010819493277873353,0.01848745535724752,0.015867277148454793
3558.6855298255978,0.01625739634338491,6.675894729020438e-05,0.004232461783458487,0.005876030388815892,0.0012594351455426723,0.0010171689430979744,0.018352806311940948,0.01662213869063292,0.017633003197571016,5.6345799921646374e-06,0.005024677910045123,0.006200617061910156,0.000926339508962692,0.0010679915623490546,0.01707447852960562,0.015379035719723006
3737.146776074872,0.016660625394972577,3.140383461561289e-05,0.0021986815107680737,0.005644431022868498,0.0006632913812360146,0.0010671458656756766,0.014826445611349647,0.015439905630313534,0.017912928884039194,2.2358584771965088e-06,0.003828485034609227,0.005919264831349537,0.0005946607497733379,0.001059908034556743,0.015427801469121552,0.014746716445936557
3924.5575111581325,0.017207999778685857,6.977821142825466e-06,0.0005183901020165185,0.005512359610731641,0.00015756269886110205,0.001159678602884295,0.011634390453107449,0.014241073480584572,0.0181640082412171,8.17455908469791e-07,0.002779677975556294,0.005677865600163182,0.000341484176963886,0.0010549848228505437,0.013712512401192523,0.013995825868442804
4121.366534756392,0.017922274236853088,0.0,0.0,0.005490853591581313,0.0,0.0012967428601815233,0.00917439462280034,0.01312682389450886,0.018363717048379354,2.749937907967521e-07,0.0019174791695254901,0.005466640823369054,0.00017325540467321148,0.0010510833110807887,0.01207295538248233,0.013152733567502852
4328.045152992927,0.01873291949794177,0.0,0.0,0.005555654051803027,0.0,0.0014659050441363601,0.00753929056578938,0.012121404913890337,0.018489238336494133,8.502113834106939e-08,0.0012531384339433316,0.005272204276867768,7.675619876085702e-05,0.0010463033627700633,0.010617811509170405,0.012241920963517436
4545.088307088113,0.01949962218068981,0.0,0.0,0.005656097504755912,0.0,0.001643952221394933,0.006593804502323582,0.01119151191585053,0.018521087114178634,2.413626242404763e-08,0.000773786584768264,0.005078606940527663,2.938946971606997e-05,0.0010386236878689513,0.009413269841068137,0.011284498506121532
4773.01575861421,0.020080387041438878,0.0,0.0,0.005740884088861647,0.0,0.0018074116664165414,0.006197165079008205,0.010302453204394714,0.018447246106489998,6.286610469505075e-09,0.00045028835178495156,0.0048690343170202125,9.643673681311073e-06,0.0010256230579835425,0.008483647467864494,0.010297916139180241
5012.373334188319,0.020333218836530595,0.0,0.0,0.0057587139425419155,0.0,0.001932810653660482,0.006208600942448592,0.009419537083528214,0.018267097162918872,1.5013726936237186e-09,0.00024636808556211567,0.004627956281537776,2.6936530158855154e-06,0.001004388611666003,0.007817646700086393,0.009296592776601378
5263.734232584338,0.020116122322306598,0.0,0.0,0.0056582872042183945,0.0,0.001996676457586049,0.0064873407392500824,0.00850807185725635,0.017994266759779786,3.285903729791094e-10,0.00012646465835896144,0.004343425307215606,6.371158428602682e-07,0.0009717049030854084,0.007377855651211124,0.0082930853140517
5527.700397394085,0.01928710225510847,0.0,0.0,0.005388304012312752,0.0,0.001975536352652535,0.006892613116018029,0.007533365829584405,0.017657492895998973,6.587531018387527e-11,6.07860194954072e-05,0.004009138824305892,1.270961122613905e-07,0.0009245642573452923,0.007111118790833731,0.0072993926183297485
5804.903958524674,0.017737350990641124,2.735329411577014e-06,0.0002044954033783164,0.004905044131247595,6.220331428228287e-05,0.0018493410112726965,0.007290990026240806,0.006466296121239839,0.017298810131589855,1.2092896940955388e-11,2.731096889972738e-05,0.0036258483986740574,2.1318540564745618e-08,0.0008609333412904577,0.0069579116544812815,0.006328024997297183
6096.008745984337,0.01566242589039692,4.874614302254188e-06,0.000364430044086891,0.004234300425395433,0.00011085215702528965,0.0016294372465235764,0.007616389229817885,0.005328811728179403,0.01696874815511971,2.03208408415595e-12,1.1452598279276403e-05,0.0032017467756531542,2.999754905091063e-09,0.0007805772055661567,0.006859642055619914,0.005392552090409743
6401.711879581577,0.013421426664876905,5.526423719271848e-06,0.000413159834763899,0.0034392167536140754,0.0001256747615157396,0.0013440417431705184,0.007838914944247068,0.0041703037447761715,0.01671880703470924,3.1249374620485886e-13,4.4762893755732566e-06,0.0027516200276961446,3.5346728739840184e-10,0.0006856439973750528,0.0067636256689069035,0.004507466925690947
6722.7454383447475,0.011375022191983775,5.064199840393471e-06,0.0003786036097760543,0.0025832953526574555,0.00011516346547769814,0.0010215330501864152,0.007929018591343496,0.003040426568740411,0.016592118130475814,4.3967441269987e-14,1.6287887044962993e-06,0.0022948078810207497,3.483058669920542e-11,0.0005807239162341604,0.0066261247568083085,0.0036873633038011487
7059.878213659801,0.00988388134962022,3.861384843382532e-06,0.00028868020349007064,0.0017300384592795106,8.781060663523116e-05,0.0006902897165441604,0.007857151592922313,0.001988834597782395,0.016613790869127832,5.658838839275328e-15,5.511793046974797e-07,0.0018523129212265912,2.8672756488250257e-12,0.00047224662431307374,0.0064141438699657945,0.002945595142164091
7413.917550324531,0.009308673015688928,2.2914209060025055e-06,0.00017130845027266107,0.0009429483102341742,5.2108522712403814e-05,0.0003786902912166464,0.007593765370798665,0.0010651822296123912,0.016782829708767558,6.661278245085082e-16,1.7330376915254622e-07,0.0014436427084445088,1.9702740995033112e-13,0.0003673265855106452,0.006106605704874797,0.0022927299836204636
7785.711279928147,0.010010066068092597,7.277502060168611e-07,5.4407184490539554e-05,0.0002855271422753801,1.6549551433282155e-05,0.0001151133231767665,0.007109311346787696,0.00031912386194067187,0.017067542934887513,7.170667800276367e-17,5.059000544811717e-08,0.0010840617672127854,1.1294352008790707e-14,0.0002723935523854195,0.005695176675821871,0.0017351788916900386
