grain_size,T1-A_interpolated,T1-B_interpolated,T1-C_interpolated,T1-D_interpolated,T2-A_interpolated,T2-B_interpolated,T3-C_interpolated,T3-D_interpolated,T5-A_interpolated,T5-B_interpolated,T5-C_interpolated,T5-D_interpolated,T6-A_interpolated,T6-B_interpolated,T6-C_interpolated,T6-D_interpolated,T7-A_interpolated,T7-B_interpolated,T7-C_interpolated,T7-D_interpolated,T8-A_interpolated,T8-C_interpolated,T8-D_interpolated,T1-A_interpolated_kde,T1-B_interpolated_kde,T1-C_interpolated_kde,T1-D_interpolated_kde,T2-A_interpolated_kde,T2-B_interpolated_kde,T3-C_interpolated_kde,T3-D_interpolated_kde,T5-A_interpolated_kde,T5-B_interpolated_kde,T5-C_interpolated_kde,T5-D_interpolated_kde,T6-A_interpolated_kde,T6-B_interpolated_kde,T6-C_interpolated_kde,T6-D_interpolated_kde,T7-A_interpolated_kde,T7-B_interpolated_kde,T7-C_interpolated_kde,T7-D_interpolated_kde,T8-A_interpolated_kde,T8-C_interpolated_kde,T8-D_interpolated_kde
0.9670547118282,2.7652145546003786e-05,5.9825135719181164e-05,2.8582359676456904e-05,5.4391934273083e-05,2.4825581104369228e-05,2.2266255997806527e-05,5.973150999499746e-05,1.9264526995591948e-05,5.800393117183759e-05,3.6278355415339257e-05,4.1983583543751075e-05,0.0001018754387731465,3.0932068781267006e-05,2.373749886853783e-05,6.781977677143763e-05,2.6025897074187793e-05,9.655877164235639e-06,2.6224403769726138e-05,5.444120574100078e-05,3.8104515292686524e-05,6.59361533864148e-05,2.995809364252795e-05,3.0953414016163244e-05,0.0,8.582562375963663e-244,0.0,2.389270697311736e-257,0.0,0.0,6.713316034272011e-235,0.0,4.246685449868385e-185,0.0,0.0,1.082266029981453e-121,0.0,0.0,7.991115820799571e-194,0.0,0.0,0.0,1.1356378865515645e-119,2.870839766814468e-262,6.235704383336346e-134,0.0,0.0
1.064574299548084,3.2354901538874325e-05,6.988031253832918e-05,3.342414672661006e-05,6.358063329192466e-05,2.9044865549241582e-05,2.6116355208023224e-05,6.946384347813529e-05,2.248838362001401e-05,6.773685914932153e-05,4.236591133042503e-05,4.916305580865385e-05,0.00011831272290866709,3.58720335875194e-05,2.7668939030681395e-05,7.913143509191901e-05,3.0350463323296225e-05,1.1304257412282405e-05,3.0493206598048908e-05,6.361513970198119e-05,4.4495563291389214e-05,7.693524442741706e-05,3.501819740097464e-05,3.6226711000801185e-05,0.0,1.1543853167358159e-230,0.0,7.584057509833312e-244,0.0,0.0,1.3502234608786577e-222,0.0,1.052351802674632e-175,0.0,0.0,3.0902702690691387e-114,0.0,0.0,1.9548194886850885e-183,0.0,0.0,0.0,8.780180242328874e-113,1.589816234779116e-249,2.0453925917325445e-126,0.0,0.0
1.1719279430589555,3.974619776730683e-05,8.575101528563346e-05,4.1003239490856e-05,7.782998932878222e-05,3.5674553278035865e-05,3.196178284148336e-05,8.453675651603367e-05,2.7527411199588274e-05,8.26953415498786e-05,5.18452088505979e-05,6.027276327575759e-05,0.00014420787741574744,4.369864637740731e-05,3.383344907302666e-05,9.664933933948891e-05,3.7132976182175536e-05,1.3853333644072481e-05,3.7236882763523596e-05,7.793481442272654e-05,5.4407043618487304e-05,9.397822991155003e-05,4.2866549652969704e-05,4.440187554949561e-05,0.0,6.626147995864469e-218,0.0,1.0271409301635268e-230,0.0,0.0,1.2496629006779353e-210,0.0,1.464745531439159e-166,0.0,0.0,5.02586659485064e-107,0.0,0.0,2.4376542901725103e-173,0.0,0.0,0.0,4.1669705696674175e-106,4.1885986696744007e-237,4.0023298935720724e-119,0.0,0.0
1.290107326755319,5.050592240400982e-05,0.00010915106644472431,5.191497215789993e-05,9.858325569497827e-05,4.544172636638486e-05,4.0283090589145384e-05,0.00010666820228512642,3.4813821380903065e-05,0.00010432070142090952,6.565092959839485e-05,7.632882278995645e-05,0.00018246902027827243,5.523348136820302e-05,4.286550127491121e-05,0.00012193572033381986,4.708119234191253e-05,1.745018567965838e-05,4.711348914279396e-05,9.834386263918455e-05,6.847542503073157e-05,0.00011872058024666363,5.408434164084323e-05,5.610989695375048e-05,0.0,1.623110103776365e-205,0.0,5.935408452850418e-218,0.0,0.0,5.322292929421931e-199,1.2982e-319,1.1451273607765103e-157,0.0,0.0,4.655619834529435e-100,5.87551053e-316,4.783014e-317,1.54954354801649e-163,0.0,4.08e-321,0.0,1.2139222923370574e-99,5.250182766564095e-225,4.671906396236735e-112,0.0,0.0
1.4202041383222026,6.188559481787842e-05,0.00013410979249963583,6.333051829413185e-05,0.00012056754701585915,5.589682090519677e-05,4.903336554274662e-05,0.00013017613172238018,4.2454258451102666e-05,0.0001273811981386405,8.023083922870522e-05,9.324793800627283e-05,0.00022285664383485146,6.731457880562524e-05,5.23950083912328e-05,0.00014830198705194456,5.763891490815467e-05,2.1147404616413128e-05,5.747785207908e-05,0.0001193675327300642,8.296526295417219e-05,0.00014481792466645803,6.569146114421565e-05,6.838505454029142e-05,0.0,1.6967245460845149e-193,0.0,1.4634009861228384e-205,0.0,0.0,1.043093742454122e-187,1.2031606294566966e-308,5.028469017430362e-149,0.0,0.0,2.4563832632849124e-93,4.0630953814301293e-305,3.6089411185222406e-306,5.02113244556346e-154,6.53924e-318,4.26751070513513e-310,0.0,2.170774975178985e-93,3.130862122499385e-213,3.2532724352028056e-105,0.0,0.0
1.5634201532521406,7.11037807724649e-05,0.00015442652345925277,7.243481514986173e-05,0.00013837219325666902,6.44877170758315e-05,5.6111105066538286e-05,0.00014908430729867477,4.854072822318922e-05,0.00014632555541301708,9.192093340852212e-05,0.00010685776957914726,0.0002548690874760226,7.672113462344878e-05,5.998516713563064e-05,0.00016896052339426443,6.613971073690825e-05,2.4029799156534754e-05,6.56435678606311e-05,0.0001356768171175519,9.424454231475316e-05,0.00016571163436030569,7.475330038791849e-05,7.82415771034174e-05,0.0,7.569221532687555e-182,0.0,1.5394593762234725e-193,0.0,0.0,9.407334271901357e-177,7.131667437693491e-298,1.2402468801662754e-140,0.0,0.0,7.381877394740996e-87,1.8063976373201667e-294,1.747964663875181e-295,8.294033537049727e-145,8.252838839137145e-307,2.8467764009708123e-299,0.0,2.382825365266873e-87,8.882542858516727e-202,1.3514245098570433e-98,0.0,0.0
1.7210783363035171,7.882018582981851e-05,0.0001712323153951402,7.996681468447107e-05,0.00015315282774763388,7.167606805595589e-05,6.18816750124317e-05,0.00016430052926111395,5.351890273297192e-05,0.00016167415801984853,0.00010139313413744713,0.00011801136315907308,0.00028086448736230603,8.418274682598494e-05,6.612341889079913e-05,0.00018536722319992136,7.299849173598264e-05,2.638664046418759e-05,7.222011733724118e-05,0.00014890548684725496,0.00010343169886135384,0.0001825466180863508,8.210924951397385e-05,8.634285117009928e-05,0.0,1.4410120138114723e-170,0.0,6.909796863842493e-182,0.0,0.0,3.904167859507975e-166,2.7036647180957135e-287,1.718188807629592e-132,0.0,0.0,1.263541831079729e-80,5.1631486211379694e-284,5.434507903777782e-285,6.983869504978308e-136,6.571432068316276e-296,1.2119978438380076e-288,9.31184e-318,1.6055474622582244e-81,1.1989319384530812e-190,3.3489465608091615e-92,0.0,0.0
1.8946350624505273,8.598656316936039e-05,0.00018681897561671833,8.693991230280658e-05,0.00016695058123923783,7.844317631667047e-05,6.7161329803512e-05,0.00017807127713419723,5.805018040514006e-05,0.00017537587227810288,0.00010991238013675618,0.00012825761875863174,0.0003043780765114625,9.088335048674328e-05,7.169809382494416e-05,0.00020008902340486203,7.910711091204073e-05,2.8523721714739727e-05,7.822584962089872e-05,0.0001610701541119934,0.00011181805782580922,0.00019788266724540558,8.879495882617874e-05,9.379623316718712e-05,0.0,1.1707401133118217e-159,0.0,1.3232883353679952e-170,0.0,0.0,7.456054215558426e-156,6.555545923794733e-277,1.3369772162543896e-124,1.6594166e-316,0.0,1.2318690811311797e-74,9.487697447621895e-274,1.0845823282672989e-274,2.9977310318231537e-127,3.3013935084523765e-285,3.2932150382546094e-278,3.044026324018004e-306,6.640605313732676e-76,7.699022631048149e-180,4.950735588405212e-86,0.0,0.0
2.0856935702163586,9.315019682546053e-05,0.00020313147879254842,9.392719454039762e-05,0.00018134236569995754,8.566596675050452e-05,7.269823287153282e-05,0.00019256535052660244,6.254295164067276e-05,0.0001895802475207283,0.00011847656339789122,0.00013881802779979854,0.0003275879198036498,9.767119177764793e-05,7.741147821317249e-05,0.00021513435986468267,8.523290547631127e-05,3.052841485738485e-05,8.441589092830276e-05,0.0001731633720754914,0.00011992638507285395,0.00021411367555746534,9.529009064863114e-05,0.00010140975957571753,0.0,4.059101472258314e-149,0.0,1.081274212904411e-159,0.0,4.2600919e-316,6.552519202366309e-146,1.0166212289993209e-266,5.84342543009433e-117,7.998481064126453e-305,0.0,6.840560399521418e-69,1.1208615169105328e-263,1.3894391973649756e-264,6.559268828754629e-119,1.0464420308919686e-274,5.710946412958076e-268,6.062319054667913e-295,1.6859545916257695e-70,2.352125615968232e-169,4.365925961805423e-80,0.0,0.0
2.2960187716654015,9.977355971688185e-05,0.00021860427038695126,0.00010047698198916918,0.00019503938851920041,9.265826381944946e-05,7.78310463971142e-05,0.00020620514277067955,6.67143090694526e-05,0.00020291356044553768,0.000126498442353903,0.00014878874910904006,0.0003491749341792144,0.00010403644310121078,8.282403920785039e-05,0.00022917187509368517,9.10188522848456e-05,3.2351736477993515e-05,9.022560937777598e-05,0.00018437637168965744,0.00012739745912931574,0.0002296315097025298,0.00010122463300059905,0.00010855428639925661,2.9283e-320,6.0058686459313215e-139,0.0,3.769722349610165e-149,0.0,3.308530712480692e-304,2.649880059611092e-136,1.0083324978622951e-256,1.4345027549958192e-109,2.3095388983995298e-293,0.0,2.1635708162025963e-63,8.513105606697072e-254,1.1425922988751963e-254,7.316180596385446e-111,2.092732258325442e-264,6.320709531546751e-258,7.355403474265616e-284,2.627470952721336e-65,3.418765209855157e-159,2.296826423472302e-74,0.0,0.0
2.527553555862495,0.00010499430263111778,0.00023057487909730926,0.0001058132246989553,0.0002058658066947197,9.823909788474841e-05,8.150736255826744e-05,0.00021623952688238634,7.005933642798874e-05,0.00021286594838870775,0.00013285410621023853,0.00015661603826717021,0.00036655598604755124,0.00010898777315309712,8.710128834971957e-05,0.00023980958831500498,9.571468141410754e-05,3.3904277429231924e-05,9.467463963334364e-05,0.00019339073837728227,0.00013360325627904043,0.00024155988066827512,0.00010598533788455533,0.00011414546734972162,5.621649111178261e-308,3.792261375913994e-129,0.0,5.607574347505367e-139,0.0,1.5099876415215782e-292,4.9313156418726265e-127,6.396503388904008e-247,1.977997099069795e-102,3.994925788445527e-282,0.0,3.8976518647542696e-58,4.156894611803388e-244,6.0313948659473465e-245,4.159868714545417e-103,2.6405401433933914e-254,4.464710800394803e-248,5.436902413295686e-273,2.513530041138834e-60,2.36407847509548e-149,7.208173813264139e-69,0.0,0.0
2.7824367364031892,0.00010922744319857824,0.00024045539805252856,0.00011028477271630569,0.000214981247569362,0.0001030217818657768,8.452760899707305e-05,0.00022429396816156532,7.282460300507418e-05,0.0002209450087288056,0.00013807069355343008,0.0001632561535731273,0.00038034796933399676,0.00011284182623905376,9.056318406362099e-05,0.000248426395148358,9.969710610144958e-05,3.523545993578446e-05,9.828149179752695e-05,0.00020108395372190634,0.00013887295022738634,0.0002516235208083563,0.00010997281388261617,0.00011871924781315536,6.164005446843391e-296,1.0218736675642517e-119,0.0,3.5590400367914274e-129,0.0,4.049800508579363e-281,4.222970580277039e-118,2.5952295887160665e-237,1.531934870872883e-95,4.1395947306885947e-271,0.0,3.999335261057337e-53,1.3049532045556964e-234,2.043708516881747e-235,1.205704978225245e-95,2.1020957379790564e-244,2.01275347692808e-238,2.44835225231124e-262,1.4759946026465451e-55,7.777470105186119e-140,1.34948400928517e-63,0.0,0.0
3.063022808806199,0.00011308211009069012,0.00024989368887322246,0.00011447579352197761,0.00022369977092495804,0.00010769963770317998,8.76178119084146e-05,0.00023209876285312052,7.539278484405697e-05,0.00022871341828182198,0.00014295851281781937,0.00016981835005347635,0.0003923275627028752,0.00011617128175452424,9.367127864182507e-05,0.0002564597798290648,0.00010349677025754988,3.647090038955711e-05,0.00010166393353837333,0.00020860463988024334,0.00014382583033167255,0.0002615152378656259,0.0001137693569097011,0.00012296270025161858,3.860379354933143e-284,1.1750941532143241e-110,0.0,9.637909945797667e-120,0.0,6.382868302470917e-270,1.6641481255648924e-109,6.734466759042684e-228,6.664158994510708e-89,2.5696419250860414e-260,0.0,2.33736214959286e-48,2.6336969037065492e-225,4.445236493394898e-226,1.7814297854570387e-88,1.0558271387478098e-234,5.7910536803314285e-229,6.716972815916075e-252,5.320355899348818e-51,1.2173029119358896e-130,1.5071480230980278e-58,0.0,0.0
3.3719037002778767,0.0001168861194281467,0.0002588848819453565,0.00011884788022278716,0.0002319160239481391,0.00011219481918416583,9.040355193288108e-05,0.00023931861447269612,7.802448019326317e-05,0.00023576545190194374,0.00014802565944730287,0.00017641182439325477,0.00040486475712887214,0.00011936822236354782,9.656672277031533e-05,0.00026352240418174,0.00010736345824214918,3.7815021278521754e-05,0.0001048589209635956,0.0002165047390557206,0.000149157127130435,0.0002705014796947233,0.00011778987942855703,0.00012702247867641553,1.3809076841144672e-272,5.766663832848921e-102,0.0,1.1135892040151732e-110,0.0,5.911805705214566e-259,3.01775914579016e-101,1.1176991561563922e-218,1.628323944981268e-82,9.555492322951577e-250,0.0,7.780699994139573e-44,3.4172879803830595e-216,6.206482151116578e-217,1.341722174548384e-81,3.345906200725571e-225,1.0633943494591222e-219,1.1226660926319184e-241,1.177207328633339e-46,9.06447843536429e-122,1.0041305373151038e-53,0.0,0.0
3.711932712763228,0.00012115740135736744,0.000268312182469428,0.00012395756058634222,0.00024045678328212512,0.0001169058731826912,9.319782165681763e-05,0.00024671613572653875,8.10852590340979e-05,0.000242905089172153,0.0001539767898058998,0.0001837359958686259,0.0004198395182330534,0.00012289646697172444,9.960929567450727e-05,0.0002705295677973979,0.0001117685422132631,3.9469800934023664e-05,0.00010826943920941808,0.00022589249704175777,0.00015563718322047555,0.00027958257003169487,0.00012260642397028798,0.00013143085427545895,2.821415185535274e-261,1.2076834567066268e-93,0.0,5.489835323651215e-102,3.45853051e-315,3.217706562457176e-248,2.518232592903843e-93,1.1864267018243148e-209,2.2347384775691888e-76,2.1286252082430245e-239,1.138835217e-315,1.4752568120187704e-39,2.850639481671915e-207,5.562510886787207e-208,5.151369843735573e-75,6.689833586085579e-216,1.246237623797295e-210,1.1431545451184227e-231,1.5989078228958676e-42,3.2112256791155533e-113,3.990903810064481e-49,0.0,0.0
4.08625088045851,0.00012645102165171295,0.00027966798714317297,0.00013031123503453947,0.0002507858054592083,0.0001225678423446923,9.68642572887715e-05,0.0002558906887193536,8.494225770131542e-05,0.000251854307826436,0.00016151952028399598,0.00019286123400700963,0.00043823338060197214,0.00012718031609767862,0.00010327057943200955,0.00027935979905981936,0.00011725503815217866,4.15815019412599e-05,0.00011254387114307106,0.0002381325905118172,0.00016391447999673564,0.0002910829713285994,0.00012878995742921547,0.00013693997867988663,3.2925853692074007e-250,1.0793396043819888e-85,0.0,1.1547441761435461e-93,8.583113898598318e-302,1.029188051589456e-237,9.669984531559037e-86,8.054733608655387e-201,1.722673962184385e-70,2.8406060560628348e-229,2.9666407946872155e-302,1.5932212459896764e-35,1.5287903888196921e-198,3.200154608109935e-199,1.008205673940018e-68,8.439126156331079e-207,9.321313638402992e-202,7.091475630359283e-222,1.3330765707133784e-38,5.412310263345893e-105,9.462379624896172e-45,0.0,0.0
4.498315985264203,0.00013216244678466383,0.00029187846349408927,0.0001373598311147871,0.00026189719796402633,0.00012869670173204392,0.00010098145309672853,0.00026584870198938503,8.921260492116001e-05,0.00026168517447329107,0.00016990092150192024,0.0002029854638691444,0.00045818718983466777,0.00013176753251570994,0.00010718414993771312,0.00028908317139843747,0.00012325273113213025,4.397458923881918e-05,0.00011730911350378898,0.0002524243670242043,0.0001733480856048775,0.00030389092210517723,0.00013577611311102383,0.00014300469662645136,2.1946980608760094e-239,4.116609049927479e-78,0.0,1.0363451104933574e-85,1.0814537703612658e-288,1.9344835916169461e-227,1.7087337401219542e-78,3.4974839574934227e-192,7.45881854948316e-65,2.2708502236943358e-219,3.9193694435327097e-289,9.800532705945422e-32,5.271066832902628e-190,1.1818048589494177e-190,1.0058700254203264e-62,6.716766575831538e-198,4.44962218058532e-193,2.6800667342451545e-212,6.822646174302623e-35,4.3398866858069243e-97,1.3383802315156225e-40,0.0,0.0
4.9519344982099955,0.00013756109570935737,0.00030353104066196084,0.00014441255911939687,0.00027246504955703225,0.00013460930274006874,0.00010490000233319018,0.00027519061611634525,9.341058398296657e-05,0.00027103227858025586,0.00017814307274661919,0.00021297682877208267,0.0004777321174538739,0.00013614758803187732,0.00011089485632510147,0.0002983029062441904,0.0001289977120644623,4.643739923204302e-05,0.00012205659985333236,0.00026767896526809303,0.00018319774938585994,0.00031633761151597043,0.00014284906101812375,0.00014891395940225832,8.35564936701116e-229,6.700352584537092e-71,1.6e-322,3.968397668735284e-78,6.918004829257745e-276,2.1367680463531885e-217,1.3894460733563275e-71,9.713026211418204e-184,1.8139600379336202e-59,1.0875059646277274e-209,2.6261202198843787e-276,3.4339842095264734e-28,1.1684066849774574e-181,2.801530181322292e-182,5.115652312322895e-57,3.372901389782504e-189,1.3556229242264132e-184,6.170664403752653e-203,2.143505737573067e-31,1.655609632428345e-89,1.1293071494176587e-36,0.0,0.0
5.451296741912189,0.0001430761937120817,0.00031562079706794535,0.0001517477821379567,0.0002835001596571696,0.00014065134567576375,0.00010901120950004087,0.00028476779760717037,9.773482362642331e-05,0.0002807637492918998,0.00018652579414513645,0.00022320700248771395,0.000498298401201293,0.00014079564468700756,0.00011479610555788209,0.0003079815538463928,0.00013462193750179177,4.907386647937589e-05,0.00012723395551712723,0.00028481781838967946,0.00019412800945408512,0.00032968654935314825,0.00015034221604814542,0.00015518668847986546,1.8169932991496112e-218,4.6540626088994856e-64,7.229303678536101e-308,6.48362868357633e-71,2.2467956840506957e-263,1.3869848781450616e-207,5.199094364943622e-65,1.725232658707611e-175,2.4778577821115348e-54,3.1198985982937044e-200,8.924012458162635e-264,6.853923946366453e-25,1.665077587312856e-173,4.263041534621666e-174,1.3262542676421637e-51,1.0686306962077542e-180,2.6358726573605977e-176,8.655568009632371e-194,4.134123743515292e-28,3.0048399694181805e-82,5.6846499579117596e-33,0.0,0.0
