Date_Time,P2,P3,P4,P6
3/1/2022 7:00,0.131435813,0.117242505,0.143412325,0.079832667
3/1/2022 7:15,0.131639798,0.117969579,0.144686099,0.078961925
3/1/2022 7:30,0.13109799,0.118655472,0.144712627,0.078306639
3/1/2022 7:45,0.130256463,0.119502644,0.143977635,0.077369516
3/1/2022 8:00,0.129534422,0.120247965,0.142028172,0.076341387
3/1/2022 8:15,0.128625973,0.120776726,0.138824363,0.074932304
3/1/2022 8:30,0.12771671,0.121225025,0.134631197,0.07326961
3/1/2022 8:45,0.126647426,0.12141378,0.129106786,0.071262358
3/1/2022 9:00,0.125581436,0.121570918,0.124740774,0.069142977
3/1/2022 9:15,0.124337146,0.121415872,0.120411141,0.066915419
3/1/2022 9:30,0.123018331,0.121186052,0.116118383,0.064729256
3/1/2022 9:45,0.12164947,0.121118912,0.112182864,0.062564856
3/1/2022 10:00,0.120117448,0.120959086,0.10825504,0.060117359
3/1/2022 10:15,0.118463468,0.120697295,0.104362313,0.057876567
3/1/2022 10:30,0.116657216,0.120286846,0.100395328,0.05560548
3/1/2022 10:45,0.114869232,0.119698948,0.096435618,0.053564617
3/1/2022 11:00,0.113122,0.119067341,0.092828222,0.051592436
3/1/2022 11:15,0.111438763,0.118460056,0.089500774,0.049862323
3/1/2022 11:30,0.109797892,0.117784411,0.086571935,0.048371147
3/1/2022 11:45,0.108442398,0.117188418,0.083975472,0.047052042
3/1/2022 12:00,0.107238891,0.116525423,0.0817449,0.046083486
3/1/2022 12:15,0.106382696,0.115842016,0.079959343,0.045411603
3/1/2022 12:30,0.105997883,0.115349403,0.078852776,0.045108072
3/1/2022 12:45,0.105949374,0.114844218,0.078228302,0.045047116
3/1/2022 13:00,0.106342358,0.114705346,0.078248154,0.045256074
3/1/2022 13:15,0.1072149,0.114802432,0.07901042,0.045544066
3/1/2022 13:30,0.108323304,0.115016952,0.079854006,0.04592046
3/1/2022 13:45,0.108442568,0.11545449,0.080441932,0.046030023
3/1/2022 14:00,0.108342943,0.115947493,0.080994808,0.0460937
3/1/2022 14:15,0.108156243,0.116569339,0.08153215,0.046425868
3/1/2022 14:30,0.108068084,0.117014057,0.081704423,0.047072599
3/1/2022 14:45,0.107854383,0.117328272,0.081778727,0.047738481
3/1/2022 15:00,0.107902225,0.117735519,0.081880037,0.048143473
3/1/2022 15:15,0.107684823,0.117998313,0.081876603,0.048715064
3/1/2022 15:30,0.107464506,0.118082224,0.081928274,0.049045944
3/1/2022 15:45,0.107307536,0.118216085,0.081976378,0.04949016
3/1/2022 16:00,0.107186781,0.118201508,0.08175899,0.049900131
3/1/2022 16:15,0.107129089,0.118370066,0.081658796,0.050382961
3/1/2022 16:30,0.107130944,0.118382943,0.081749459,0.050882071
3/1/2022 16:45,0.107192918,0.11848112,0.081717822,0.051376057
3/1/2022 17:00,0.107310072,0.118716198,0.08180759,0.051921669
3/1/2022 17:15,0.107448614,0.118722335,0.081756003,0.052268403
3/1/2022 17:30,0.107602156,0.118610619,0.081719989,0.052863669
3/1/2022 17:45,0.107781829,0.118552183,0.081609878,0.0535734
3/1/2022 18:00,0.108106015,0.118541868,0.081651677,0.054381977
3/1/2022 18:15,0.108462331,0.118683082,0.081866593,0.055126922
3/1/2022 18:30,0.108836521,0.118735872,0.082029841,0.055744682
3/1/2022 18:45,0.109225346,0.118721395,0.082216177,0.056303612
3/1/2022 19:00,0.109585199,0.118884082,0.082375464,0.057061146
3/1/2022 19:15,0.109908074,0.118887519,0.082663262,0.057870783
3/1/2022 19:30,0.110327521,0.119020846,0.082736238,0.058552376
3/1/2022 19:45,0.110731788,0.119153249,0.083037078,0.059281449
3/1/2022 20:00,0.111072205,0.119114162,0.083148214,0.059694246
3/1/2022 20:15,0.111426459,0.119146717,0.083261951,0.060369415
3/1/2022 20:30,0.111681204,0.119136305,0.083507011,0.060826229
3/1/2022 20:45,0.111863594,0.11915863,0.083641254,0.061361452
3/1/2022 21:00,0.111988248,0.119147361,0.083713793,0.061719572
3/1/2022 21:15,0.112089273,0.119016421,0.083695438,0.061977078
3/1/2022 21:30,0.112149354,0.119139605,0.083756292,0.062450905
3/1/2022 21:45,0.112336623,0.119091287,0.083715608,0.062702953
3/1/2022 22:00,0.112243131,0.118973298,0.083665786,0.062773365
3/1/2022 22:15,0.112266104,0.118940049,0.083709685,0.062871816
3/1/2022 22:30,0.112275552,0.118891765,0.083745024,0.063086208
3/1/2022 22:45,0.112333031,0.118855567,0.083899335,0.063309993
3/1/2022 23:00,0.112441908,0.118971005,0.084037063,0.063574767
3/1/2022 23:15,0.112609663,0.119024318,0.084166289,0.063807013
3/1/2022 23:30,0.112819141,0.119196219,0.08436748,0.064182495
3/1/2022 23:45,0.113066844,0.119324512,0.084637651,0.06454476
3/2/2022 0:00,0.113297308,0.119358908,0.084892337,0.06497834
3/2/2022 0:15,0.113498389,0.119475072,0.085102903,0.065271951
3/2/2022 0:30,0.113616723,0.119534618,0.085130966,0.065559361
3/2/2022 0:45,0.113823728,0.119625445,0.085165655,0.065951945
3/2/2022 1:00,0.113999826,0.119776267,0.085090914,0.06633174
3/2/2022 1:15,0.114012111,0.119929916,0.085129196,0.066435046
3/2/2022 1:30,0.114044173,0.120034413,0.085097319,0.066729531
3/2/2022 1:45,0.114059177,0.119953501,0.085015978,0.066685645
3/2/2022 2:00,0.113967285,0.119886978,0.084938489,0.06683414
3/2/2022 2:15,0.113633808,0.119912594,0.08490188,0.06697426
3/2/2022 2:30,0.113157426,0.119688216,0.084845906,0.06703868
3/2/2022 2:45,0.113159736,0.119613627,0.084761978,0.067072072
3/2/2022 3:00,0.113152399,0.119487972,0.084895061,0.067222233
3/2/2022 3:15,0.113283049,0.119419391,0.084952722,0.067242137
3/2/2022 3:30,0.113282442,0.119267401,0.085008214,0.067339834
3/2/2022 3:45,0.113431998,0.119220839,0.085233264,0.067319814
3/2/2022 4:00,0.113726775,0.119253196,0.085612752,0.067474924
3/2/2022 4:15,0.114026828,0.119087138,0.085831855,0.067428187
3/2/2022 4:30,0.114531424,0.118801371,0.086117283,0.067263206
3/2/2022 4:45,0.115197021,0.118633146,0.086410443,0.067116102
3/2/2022 5:00,0.116015049,0.118341415,0.086838357,0.066850886
3/2/2022 5:15,0.11711468,0.118176278,0.087286253,0.066766012
3/2/2022 5:30,0.118669187,0.118044206,0.087901178,0.066687933
3/2/2022 5:45,0.120523397,0.118178982,0.088981932,0.066742547
3/2/2022 6:00,0.122831807,0.118453473,0.090677588,0.066916207
3/2/2022 6:15,0.12501878,0.118834503,0.092270768,0.066937431
3/2/2022 6:30,0.127004927,0.119111322,0.093450812,0.066780846
3/2/2022 6:45,0.12861411,0.119455045,0.094517876,0.066871948
3/2/2022 7:00,0.129841775,0.119650975,0.095259114,0.066849267
3/2/2022 7:15,0.130608886,0.119742959,0.095588499,0.066614461
3/2/2022 7:30,0.131045134,0.119851309,0.095577024,0.066127051
3/2/2022 7:45,0.131341137,0.119885,0.095429759,0.065437891
3/2/2022 8:00,0.131300939,0.119924533,0.09508394,0.064534332
3/2/2022 8:15,0.130783448,0.119861737,0.094533816,0.063503326
3/2/2022 8:30,0.129904326,0.119687689,0.09377177,0.062253007
3/2/2022 8:45,0.128756936,0.119474203,0.092926579,0.061106032
3/2/2022 9:00,0.127248184,0.119088101,0.091807338,0.059615293
3/2/2022 9:15,0.125407512,0.118714848,0.090664876,0.058317898
3/2/2022 9:30,0.123344885,0.118283483,0.089244406,0.056738274
3/2/2022 9:45,0.121319184,0.117862159,0.087836532,0.055215269
3/2/2022 10:00,0.11961077,0.117535831,0.086410165,0.053609786
3/2/2022 10:15,0.117483718,0.117117806,0.084916271,0.052037932
3/2/2022 10:30,0.115371398,0.116784299,0.083713085,0.050474388
3/2/2022 10:45,0.113197194,0.116306468,0.082551642,0.049031358
3/2/2022 11:00,0.111310174,0.115841225,0.081400554,0.047586748
3/2/2022 11:15,0.109489019,0.115417914,0.080389381,0.04625129
3/2/2022 11:30,0.10786323,0.114963372,0.079423845,0.044939162
3/2/2022 11:45,0.106672396,0.114609304,0.078830462,0.043983384
3/2/2022 12:00,0.105851965,0.114628369,0.078560857,0.043271188
3/2/2022 12:15,0.105445687,0.114663698,0.078651306,0.042889503
3/2/2022 12:30,0.105515789,0.114829315,0.07888296,0.042741867
3/2/2022 12:45,0.105920171,0.115099387,0.079475074,0.042670138
3/2/2022 13:00,0.106486762,0.11579932,0.08054349,0.04290318
3/2/2022 13:15,0.107104552,0.116516189,0.081606921,0.043261803
3/2/2022 13:30,0.107330961,0.117167527,0.08213236,0.0436759
3/2/2022 13:45,0.10751597,0.117695355,0.082381746,0.044202979
3/2/2022 14:00,0.107582063,0.118324332,0.082759288,0.045008185
3/2/2022 14:15,0.10758114,0.118804169,0.082911087,0.045364437
3/2/2022 14:30,0.10762506,0.119287586,0.082944548,0.045625009
3/2/2022 14:45,0.107798172,0.119673521,0.083040583,0.045953314
3/2/2022 15:00,0.107966969,0.120140717,0.083162248,0.046232935
3/2/2022 15:15,0.107979922,0.120589789,0.083174573,0.046639354
3/2/2022 15:30,0.108029677,0.120759041,0.083190294,0.047058656
3/2/2022 15:45,0.108071373,0.121098987,0.083135753,0.047513145
3/2/2022 16:00,0.108087677,0.121326106,0.083008038,0.047992746
3/2/2022 16:15,0.10817662,0.121421042,0.082828048,0.048511236
3/2/2022 16:30,0.108260282,0.121651261,0.082747013,0.0491095
3/2/2022 16:45,0.10833109,0.12178485,0.082582925,0.04949335
3/2/2022 17:00,0.108378145,0.121901241,0.082608038,0.049995821
3/2/2022 17:15,0.108580988,0.122039896,0.082601063,0.05045454
3/2/2022 17:30,0.108674751,0.12214448,0.082641329,0.051007589
3/2/2022 17:45,0.108763226,0.122233882,0.082957115,0.051590308
3/2/2022 18:00,0.108900749,0.122157076,0.083095358,0.052110798
3/2/2022 18:15,0.109050443,0.122194524,0.083209324,0.052614892
3/2/2022 18:30,0.109228602,0.12234234,0.083507547,0.053297374
3/2/2022 18:45,0.109414422,0.122479654,0.083841659,0.054070096
3/2/2022 19:00,0.109593458,0.122603188,0.084258683,0.054894479
3/2/2022 19:15,0.109780055,0.122587797,0.084518244,0.0556216
3/2/2022 19:30,0.110056787,0.122656141,0.084701534,0.056249
3/2/2022 19:45,0.110392133,0.122784733,0.084885589,0.057020908
3/2/2022 20:00,0.110777641,0.123089035,0.085205749,0.057570325
3/2/2022 20:15,0.11102131,0.123476917,0.085613343,0.058341748
3/2/2022 20:30,0.111258362,0.123563303,0.085943749,0.058881465
3/2/2022 20:45,0.111479464,0.123620396,0.086139128,0.059400545
3/2/2022 21:00,0.111724428,0.123753123,0.086252547,0.059669645
3/2/2022 21:15,0.111892766,0.123867464,0.086405418,0.059962269
3/2/2022 21:30,0.112003341,0.123835755,0.08634726,0.060033959
3/2/2022 21:45,0.112153357,0.123832891,0.086316099,0.060178308
3/2/2022 22:00,0.112220841,0.123790123,0.086463539,0.060413118
3/2/2022 22:15,0.112258228,0.123750226,0.086482686,0.060551278
3/2/2022 22:30,0.112358646,0.123576026,0.086464584,0.060667241
3/2/2022 22:45,0.112445008,0.123385363,0.086497623,0.06067541
3/2/2022 23:00,0.112510575,0.123359493,0.0864155,0.060748585
3/2/2022 23:15,0.112618227,0.123188847,0.086360908,0.060772921
3/2/2022 23:30,0.112750631,0.123019482,0.086405469,0.060915297
3/2/2022 23:45,0.112777109,0.122994253,0.086364067,0.061056515
3/3/2022 0:00,0.112779021,0.122777484,0.0863937,0.061170863
3/3/2022 0:15,0.112795391,0.122636983,0.08645467,0.061417124
3/3/2022 0:30,0.112883019,0.122725668,0.086382322,0.061477129
3/3/2022 0:45,0.112909951,0.122763581,0.086279443,0.061696495
3/3/2022 1:00,0.112942963,0.122771235,0.086367426,0.061983493
3/3/2022 1:15,0.113014148,0.122680077,0.08644411,0.062085557
3/3/2022 1:30,0.113082512,0.122806273,0.086443219,0.062486589
3/3/2022 1:45,0.113148325,0.122889237,0.086482003,0.062845053
3/3/2022 2:00,0.113172021,0.122878997,0.086433387,0.063059268
3/3/2022 2:15,0.113096336,0.122743744,0.086439315,0.063191492
3/3/2022 2:30,0.113119946,0.122685441,0.086240585,0.063400353
3/3/2022 2:45,0.113242203,0.12283005,0.086217676,0.063605551
3/3/2022 3:00,0.113258,0.122694254,0.086150443,0.063932981
3/3/2022 3:15,0.113200426,0.122568069,0.086185472,0.064068393
3/3/2022 3:30,0.113125176,0.122504918,0.086195097,0.064434297
3/3/2022 3:45,0.113205555,0.122421928,0.086256264,0.064602318
3/3/2022 4:00,0.113322711,0.122446693,0.086264544,0.064959639
3/3/2022 4:15,0.113466661,0.122473633,0.086286042,0.065259304
3/3/2022 4:30,0.113526847,0.122394043,0.086452682,0.065737297
3/3/2022 4:45,0.113550833,0.122326523,0.086440296,0.066009395
3/3/2022 5:00,0.113542304,0.122226414,0.086523409,0.066276468
3/3/2022 5:15,0.113504619,0.121972002,0.086748488,0.06648743
3/3/2022 5:30,0.113486775,0.12175117,0.086947186,0.066673823
3/3/2022 5:45,0.113516139,0.121831791,0.087143628,0.066810455
3/3/2022 6:00,0.113746731,0.121887747,0.087426153,0.066990562
3/3/2022 6:15,0.113925054,0.121917895,0.087572343,0.067184409
3/3/2022 6:30,0.114022618,0.121895695,0.087706741,0.067119312
3/3/2022 6:45,0.114003398,0.121661873,0.087670718,0.066992301
3/3/2022 7:00,0.113950911,0.121559211,0.087603522,0.066919245
3/3/2022 7:15,0.113932651,0.121398267,0.087414587,0.066583866
3/3/2022 7:30,0.113763681,0.121292308,0.087093917,0.065985949
3/3/2022 7:45,0.113591945,0.121288796,0.086803461,0.065326484
3/3/2022 8:00,0.11339687,0.121139516,0.086423522,0.064672433
3/3/2022 8:15,0.11302478,0.120818027,0.086087291,0.063787566
3/3/2022 8:30,0.112679664,0.120474845,0.085667318,0.062677343
3/3/2022 8:45,0.112330505,0.120257405,0.085129737,0.061734275
3/3/2022 9:00,0.111926615,0.119854347,0.084727707,0.060520837
3/3/2022 9:15,0.111417994,0.119480655,0.084300127,0.059411311
3/3/2022 9:30,0.110820491,0.118934653,0.083706893,0.058219712
3/3/2022 9:45,0.110381089,0.118521672,0.08309332,0.057094052
3/3/2022 10:00,0.10986013,0.118092569,0.082551066,0.05583084
3/3/2022 10:15,0.109314938,0.117670432,0.082050426,0.054666638
3/3/2022 10:30,0.108853499,0.117293411,0.08162769,0.053478411
3/3/2022 10:45,0.108491002,0.117274312,0.08136724,0.052543065
3/3/2022 11:00,0.108194865,0.117070393,0.081034287,0.051569608
3/3/2022 11:15,0.107860769,0.116916219,0.080790158,0.050815183
3/3/2022 11:30,0.107482025,0.116767767,0.080689774,0.050034611
3/3/2022 11:45,0.107160337,0.116611808,0.080664546,0.049393623
3/3/2022 12:00,0.106933223,0.116595978,0.080743909,0.048807181
3/3/2022 12:15,0.106796736,0.116613357,0.080912876,0.048353793
3/3/2022 12:30,0.106763802,0.116560302,0.081244269,0.048018464
3/3/2022 12:45,0.106847382,0.116835476,0.081629816,0.047980651
3/3/2022 13:00,0.107095942,0.117322731,0.08193157,0.047892764
3/3/2022 13:15,0.107462485,0.117606047,0.082232193,0.048024078
3/3/2022 13:30,0.107693625,0.117943487,0.082566132,0.048140839
3/3/2022 13:45,0.107887446,0.118218017,0.082740781,0.048131974
3/3/2022 14:00,0.108043253,0.118470797,0.082940687,0.048290999
3/3/2022 14:15,0.108209057,0.118818544,0.083079694,0.048537614
3/3/2022 14:30,0.108415562,0.119232096,0.083203732,0.04854052
3/3/2022 14:45,0.108539523,0.119658779,0.08331995,0.048629439
3/3/2022 15:00,0.108724544,0.120034701,0.08342438,0.048872294
3/3/2022 15:15,0.10882769,0.120238037,0.083367281,0.0490455
3/3/2022 15:30,0.108847837,0.120307579,0.083365602,0.04926288
3/3/2022 15:45,0.109014785,0.120502193,0.083580296,0.049609708
3/3/2022 16:00,0.109139388,0.12062827,0.083618783,0.049927856
3/3/2022 16:15,0.109225616,0.12083663,0.083734632,0.050411877
3/3/2022 16:30,0.109195707,0.121099276,0.083752436,0.050881253
3/3/2022 16:45,0.109223552,0.12123637,0.083675385,0.051225368
3/3/2022 17:00,0.109329703,0.121570122,0.083767435,0.051804464
3/3/2022 17:15,0.109257109,0.121756293,0.083744493,0.052090776
3/3/2022 17:30,0.109263665,0.121834993,0.083652385,0.052570923
3/3/2022 17:45,0.109289575,0.121790329,0.08361931,0.052762697
3/3/2022 18:00,0.109324245,0.122043216,0.083638345,0.053205487
3/3/2022 18:15,0.109362977,0.122077906,0.08364932,0.053549334
3/3/2022 18:30,0.109389191,0.122128561,0.083741331,0.053974774
3/3/2022 18:45,0.109516979,0.122227645,0.083875769,0.054392353
3/3/2022 19:00,0.109754828,0.122233214,0.084024682,0.055016227
3/3/2022 19:15,0.109977549,0.122280305,0.084177527,0.055472934
3/3/2022 19:30,0.110201902,0.122274243,0.084220799,0.05602389
3/3/2022 19:45,0.110440143,0.122233337,0.084393332,0.056629883
3/3/2022 20:00,0.110690279,0.122386419,0.084523563,0.05725668
3/3/2022 20:15,0.110951099,0.12247503,0.084551205,0.057748906
3/3/2022 20:30,0.111154105,0.122425309,0.084545274,0.058228365
3/3/2022 20:45,0.111203281,0.122296537,0.08466981,0.058570982
3/3/2022 21:00,0.111115572,0.12196984,0.084571126,0.058622098
3/3/2022 21:15,0.111003866,0.121761657,0.08453151,0.058759946
3/3/2022 21:30,0.110897722,0.121632797,0.084389148,0.058743614
3/3/2022 21:45,0.110854168,0.121570924,0.08430465,0.058654777
3/3/2022 22:00,0.110779837,0.121450498,0.084172998,0.05866127
3/3/2022 22:15,0.110672441,0.121208245,0.084099729,0.058663954
3/3/2022 22:30,0.11058759,0.120957704,0.083977672,0.058433464
3/3/2022 22:45,0.110529216,0.120712862,0.083868346,0.058270418
3/3/2022 23:00,0.11049912,0.120680585,0.084055867,0.058276333
3/3/2022 23:15,0.110377249,0.120566212,0.083862579,0.058075559
3/3/2022 23:30,0.110284713,0.120623162,0.083889835,0.058118631
3/3/2022 23:45,0.110180621,0.120581432,0.083917847,0.058153275
3/4/2022 0:00,0.11014457,0.120530751,0.084000326,0.058229857
3/4/2022 0:15,0.110147656,0.120518698,0.084082376,0.058319572
3/4/2022 0:30,0.110148229,0.120506281,0.084051805,0.058277702
3/4/2022 0:45,0.110261595,0.120508296,0.08414836,0.058394512
3/4/2022 1:00,0.110442415,0.120603393,0.084211307,0.058418725
3/4/2022 1:15,0.1106801,0.120779353,0.084238028,0.058727591
3/4/2022 1:30,0.110941931,0.120954255,0.084428203,0.05899046
3/4/2022 1:45,0.111234176,0.121198183,0.084601827,0.059131755
3/4/2022 2:00,0.111557526,0.121375779,0.084799188,0.059397251
3/4/2022 2:15,0.111820922,0.121359694,0.084893486,0.059710854
3/4/2022 2:30,0.112036997,0.121399977,0.085005107,0.05975464
3/4/2022 2:45,0.112242805,0.121447745,0.084984602,0.060050051
3/4/2022 3:00,0.112410976,0.121643558,0.085002415,0.060212802
3/4/2022 3:15,0.112585386,0.121832209,0.085005301,0.060293921
3/4/2022 3:30,0.112637857,0.121847444,0.084854897,0.060120318
3/4/2022 3:45,0.112698816,0.121906209,0.08486497,0.060105706
3/4/2022 4:00,0.112631268,0.121759075,0.084844822,0.059968803
3/4/2022 4:15,0.112590881,0.121633256,0.084641122,0.059656199
3/4/2022 4:30,0.112564868,0.121694812,0.08458017,0.059653865
3/4/2022 4:45,0.112575876,0.121676483,0.084425589,0.059389412
3/4/2022 5:00,0.112733233,0.12165533,0.084408009,0.059304613
3/4/2022 5:15,0.112887479,0.121656851,0.084444307,0.059244482
3/4/2022 5:30,0.112760806,0.121509193,0.084377213,0.059078079
3/4/2022 5:45,0.112788616,0.121441421,0.084391229,0.058889594
3/4/2022 6:00,0.112779479,0.121458659,0.08452076,0.058862238
3/4/2022 6:15,0.112680829,0.121424519,0.084738096,0.058920924
3/4/2022 6:30,0.112503111,0.121304733,0.084677333,0.058899742
3/4/2022 6:45,0.112346571,0.12111134,0.084629211,0.058925268
3/4/2022 7:00,0.112142482,0.120905889,0.084582149,0.058966347
3/4/2022 7:15,0.111871249,0.120718232,0.084482574,0.058848758
3/4/2022 7:30,0.111661,0.120385594,0.084280222,0.058607736
3/4/2022 7:45,0.111464627,0.120130762,0.083976549,0.058332289
3/4/2022 8:00,0.111184682,0.119883934,0.083847361,0.058006482
3/4/2022 8:15,0.110917442,0.119658337,0.083607026,0.057482912
3/4/2022 8:30,0.110620306,0.11950279,0.083672041,0.056967486
3/4/2022 8:45,0.110294139,0.11935026,0.083562182,0.056227069
3/4/2022 9:00,0.109974583,0.119220816,0.083525782,0.055442971
3/4/2022 9:15,0.109668756,0.11903005,0.083452999,0.054501953
3/4/2022 9:30,0.109416476,0.118967201,0.083313138,0.053711842
3/4/2022 9:45,0.109162625,0.119135411,0.083157166,0.052569379
3/4/2022 10:00,0.108963117,0.119272286,0.082985485,0.051756197
3/4/2022 10:15,0.108815576,0.11960196,0.08310024,0.050833191
3/4/2022 10:30,0.108722131,0.119815186,0.083071696,0.050054697
3/4/2022 10:45,0.108577397,0.119941494,0.082976949,0.0493571
3/4/2022 11:00,0.108487194,0.120192195,0.083017245,0.048823545
3/4/2022 11:15,0.108370436,0.120358133,0.08298311,0.04818928
3/4/2022 11:30,0.108459666,0.120709064,0.083120212,0.047785514
3/4/2022 11:45,0.108538433,0.120962016,0.083264228,0.047419971
3/4/2022 12:00,0.108661949,0.121523611,0.08346122,0.047016733
3/4/2022 12:15,0.108876921,0.12223185,0.08391118,0.0471154
3/4/2022 12:30,0.108968688,0.1230208,0.084445377,0.047443995
3/4/2022 12:45,0.109003536,0.123744361,0.084971212,0.047777592
3/4/2022 13:00,0.109320803,0.124462183,0.085524247,0.048229118
3/4/2022 13:15,0.109493851,0.125061579,0.085870119,0.048744059
3/4/2022 13:30,0.109629942,0.125746762,0.086423093,0.049423971
3/4/2022 13:45,0.109686466,0.126306258,0.086697519,0.049947845
3/4/2022 14:00,0.109688562,0.12663508,0.086767353,0.050386843
3/4/2022 14:15,0.109724082,0.127181372,0.087160885,0.050853529
3/4/2022 14:30,0.10978829,0.12759302,0.087338125,0.05135014
3/4/2022 14:45,0.109841227,0.127791858,0.087535145,0.051661955
3/4/2022 15:00,0.109917525,0.12813116,0.087636366,0.052046557
3/4/2022 15:15,0.109902482,0.12829866,0.087974623,0.05234292
3/4/2022 15:30,0.109928528,0.128454051,0.088329301,0.052526765
3/4/2022 15:45,0.109989282,0.12855063,0.088470073,0.052853787
3/4/2022 16:00,0.110073387,0.128439369,0.088437545,0.053012812
3/4/2022 16:15,0.110182152,0.128396461,0.088579685,0.053382343
3/4/2022 16:30,0.110299081,0.128266653,0.088564345,0.053715025
3/4/2022 16:45,0.110428922,0.128103858,0.088340464,0.054041723
3/4/2022 17:00,0.110591895,0.128021893,0.088290444,0.054189101
3/4/2022 17:15,0.110743518,0.127649195,0.088338191,0.054601606
3/4/2022 17:30,0.110897669,0.12746769,0.088393641,0.054879489
3/4/2022 17:45,0.1110614,0.127158887,0.088307885,0.05524767
3/4/2022 18:00,0.111169847,0.126993076,0.088298449,0.055417147
3/4/2022 18:15,0.111297172,0.1266648,0.088305519,0.055708596
3/4/2022 18:30,0.111484255,0.126255007,0.088128078,0.055914085
3/4/2022 18:45,0.111655382,0.125923763,0.088095371,0.056333568
3/4/2022 19:00,0.111708787,0.125694601,0.088007647,0.056582574
3/4/2022 19:15,0.111796209,0.125704328,0.088134829,0.057077996
3/4/2022 19:30,0.111935009,0.125761654,0.088300131,0.057732259
3/4/2022 19:45,0.112040088,0.125797055,0.088454482,0.05820421
3/4/2022 20:00,0.112212246,0.125721995,0.08850544,0.058595956
3/4/2022 20:15,0.112364991,0.125668219,0.088546669,0.058965563
3/4/2022 20:30,0.112417517,0.125635724,0.088494959,0.059395764
3/4/2022 20:45,0.112317132,0.125721154,0.088568041,0.059684746
3/4/2022 21:00,0.112218499,0.125506535,0.088411031,0.059923328
3/4/2022 21:15,0.11221264,0.125540097,0.088391346,0.060218195
3/4/2022 21:30,0.112232636,0.125705722,0.088666887,0.060426334
3/4/2022 21:45,0.112305229,0.125721329,0.088634741,0.060638562
3/4/2022 22:00,0.112436613,0.125590411,0.088764245,0.060773619
3/4/2022 22:15,0.112598899,0.125572458,0.088810916,0.061052485
3/4/2022 22:30,0.112794716,0.125535481,0.089097742,0.06125728
3/4/2022 22:45,0.11308017,0.12570182,0.089320212,0.061582516
3/4/2022 23:00,0.113336393,0.125628324,0.089141959,0.061889476
3/4/2022 23:15,0.113614737,0.125594107,0.089160282,0.062300099
3/4/2022 23:30,0.11391218,0.125616666,0.089238566,0.062601611
3/4/2022 23:45,0.114315383,0.125622539,0.08939498,0.06288002
3/5/2022 0:00,0.114682047,0.125781546,0.089555389,0.063071521
3/5/2022 0:15,0.115110332,0.12594688,0.089729522,0.063371353
3/5/2022 0:30,0.115437675,0.126008676,0.089856273,0.063519158
3/5/2022 0:45,0.115761427,0.126206794,0.090062374,0.063780457
3/5/2022 1:00,0.116053068,0.126438933,0.090236126,0.064088913
3/5/2022 1:15,0.116283851,0.126567564,0.090266696,0.064376842
3/5/2022 1:30,0.116451974,0.126217904,0.090194066,0.064618098
3/5/2022 1:45,0.116600483,0.126200283,0.09001328,0.064619108
3/5/2022 2:00,0.116801829,0.126249501,0.090104183,0.064862585
3/5/2022 2:15,0.117052725,0.126445945,0.090130677,0.06505037
3/5/2022 2:30,0.117254607,0.126438826,0.09010207,0.065225609
3/5/2022 2:45,0.117410885,0.126733212,0.090159428,0.065323645
3/5/2022 3:00,0.117586205,0.126862722,0.090254457,0.065465118
3/5/2022 3:15,0.117689033,0.126897561,0.090265907,0.06583881
3/5/2022 3:30,0.11769105,0.126761447,0.090191273,0.066105185
