Date_Time,P2,P3,P4,P6
7/2/2021 4:45,0.127847834,0.169712877,0.120216936,0.051665319
7/2/2021 5:00,0.127818489,0.169552906,0.120070616,0.051622179
7/2/2021 5:15,0.127789144,0.169392935,0.119924295,0.051579038
7/2/2021 5:30,0.127759799,0.169232964,0.119777974,0.051535898
7/2/2021 5:45,0.127737791,0.169112985,0.119668234,0.051503543
7/2/2021 6:00,0.127715782,0.168993007,0.119558494,0.051471187
7/2/2021 6:15,0.127686437,0.168833036,0.119412173,0.051428047
7/2/2021 6:30,0.127657092,0.168673065,0.119265852,0.051384907
7/2/2021 6:45,0.127649756,0.168633072,0.119229272,0.051374122
7/2/2021 7:00,0.12764242,0.168593079,0.119192692,0.051363337
7/2/2021 7:15,0.127591066,0.16831313,0.118936631,0.051287841
7/2/2021 7:30,0.127539712,0.16803318,0.11868057,0.051212345
7/2/2021 7:45,0.127539712,0.16803318,0.11868057,0.051212345
7/2/2021 8:00,0.127539712,0.16803318,0.11868057,0.051212345
7/2/2021 8:15,0.127510367,0.167873209,0.118534249,0.051169205
7/2/2021 8:30,0.127481023,0.167713238,0.118387929,0.051126065
7/2/2021 8:45,0.12746635,0.167633252,0.118314769,0.051104494
7/2/2021 9:00,0.127451678,0.167553267,0.118241608,0.051082924
7/2/2021 9:15,0.127437005,0.167473281,0.118168448,0.051061354
7/2/2021 9:30,0.127422333,0.167393296,0.118095288,0.051039784
7/2/2021 9:45,0.127422333,0.167393296,0.118095288,0.051039784
7/2/2021 10:00,0.127422333,0.167393296,0.118095288,0.051039784
7/2/2021 10:15,0.127370979,0.167113346,0.117839227,0.050964288
7/2/2021 10:30,0.127319625,0.166833397,0.117583166,0.050888793
7/2/2021 10:45,0.127260935,0.166513454,0.117290525,0.050802512
7/2/2021 11:00,0.127202246,0.166193512,0.116997883,0.050716231
7/2/2021 11:15,0.127187573,0.166113527,0.116924723,0.050694661
7/2/2021 11:30,0.127172901,0.166033541,0.116851563,0.050673091
7/2/2021 11:45,0.127591066,0.16831313,0.118936631,0.051287841
7/2/2021 12:00,0.128009231,0.170592718,0.121021699,0.051902591
7/2/2021 12:15,0.129703901,0.179831052,0.129471713,0.054393947
7/2/2021 12:30,0.131398571,0.189069385,0.137921726,0.056885303
7/2/2021 12:45,0.131890099,0.191748902,0.140372596,0.057607904
7/2/2021 13:00,0.132381627,0.194428419,0.142823465,0.058330505
7/2/2021 13:15,0.131677348,0.190589111,0.139311772,0.057295137
7/2/2021 13:30,0.13097307,0.186749804,0.135800078,0.056259768
7/2/2021 13:45,0.130540232,0.184390229,0.133641849,0.055623448
7/2/2021 14:00,0.130107394,0.182030655,0.131483621,0.054987127
7/2/2021 14:15,0.130048704,0.181710713,0.131190979,0.054900846
7/2/2021 14:30,0.129990014,0.181390771,0.130898338,0.054814566
7/2/2021 14:45,0.129990014,0.181390771,0.130898338,0.054814566
7/2/2021 15:00,0.129990014,0.181390771,0.130898338,0.054814566
7/2/2021 15:15,0.130298136,0.183070468,0.132434704,0.05526754
7/2/2021 15:30,0.130606258,0.184750165,0.13397107,0.055720513
7/2/2021 15:45,0.130452197,0.183910316,0.133202887,0.055494026
7/2/2021 16:00,0.130298136,0.183070468,0.132434704,0.05526754
7/2/2021 16:15,0.130063377,0.181790698,0.13126414,0.054922417
7/2/2021 16:30,0.129828617,0.180510929,0.130093575,0.054577294
7/2/2021 16:45,0.129623203,0.179391131,0.129069331,0.054275311
7/2/2021 17:00,0.129417788,0.178271333,0.128045087,0.053973329
7/2/2021 17:15,0.129322417,0.177751427,0.127569545,0.053833122
7/2/2021 17:30,0.129227046,0.177231521,0.127094003,0.053692916
7/2/2021 17:45,0.12910233,0.176551644,0.126472141,0.05350957
7/2/2021 18:00,0.128977614,0.175871766,0.125850278,0.053326223
7/2/2021 18:15,0.128874907,0.175311867,0.125338156,0.053175232
7/2/2021 18:30,0.1287722,0.174751968,0.124826034,0.053024241
7/2/2021 18:45,0.128691501,0.174312048,0.124423653,0.052905605
7/2/2021 19:00,0.128610803,0.173872127,0.124021271,0.052786969
7/2/2021 19:15,0.128559449,0.173592177,0.12376521,0.052711473
7/2/2021 19:30,0.128508095,0.173312228,0.123509149,0.052635977
7/2/2021 19:45,0.128544776,0.173512192,0.12369205,0.052689903
7/2/2021 20:00,0.128581458,0.173712156,0.123874951,0.052743828
7/2/2021 20:15,0.128838226,0.175111903,0.125155256,0.053121306
7/2/2021 20:30,0.129094994,0.176511651,0.126435561,0.053498785
7/2/2021 20:45,0.129117003,0.176631629,0.126545301,0.05353114
7/2/2021 21:00,0.129139011,0.176751607,0.126655042,0.053563495
7/2/2021 21:15,0.129050977,0.176271694,0.12621608,0.053434074
7/2/2021 21:30,0.128962942,0.175791781,0.125777118,0.053304653
7/2/2021 21:45,0.128882243,0.17535186,0.125374737,0.053186017
7/2/2021 22:00,0.128801545,0.174911939,0.124972355,0.053067381
7/2/2021 22:15,0.1287722,0.174751968,0.124826034,0.053024241
7/2/2021 22:30,0.128742855,0.174591997,0.124679714,0.0529811
7/2/2021 22:45,0.128808881,0.174951932,0.125008935,0.053078166
7/2/2021 23:00,0.128874907,0.175311867,0.125338156,0.053175232
7/2/2021 23:15,0.128874907,0.175311867,0.125338156,0.053175232
7/2/2021 23:30,0.128874907,0.175311867,0.125338156,0.053175232
7/2/2021 23:45,0.128860234,0.175231882,0.125264996,0.053153662
7/3/2021 0:00,0.128845562,0.175151896,0.125191836,0.053132091
7/3/2021 0:15,0.128808881,0.174951932,0.125008935,0.053078166
7/3/2021 0:30,0.1287722,0.174751968,0.124826034,0.053024241
7/3/2021 0:45,0.128720846,0.174472019,0.124569973,0.052948745
7/3/2021 1:00,0.128669492,0.174192069,0.124313912,0.052873249
7/3/2021 1:15,0.128610803,0.173872127,0.124021271,0.052786969
7/3/2021 1:30,0.128552113,0.173552185,0.12372863,0.052700688
7/3/2021 1:45,0.128500759,0.173272235,0.123472569,0.052625192
7/3/2021 2:00,0.128449405,0.172992286,0.123216508,0.052549697
7/3/2021 2:15,0.128383379,0.172632351,0.122887287,0.052452631
7/3/2021 2:30,0.128317353,0.172272415,0.122558065,0.052355565
7/3/2021 2:45,0.128317353,0.172272415,0.122558065,0.052355565
7/3/2021 3:00,0.128317353,0.172272415,0.122558065,0.052355565
7/3/2021 3:15,0.128317353,0.172272415,0.122558065,0.052355565
7/3/2021 3:30,0.128317353,0.172272415,0.122558065,0.052355565
7/3/2021 3:45,0.128251327,0.17191248,0.122228844,0.052258499
7/3/2021 4:00,0.128185301,0.171552545,0.121899623,0.052161433
7/3/2021 4:15,0.128199973,0.171632531,0.121972783,0.052183003
7/3/2021 4:30,0.128214646,0.171712516,0.122045943,0.052204574
7/3/2021 4:45,0.128185301,0.171552545,0.121899623,0.052161433
7/3/2021 5:00,0.128155956,0.171392574,0.121753302,0.052118293
7/3/2021 5:15,0.128075257,0.170952654,0.121350921,0.051999657
7/3/2021 5:30,0.127994559,0.170512733,0.120948539,0.051881021
7/3/2021 5:45,0.127987223,0.17047274,0.120911959,0.051870236
7/3/2021 6:00,0.127979886,0.170432747,0.120875379,0.051859451
7/3/2021 6:15,0.127979886,0.170432747,0.120875379,0.051859451
7/3/2021 6:30,0.127979886,0.170432747,0.120875379,0.051859451
7/3/2021 6:45,0.127950541,0.170272776,0.120729058,0.05181631
7/3/2021 7:00,0.127921197,0.170112805,0.120582738,0.05177317
7/3/2021 7:15,0.127906524,0.170032819,0.120509577,0.0517516
7/3/2021 7:30,0.127891852,0.169952834,0.120436417,0.05173003
7/3/2021 7:45,0.127818489,0.169552906,0.120070616,0.051622179
7/3/2021 8:00,0.127745127,0.169152978,0.119704814,0.051514328
7/3/2021 8:15,0.127781808,0.169352942,0.119887715,0.051568253
7/3/2021 8:30,0.127818489,0.169552906,0.120070616,0.051622179
7/3/2021 8:45,0.127818489,0.169552906,0.120070616,0.051622179
7/3/2021 9:00,0.127818489,0.169552906,0.120070616,0.051622179
7/3/2021 9:15,0.127767136,0.169272957,0.119814555,0.051546683
7/3/2021 9:30,0.127715782,0.168993007,0.119558494,0.051471187
7/3/2021 9:45,0.127679101,0.168793043,0.119375593,0.051417262
7/3/2021 10:00,0.12764242,0.168593079,0.119192692,0.051363337
7/3/2021 10:15,0.127598402,0.168353123,0.118973211,0.051298626
7/3/2021 10:30,0.127554385,0.168113166,0.11875373,0.051233915
7/3/2021 10:45,0.127517704,0.167913202,0.11857083,0.05117999
7/3/2021 11:00,0.127481023,0.167713238,0.118387929,0.051126065
7/3/2021 11:15,0.127451678,0.167553267,0.118241608,0.051082924
7/3/2021 11:30,0.127422333,0.167393296,0.118095288,0.051039784
7/3/2021 11:45,0.12734897,0.166993368,0.117729486,0.050931933
7/3/2021 12:00,0.127275608,0.16659344,0.117363685,0.050824082
7/3/2021 12:15,0.127187573,0.166113527,0.116924723,0.050694661
7/3/2021 12:30,0.127099538,0.165633613,0.116485761,0.05056524
7/3/2021 12:45,0.127070193,0.165473642,0.116339441,0.050522099
7/3/2021 13:00,0.127040848,0.165313671,0.11619312,0.050478959
7/3/2021 13:15,0.126967486,0.164913743,0.115827319,0.050371108
7/3/2021 13:30,0.126894124,0.164513815,0.115461517,0.050263257
7/3/2021 13:45,0.126908796,0.164593801,0.115534678,0.050284827
7/3/2021 14:00,0.126923469,0.164673786,0.115607838,0.050306398
7/3/2021 14:15,0.126894124,0.164513815,0.115461517,0.050263257
7/3/2021 14:30,0.126864779,0.164353844,0.115315197,0.050220117
7/3/2021 14:45,0.126828098,0.16415388,0.115132296,0.050166191
7/3/2021 15:00,0.126791417,0.163953916,0.114949395,0.050112266
7/3/2021 15:15,0.126776744,0.163873931,0.114876235,0.050090696
7/3/2021 15:30,0.126762072,0.163793945,0.114803075,0.050069126
7/3/2021 15:45,0.126754735,0.163753952,0.114766495,0.050058341
7/3/2021 16:00,0.126747399,0.163713959,0.114729914,0.050047555
7/3/2021 16:15,0.126754735,0.163753952,0.114766495,0.050058341
7/3/2021 16:30,0.126762072,0.163793945,0.114803075,0.050069126
7/3/2021 16:45,0.126754735,0.163753952,0.114766495,0.050058341
7/3/2021 17:00,0.126747399,0.163713959,0.114729914,0.050047555
7/3/2021 17:15,0.126732727,0.163633974,0.114656754,0.050025985
7/3/2021 17:30,0.126718054,0.163553988,0.114583594,0.050004415
7/3/2021 17:45,0.126718054,0.163553988,0.114583594,0.050004415
7/3/2021 18:00,0.126718054,0.163553988,0.114583594,0.050004415
7/3/2021 18:15,0.126718054,0.163553988,0.114583594,0.050004415
7/3/2021 18:30,0.126718054,0.163553988,0.114583594,0.050004415
7/3/2021 18:45,0.126828098,0.16415388,0.115132296,0.050166191
7/3/2021 19:00,0.126938141,0.164753772,0.115680998,0.050327968
7/3/2021 19:15,0.12690146,0.164553808,0.115498097,0.050274042
7/3/2021 19:30,0.126864779,0.164353844,0.115315197,0.050220117
7/3/2021 19:45,0.126864779,0.164353844,0.115315197,0.050220117
7/3/2021 20:00,0.126864779,0.164353844,0.115315197,0.050220117
7/3/2021 20:15,0.126864779,0.164353844,0.115315197,0.050220117
7/3/2021 20:30,0.126864779,0.164353844,0.115315197,0.050220117
7/3/2021 20:45,0.126828098,0.16415388,0.115132296,0.050166191
7/3/2021 21:00,0.126791417,0.163953916,0.114949395,0.050112266
7/3/2021 21:15,0.126769408,0.163833938,0.114839655,0.050079911
7/3/2021 21:30,0.126747399,0.163713959,0.114729914,0.050047555
7/3/2021 21:45,0.126806089,0.164033902,0.115022556,0.050133836
7/3/2021 22:00,0.126864779,0.164353844,0.115315197,0.050220117
7/3/2021 22:15,0.126864779,0.164353844,0.115315197,0.050220117
7/3/2021 22:30,0.126864779,0.164353844,0.115315197,0.050220117
7/3/2021 22:45,0.126864779,0.164353844,0.115315197,0.050220117
7/3/2021 23:00,0.126864779,0.164353844,0.115315197,0.050220117
7/3/2021 23:15,0.126850106,0.164273858,0.115242036,0.050198547
7/3/2021 23:30,0.126835434,0.164193873,0.115168876,0.050176977
7/3/2021 23:45,0.126850106,0.164273858,0.115242036,0.050198547
7/4/2021 0:00,0.126864779,0.164353844,0.115315197,0.050220117
7/4/2021 0:15,0.126850106,0.164273858,0.115242036,0.050198547
7/4/2021 0:30,0.126835434,0.164193873,0.115168876,0.050176977
7/4/2021 0:45,0.126762072,0.163793945,0.114803075,0.050069126
7/4/2021 1:00,0.126688709,0.163394017,0.114437273,0.049961275
7/4/2021 1:15,0.126740063,0.163673967,0.114693334,0.05003677
7/4/2021 1:30,0.126791417,0.163953916,0.114949395,0.050112266
7/4/2021 1:45,0.126806089,0.164033902,0.115022556,0.050133836
7/4/2021 2:00,0.126820761,0.164113887,0.115095716,0.050155406
7/4/2021 2:15,0.126806089,0.164033902,0.115022556,0.050133836
7/4/2021 2:30,0.126791417,0.163953916,0.114949395,0.050112266
7/4/2021 2:45,0.126776744,0.163873931,0.114876235,0.050090696
7/4/2021 3:00,0.126762072,0.163793945,0.114803075,0.050069126
7/4/2021 3:15,0.126762072,0.163793945,0.114803075,0.050069126
7/4/2021 3:30,0.126762072,0.163793945,0.114803075,0.050069126
7/4/2021 3:45,0.126798753,0.163993909,0.114985975,0.050123051
7/4/2021 4:00,0.126835434,0.164193873,0.115168876,0.050176977
7/4/2021 4:15,0.126813425,0.164073894,0.115059136,0.050144621
7/4/2021 4:30,0.126791417,0.163953916,0.114949395,0.050112266
7/4/2021 4:45,0.126813425,0.164073894,0.115059136,0.050144621
7/4/2021 5:00,0.126835434,0.164193873,0.115168876,0.050176977
7/4/2021 5:15,0.126850106,0.164273858,0.115242036,0.050198547
7/4/2021 5:30,0.126864779,0.164353844,0.115315197,0.050220117
7/4/2021 5:45,0.126828098,0.16415388,0.115132296,0.050166191
7/4/2021 6:00,0.126791417,0.163953916,0.114949395,0.050112266
7/4/2021 6:15,0.126813425,0.164073894,0.115059136,0.050144621
7/4/2021 6:30,0.126835434,0.164193873,0.115168876,0.050176977
7/4/2021 6:45,0.126828098,0.16415388,0.115132296,0.050166191
7/4/2021 7:00,0.126820761,0.164113887,0.115095716,0.050155406
7/4/2021 7:15,0.126820761,0.164113887,0.115095716,0.050155406
7/4/2021 7:30,0.126820761,0.164113887,0.115095716,0.050155406
7/4/2021 7:45,0.126791417,0.163953916,0.114949395,0.050112266
7/4/2021 8:00,0.126762072,0.163793945,0.114803075,0.050069126
7/4/2021 8:15,0.126798753,0.163993909,0.114985975,0.050123051
7/4/2021 8:30,0.126835434,0.164193873,0.115168876,0.050176977
7/4/2021 8:45,0.126813425,0.164073894,0.115059136,0.050144621
7/4/2021 9:00,0.126791417,0.163953916,0.114949395,0.050112266
7/4/2021 9:15,0.126776744,0.163873931,0.114876235,0.050090696
7/4/2021 9:30,0.126762072,0.163793945,0.114803075,0.050069126
7/4/2021 9:45,0.126776744,0.163873931,0.114876235,0.050090696
7/4/2021 10:00,0.126791417,0.163953916,0.114949395,0.050112266
7/4/2021 10:15,0.126740063,0.163673967,0.114693334,0.05003677
7/4/2021 10:30,0.126688709,0.163394017,0.114437273,0.049961275
7/4/2021 10:45,0.126652028,0.163194053,0.114254373,0.049907349
7/4/2021 11:00,0.126615347,0.162994089,0.114071472,0.049853424
7/4/2021 11:15,0.126586002,0.162834118,0.113925151,0.049810283
7/4/2021 11:30,0.126556657,0.162674147,0.113778831,0.049767143
7/4/2021 11:45,0.126519976,0.162474183,0.11359593,0.049713218
7/4/2021 12:00,0.126483295,0.162274219,0.113413029,0.049659292
7/4/2021 12:15,0.12651264,0.16243419,0.11355935,0.049702433
7/4/2021 12:30,0.126541985,0.162594161,0.11370567,0.049745573
7/4/2021 12:45,0.126475958,0.162234226,0.113376449,0.049648507
7/4/2021 13:00,0.126409932,0.161874291,0.113047228,0.049551441
7/4/2021 13:15,0.126402596,0.161834299,0.113010648,0.049540656
7/4/2021 13:30,0.12639526,0.161794306,0.112974068,0.049529871
7/4/2021 13:45,0.126343906,0.161514356,0.112718007,0.049454375
7/4/2021 14:00,0.126292553,0.161234407,0.112461946,0.04937888
7/4/2021 14:15,0.126292553,0.161234407,0.112461946,0.04937888
7/4/2021 14:30,0.126292553,0.161234407,0.112461946,0.04937888
7/4/2021 14:45,0.126241199,0.160954457,0.112205884,0.049303384
7/4/2021 15:00,0.126189845,0.160674508,0.111949823,0.049227889
7/4/2021 15:15,0.126204518,0.160754493,0.112022984,0.049249459
7/4/2021 15:30,0.12621919,0.160834479,0.112096144,0.049271029
7/4/2021 15:45,0.126167837,0.160554529,0.111840083,0.049195533
7/4/2021 16:00,0.126116483,0.16027458,0.111584022,0.049120038
7/4/2021 16:15,0.126138492,0.160394558,0.111693762,0.049152393
7/4/2021 16:30,0.1261605,0.160514537,0.111803503,0.049184748
7/4/2021 16:45,0.126138492,0.160394558,0.111693762,0.049152393
7/4/2021 17:00,0.126116483,0.16027458,0.111584022,0.049120038
7/4/2021 17:15,0.126138492,0.160394558,0.111693762,0.049152393
7/4/2021 17:30,0.1261605,0.160514537,0.111803503,0.049184748
7/4/2021 17:45,0.1261605,0.160514537,0.111803503,0.049184748
7/4/2021 18:00,0.1261605,0.160514537,0.111803503,0.049184748
7/4/2021 18:15,0.126138492,0.160394558,0.111693762,0.049152393
7/4/2021 18:30,0.126116483,0.16027458,0.111584022,0.049120038
7/4/2021 18:45,0.126101811,0.160194594,0.111510862,0.049098467
7/4/2021 19:00,0.126087138,0.160114609,0.111437701,0.049076897
7/4/2021 19:15,0.126101811,0.160194594,0.111510862,0.049098467
7/4/2021 19:30,0.126116483,0.16027458,0.111584022,0.049120038
7/4/2021 19:45,0.126101811,0.160194594,0.111510862,0.049098467
7/4/2021 20:00,0.126087138,0.160114609,0.111437701,0.049076897
7/4/2021 20:15,0.126116483,0.16027458,0.111584022,0.049120038
7/4/2021 20:30,0.126145828,0.160434551,0.111730343,0.049163178
7/4/2021 20:45,0.126109147,0.160234587,0.111547442,0.049109253
7/4/2021 21:00,0.126072466,0.160034623,0.111364541,0.049055327
7/4/2021 21:15,0.126116483,0.16027458,0.111584022,0.049120038
7/4/2021 21:30,0.1261605,0.160514537,0.111803503,0.049184748
7/4/2021 21:45,0.126153164,0.160474544,0.111766923,0.049173963
7/4/2021 22:00,0.126145828,0.160434551,0.111730343,0.049163178
7/4/2021 22:15,0.126153164,0.160474544,0.111766923,0.049173963
7/4/2021 22:30,0.1261605,0.160514537,0.111803503,0.049184748
7/4/2021 22:45,0.126197182,0.160714501,0.111986404,0.049238674
7/4/2021 23:00,0.126233863,0.160914464,0.112169304,0.049292599
7/4/2021 23:15,0.126263208,0.161074436,0.112315625,0.049335739
7/4/2021 23:30,0.126292553,0.161234407,0.112461946,0.04937888
7/4/2021 23:45,0.126299889,0.1612744,0.112498526,0.049389665
7/5/2021 0:00,0.126307225,0.161314392,0.112535106,0.04940045
7/5/2021 0:15,0.126299889,0.1612744,0.112498526,0.049389665
7/5/2021 0:30,0.126292553,0.161234407,0.112461946,0.04937888
7/5/2021 0:45,0.126263208,0.161074436,0.112315625,0.049335739
7/5/2021 1:00,0.126233863,0.160914464,0.112169304,0.049292599
7/5/2021 1:15,0.126263208,0.161074436,0.112315625,0.049335739
7/5/2021 1:30,0.126292553,0.161234407,0.112461946,0.04937888
7/5/2021 1:45,0.126292553,0.161234407,0.112461946,0.04937888
7/5/2021 2:00,0.126292553,0.161234407,0.112461946,0.04937888
7/5/2021 2:15,0.126329234,0.161434371,0.112644846,0.049432805
7/5/2021 2:30,0.126365915,0.161634335,0.112827747,0.049486731
7/5/2021 2:45,0.126329234,0.161434371,0.112644846,0.049432805
7/5/2021 3:00,0.126292553,0.161234407,0.112461946,0.04937888
7/5/2021 3:15,0.126314561,0.161354385,0.112571686,0.049411235
