Date_Time,P2C,P3C,P4C,P6C
7/1/2021 13:00,2723.120427,2724.174515,2733.058145,2737.293106
7/1/2021 13:15,2723.121021,2724.177755,2733.061108,2737.29398
7/1/2021 13:30,2723.121615,2724.180994,2733.064071,2737.294853
7/1/2021 13:45,2723.125217,2724.200631,2733.082032,2737.300149
7/1/2021 14:00,2723.12882,2724.220267,2733.099993,2737.305444
7/1/2021 14:15,2723.132693,2724.241383,2733.119307,2737.311139
7/1/2021 14:30,2723.136567,2724.262499,2733.138622,2737.316833
7/1/2021 14:45,2723.134424,2724.250821,2733.12794,2737.313684
7/1/2021 15:00,2723.132282,2724.239144,2733.117259,2737.310535
7/1/2021 15:15,2723.131923,2724.237184,2733.115467,2737.310006
7/1/2021 15:30,2723.131563,2724.235224,2733.113674,2737.309478
7/1/2021 15:45,2723.13237,2724.239624,2733.117698,2737.310664
7/1/2021 16:00,2723.133177,2724.244023,2733.121722,2737.311851
7/1/2021 16:15,2723.132862,2724.242303,2733.120149,2737.311387
7/1/2021 16:30,2723.132546,2724.240583,2733.118576,2737.310923
7/1/2021 16:45,2723.131974,2724.237464,2733.115723,2737.310082
7/1/2021 17:00,2723.131402,2724.234344,2733.112869,2737.309241
7/1/2021 17:15,2723.130874,2724.231465,2733.110236,2737.308464
7/1/2021 17:30,2723.130345,2724.228586,2733.107602,2737.307688
7/1/2021 17:45,2723.129795,2724.225586,2733.104858,2737.306879
7/1/2021 18:00,2723.129245,2724.222587,2733.102115,2737.30607
7/1/2021 18:15,2723.128783,2724.220067,2733.09981,2737.30539
7/1/2021 18:30,2723.128321,2724.217547,2733.097506,2737.304711
7/1/2021 18:45,2723.128005,2724.215828,2733.095933,2737.304247
7/1/2021 19:00,2723.12769,2724.214108,2733.09436,2737.303783
7/1/2021 19:15,2723.127345,2724.212228,2733.092641,2737.303277
7/1/2021 19:30,2723.127,2724.210349,2733.090921,2737.30277
7/1/2021 19:45,2723.12667,2724.208549,2733.089275,2737.302284
7/1/2021 20:00,2723.12634,2724.206749,2733.087629,2737.301799
7/1/2021 20:15,2723.126032,2724.20507,2733.086093,2737.301346
7/1/2021 20:30,2723.125724,2724.20339,2733.084556,2737.300893
7/1/2021 20:45,2723.125482,2724.20207,2733.083349,2737.300537
7/1/2021 21:00,2723.125239,2724.200751,2733.082142,2737.300181
7/1/2021 21:15,2723.1251,2724.199991,2733.081447,2737.299976
7/1/2021 21:30,2723.124961,2724.199231,2733.080752,2737.299771
7/1/2021 21:45,2723.124829,2724.198511,2733.080094,2737.299577
7/1/2021 22:00,2723.124697,2724.197791,2733.079435,2737.299383
7/1/2021 22:15,2723.124572,2724.197111,2733.078813,2737.2992
7/1/2021 22:30,2723.124447,2724.196431,2733.078191,2737.299016
7/1/2021 22:45,2723.124293,2724.195591,2733.077423,2737.29879
7/1/2021 23:00,2723.124139,2724.194752,2733.076655,2737.298563
7/1/2021 23:15,2723.124051,2724.194272,2733.076216,2737.298434
7/1/2021 23:30,2723.123963,2724.193792,2733.075777,2737.298305
7/1/2021 23:45,2723.12389,2724.193392,2733.075411,2737.298197
7/2/2021 0:00,2723.123816,2724.192992,2733.075046,2737.298089
7/2/2021 0:15,2723.123728,2724.192512,2733.074607,2737.29796
7/2/2021 0:30,2723.12364,2724.192032,2733.074168,2737.29783
7/2/2021 0:45,2723.123596,2724.191792,2733.073948,2737.297765
7/2/2021 1:00,2723.123552,2724.191552,2733.073729,2737.297701
7/2/2021 1:15,2723.123471,2724.191112,2733.073326,2737.297582
7/2/2021 1:30,2723.123391,2724.190672,2733.072924,2737.297463
7/2/2021 1:45,2723.123317,2724.190272,2733.072558,2737.297356
7/2/2021 2:00,2723.123244,2724.189872,2733.072192,2737.297248
7/2/2021 2:15,2723.123178,2724.189513,2733.071863,2737.297151
7/2/2021 2:30,2723.123112,2724.189153,2733.071534,2737.297054
7/2/2021 2:45,2723.123112,2724.189153,2733.071534,2737.297054
7/2/2021 3:00,2723.123112,2724.189153,2733.071534,2737.297054
7/2/2021 3:15,2723.123068,2724.188913,2733.071314,2737.296989
7/2/2021 3:30,2723.123024,2724.188673,2733.071095,2737.296924
7/2/2021 3:45,2723.123002,2724.188553,2733.070985,2737.296892
7/2/2021 4:00,2723.12298,2724.188433,2733.070875,2737.296859
7/2/2021 4:15,2723.122929,2724.188153,2733.070619,2737.296784
7/2/2021 4:30,2723.122877,2724.187873,2733.070363,2737.296708
7/2/2021 4:45,2723.122848,2724.187713,2733.070217,2737.296665
7/2/2021 5:00,2723.122818,2724.187553,2733.070071,2737.296622
7/2/2021 5:15,2723.122789,2724.187393,2733.069924,2737.296579
7/2/2021 5:30,2723.12276,2724.187233,2733.069778,2737.296536
7/2/2021 5:45,2723.122738,2724.187113,2733.069668,2737.296504
7/2/2021 6:00,2723.122716,2724.186993,2733.069558,2737.296471
7/2/2021 6:15,2723.122686,2724.186833,2733.069412,2737.296428
7/2/2021 6:30,2723.122657,2724.186673,2733.069266,2737.296385
7/2/2021 6:45,2723.12265,2724.186633,2733.069229,2737.296374
7/2/2021 7:00,2723.122642,2724.186593,2733.069193,2737.296363
7/2/2021 7:15,2723.122591,2724.186313,2733.068937,2737.296288
7/2/2021 7:30,2723.12254,2724.186033,2733.068681,2737.296212
7/2/2021 7:45,2723.12254,2724.186033,2733.068681,2737.296212
7/2/2021 8:00,2723.12254,2724.186033,2733.068681,2737.296212
7/2/2021 8:15,2723.12251,2724.185873,2733.068534,2737.296169
7/2/2021 8:30,2723.122481,2724.185713,2733.068388,2737.296126
7/2/2021 8:45,2723.122466,2724.185633,2733.068315,2737.296104
7/2/2021 9:00,2723.122452,2724.185553,2733.068242,2737.296083
7/2/2021 9:15,2723.122437,2724.185473,2733.068168,2737.296061
7/2/2021 9:30,2723.122422,2724.185393,2733.068095,2737.29604
7/2/2021 9:45,2723.122422,2724.185393,2733.068095,2737.29604
7/2/2021 10:00,2723.122422,2724.185393,2733.068095,2737.29604
7/2/2021 10:15,2723.122371,2724.185113,2733.067839,2737.295964
7/2/2021 10:30,2723.12232,2724.184833,2733.067583,2737.295889
7/2/2021 10:45,2723.122261,2724.184513,2733.067291,2737.295803
7/2/2021 11:00,2723.122202,2724.184194,2733.066998,2737.295716
7/2/2021 11:15,2723.122188,2724.184114,2733.066925,2737.295695
7/2/2021 11:30,2723.122173,2724.184034,2733.066852,2737.295673
7/2/2021 11:45,2723.122591,2724.186313,2733.068937,2737.296288
7/2/2021 12:00,2723.123009,2724.188593,2733.071022,2737.296903
7/2/2021 12:15,2723.124704,2724.197831,2733.079472,2737.299394
7/2/2021 12:30,2723.126399,2724.207069,2733.087922,2737.301885
7/2/2021 12:45,2723.12689,2724.209749,2733.090373,2737.302608
7/2/2021 13:00,2723.127382,2724.212428,2733.092823,2737.303331
7/2/2021 13:15,2723.126677,2724.208589,2733.089312,2737.302295
7/2/2021 13:30,2723.125973,2724.20475,2733.0858,2737.30126
7/2/2021 13:45,2723.12554,2724.20239,2733.083642,2737.300623
7/2/2021 14:00,2723.125107,2724.200031,2733.081484,2737.299987
7/2/2021 14:15,2723.125049,2724.199711,2733.081191,2737.299901
7/2/2021 14:30,2723.12499,2724.199391,2733.080898,2737.299815
7/2/2021 14:45,2723.12499,2724.199391,2733.080898,2737.299815
7/2/2021 15:00,2723.12499,2724.199391,2733.080898,2737.299815
7/2/2021 15:15,2723.125298,2724.20107,2733.082435,2737.300268
7/2/2021 15:30,2723.125606,2724.20275,2733.083971,2737.300721
7/2/2021 15:45,2723.125452,2724.20191,2733.083203,2737.300494
7/2/2021 16:00,2723.125298,2724.20107,2733.082435,2737.300268
7/2/2021 16:15,2723.125063,2724.199791,2733.081264,2737.299922
7/2/2021 16:30,2723.124829,2724.198511,2733.080094,2737.299577
7/2/2021 16:45,2723.124623,2724.197391,2733.079069,2737.299275
7/2/2021 17:00,2723.124418,2724.196271,2733.078045,2737.298973
7/2/2021 17:15,2723.124322,2724.195751,2733.07757,2737.298833
7/2/2021 17:30,2723.124227,2724.195232,2733.077094,2737.298693
7/2/2021 17:45,2723.124102,2724.194552,2733.076472,2737.29851
7/2/2021 18:00,2723.123978,2724.193872,2733.07585,2737.298326
7/2/2021 18:15,2723.123875,2724.193312,2733.075338,2737.298175
7/2/2021 18:30,2723.123772,2724.192752,2733.074826,2737.298024
7/2/2021 18:45,2723.123692,2724.192312,2733.074424,2737.297906
7/2/2021 19:00,2723.123611,2724.191872,2733.074021,2737.297787
7/2/2021 19:15,2723.123559,2724.191592,2733.073765,2737.297711
7/2/2021 19:30,2723.123508,2724.191312,2733.073509,2737.297636
7/2/2021 19:45,2723.123545,2724.191512,2733.073692,2737.29769
7/2/2021 20:00,2723.123581,2724.191712,2733.073875,2737.297744
7/2/2021 20:15,2723.123838,2724.193112,2733.075155,2737.298121
7/2/2021 20:30,2723.124095,2724.194512,2733.076436,2737.298499
7/2/2021 20:45,2723.124117,2724.194632,2733.076545,2737.298531
7/2/2021 21:00,2723.124139,2724.194752,2733.076655,2737.298563
7/2/2021 21:15,2723.124051,2724.194272,2733.076216,2737.298434
7/2/2021 21:30,2723.123963,2724.193792,2733.075777,2737.298305
7/2/2021 21:45,2723.123882,2724.193352,2733.075375,2737.298186
7/2/2021 22:00,2723.123802,2724.192912,2733.074972,2737.298067
7/2/2021 22:15,2723.123772,2724.192752,2733.074826,2737.298024
7/2/2021 22:30,2723.123743,2724.192592,2733.07468,2737.297981
7/2/2021 22:45,2723.123809,2724.192952,2733.075009,2737.298078
7/2/2021 23:00,2723.123875,2724.193312,2733.075338,2737.298175
7/2/2021 23:15,2723.123875,2724.193312,2733.075338,2737.298175
7/2/2021 23:30,2723.123875,2724.193312,2733.075338,2737.298175
7/2/2021 23:45,2723.12386,2724.193232,2733.075265,2737.298154
7/3/2021 0:00,2723.123846,2724.193152,2733.075192,2737.298132
7/3/2021 0:15,2723.123809,2724.192952,2733.075009,2737.298078
7/3/2021 0:30,2723.123772,2724.192752,2733.074826,2737.298024
7/3/2021 0:45,2723.123721,2724.192472,2733.07457,2737.297949
7/3/2021 1:00,2723.123669,2724.192192,2733.074314,2737.297873
7/3/2021 1:15,2723.123611,2724.191872,2733.074021,2737.297787
7/3/2021 1:30,2723.123552,2724.191552,2733.073729,2737.297701
7/3/2021 1:45,2723.123501,2724.191272,2733.073473,2737.297625
7/3/2021 2:00,2723.123449,2724.190992,2733.073217,2737.29755
7/3/2021 2:15,2723.123383,2724.190632,2733.072887,2737.297453
7/3/2021 2:30,2723.123317,2724.190272,2733.072558,2737.297356
7/3/2021 2:45,2723.123317,2724.190272,2733.072558,2737.297356
7/3/2021 3:00,2723.123317,2724.190272,2733.072558,2737.297356
7/3/2021 3:15,2723.123317,2724.190272,2733.072558,2737.297356
7/3/2021 3:30,2723.123317,2724.190272,2733.072558,2737.297356
7/3/2021 3:45,2723.123251,2724.189912,2733.072229,2737.297258
7/3/2021 4:00,2723.123185,2724.189553,2733.0719,2737.297161
7/3/2021 4:15,2723.1232,2724.189633,2733.071973,2737.297183
7/3/2021 4:30,2723.123215,2724.189713,2733.072046,2737.297205
7/3/2021 4:45,2723.123185,2724.189553,2733.0719,2737.297161
7/3/2021 5:00,2723.123156,2724.189393,2733.071753,2737.297118
7/3/2021 5:15,2723.123075,2724.188953,2733.071351,2737.297
7/3/2021 5:30,2723.122995,2724.188513,2733.070949,2737.296881
7/3/2021 5:45,2723.122987,2724.188473,2733.070912,2737.29687
7/3/2021 6:00,2723.12298,2724.188433,2733.070875,2737.296859
7/3/2021 6:15,2723.12298,2724.188433,2733.070875,2737.296859
7/3/2021 6:30,2723.12298,2724.188433,2733.070875,2737.296859
7/3/2021 6:45,2723.122951,2724.188273,2733.070729,2737.296816
7/3/2021 7:00,2723.122921,2724.188113,2733.070583,2737.296773
7/3/2021 7:15,2723.122907,2724.188033,2733.07051,2737.296752
7/3/2021 7:30,2723.122892,2724.187953,2733.070436,2737.29673
7/3/2021 7:45,2723.122818,2724.187553,2733.070071,2737.296622
7/3/2021 8:00,2723.122745,2724.187153,2733.069705,2737.296514
7/3/2021 8:15,2723.122782,2724.187353,2733.069888,2737.296568
7/3/2021 8:30,2723.122818,2724.187553,2733.070071,2737.296622
7/3/2021 8:45,2723.122818,2724.187553,2733.070071,2737.296622
7/3/2021 9:00,2723.122818,2724.187553,2733.070071,2737.296622
7/3/2021 9:15,2723.122767,2724.187273,2733.069815,2737.296547
7/3/2021 9:30,2723.122716,2724.186993,2733.069558,2737.296471
7/3/2021 9:45,2723.122679,2724.186793,2733.069376,2737.296417
7/3/2021 10:00,2723.122642,2724.186593,2733.069193,2737.296363
7/3/2021 10:15,2723.122598,2724.186353,2733.068973,2737.296299
7/3/2021 10:30,2723.122554,2724.186113,2733.068754,2737.296234
7/3/2021 10:45,2723.122518,2724.185913,2733.068571,2737.29618
7/3/2021 11:00,2723.122481,2724.185713,2733.068388,2737.296126
7/3/2021 11:15,2723.122452,2724.185553,2733.068242,2737.296083
7/3/2021 11:30,2723.122422,2724.185393,2733.068095,2737.29604
7/3/2021 11:45,2723.122349,2724.184993,2733.067729,2737.295932
7/3/2021 12:00,2723.122276,2724.184593,2733.067364,2737.295824
7/3/2021 12:15,2723.122188,2724.184114,2733.066925,2737.295695
7/3/2021 12:30,2723.1221,2724.183634,2733.066486,2737.295565
7/3/2021 12:45,2723.12207,2724.183474,2733.066339,2737.295522
7/3/2021 13:00,2723.122041,2724.183314,2733.066193,2737.295479
7/3/2021 13:15,2723.121967,2724.182914,2733.065827,2737.295371
7/3/2021 13:30,2723.121894,2724.182514,2733.065462,2737.295263
7/3/2021 13:45,2723.121909,2724.182594,2733.065535,2737.295285
7/3/2021 14:00,2723.121923,2724.182674,2733.065608,2737.295306
7/3/2021 14:15,2723.121894,2724.182514,2733.065462,2737.295263
7/3/2021 14:30,2723.121865,2724.182354,2733.065315,2737.29522
7/3/2021 14:45,2723.121828,2724.182154,2733.065132,2737.295166
7/3/2021 15:00,2723.121791,2724.181954,2733.064949,2737.295112
7/3/2021 15:15,2723.121777,2724.181874,2733.064876,2737.295091
7/3/2021 15:30,2723.121762,2724.181794,2733.064803,2737.295069
7/3/2021 15:45,2723.121755,2724.181754,2733.064766,2737.295058
7/3/2021 16:00,2723.121747,2724.181714,2733.06473,2737.295048
7/3/2021 16:15,2723.121755,2724.181754,2733.064766,2737.295058
7/3/2021 16:30,2723.121762,2724.181794,2733.064803,2737.295069
7/3/2021 16:45,2723.121755,2724.181754,2733.064766,2737.295058
7/3/2021 17:00,2723.121747,2724.181714,2733.06473,2737.295048
7/3/2021 17:15,2723.121733,2724.181634,2733.064657,2737.295026
7/3/2021 17:30,2723.121718,2724.181554,2733.064584,2737.295004
7/3/2021 17:45,2723.121718,2724.181554,2733.064584,2737.295004
7/3/2021 18:00,2723.121718,2724.181554,2733.064584,2737.295004
7/3/2021 18:15,2723.121718,2724.181554,2733.064584,2737.295004
7/3/2021 18:30,2723.121718,2724.181554,2733.064584,2737.295004
7/3/2021 18:45,2723.121828,2724.182154,2733.065132,2737.295166
7/3/2021 19:00,2723.121938,2724.182754,2733.065681,2737.295328
7/3/2021 19:15,2723.121901,2724.182554,2733.065498,2737.295274
7/3/2021 19:30,2723.121865,2724.182354,2733.065315,2737.29522
7/3/2021 19:45,2723.121865,2724.182354,2733.065315,2737.29522
7/3/2021 20:00,2723.121865,2724.182354,2733.065315,2737.29522
7/3/2021 20:15,2723.121865,2724.182354,2733.065315,2737.29522
7/3/2021 20:30,2723.121865,2724.182354,2733.065315,2737.29522
7/3/2021 20:45,2723.121828,2724.182154,2733.065132,2737.295166
7/3/2021 21:00,2723.121791,2724.181954,2733.064949,2737.295112
7/3/2021 21:15,2723.121769,2724.181834,2733.06484,2737.29508
7/3/2021 21:30,2723.121747,2724.181714,2733.06473,2737.295048
7/3/2021 21:45,2723.121806,2724.182034,2733.065023,2737.295134
7/3/2021 22:00,2723.121865,2724.182354,2733.065315,2737.29522
7/3/2021 22:15,2723.121865,2724.182354,2733.065315,2737.29522
7/3/2021 22:30,2723.121865,2724.182354,2733.065315,2737.29522
7/3/2021 22:45,2723.121865,2724.182354,2733.065315,2737.29522
7/3/2021 23:00,2723.121865,2724.182354,2733.065315,2737.29522
7/3/2021 23:15,2723.12185,2724.182274,2733.065242,2737.295199
7/3/2021 23:30,2723.121835,2724.182194,2733.065169,2737.295177
7/3/2021 23:45,2723.12185,2724.182274,2733.065242,2737.295199
7/4/2021 0:00,2723.121865,2724.182354,2733.065315,2737.29522
7/4/2021 0:15,2723.12185,2724.182274,2733.065242,2737.295199
7/4/2021 0:30,2723.121835,2724.182194,2733.065169,2737.295177
7/4/2021 0:45,2723.121762,2724.181794,2733.064803,2737.295069
7/4/2021 1:00,2723.121689,2724.181394,2733.064437,2737.294961
7/4/2021 1:15,2723.12174,2724.181674,2733.064693,2737.295037
7/4/2021 1:30,2723.121791,2724.181954,2733.064949,2737.295112
7/4/2021 1:45,2723.121806,2724.182034,2733.065023,2737.295134
7/4/2021 2:00,2723.121821,2724.182114,2733.065096,2737.295155
7/4/2021 2:15,2723.121806,2724.182034,2733.065023,2737.295134
7/4/2021 2:30,2723.121791,2724.181954,2733.064949,2737.295112
7/4/2021 2:45,2723.121777,2724.181874,2733.064876,2737.295091
7/4/2021 3:00,2723.121762,2724.181794,2733.064803,2737.295069
7/4/2021 3:15,2723.121762,2724.181794,2733.064803,2737.295069
7/4/2021 3:30,2723.121762,2724.181794,2733.064803,2737.295069
7/4/2021 3:45,2723.121799,2724.181994,2733.064986,2737.295123
7/4/2021 4:00,2723.121835,2724.182194,2733.065169,2737.295177
7/4/2021 4:15,2723.121813,2724.182074,2733.065059,2737.295145
7/4/2021 4:30,2723.121791,2724.181954,2733.064949,2737.295112
7/4/2021 4:45,2723.121813,2724.182074,2733.065059,2737.295145
7/4/2021 5:00,2723.121835,2724.182194,2733.065169,2737.295177
7/4/2021 5:15,2723.12185,2724.182274,2733.065242,2737.295199
7/4/2021 5:30,2723.121865,2724.182354,2733.065315,2737.29522
7/4/2021 5:45,2723.121828,2724.182154,2733.065132,2737.295166
7/4/2021 6:00,2723.121791,2724.181954,2733.064949,2737.295112
7/4/2021 6:15,2723.121813,2724.182074,2733.065059,2737.295145
7/4/2021 6:30,2723.121835,2724.182194,2733.065169,2737.295177
7/4/2021 6:45,2723.121828,2724.182154,2733.065132,2737.295166
7/4/2021 7:00,2723.121821,2724.182114,2733.065096,2737.295155
7/4/2021 7:15,2723.121821,2724.182114,2733.065096,2737.295155
7/4/2021 7:30,2723.121821,2724.182114,2733.065096,2737.295155
7/4/2021 7:45,2723.121791,2724.181954,2733.064949,2737.295112
7/4/2021 8:00,2723.121762,2724.181794,2733.064803,2737.295069
7/4/2021 8:15,2723.121799,2724.181994,2733.064986,2737.295123
7/4/2021 8:30,2723.121835,2724.182194,2733.065169,2737.295177
7/4/2021 8:45,2723.121813,2724.182074,2733.065059,2737.295145
7/4/2021 9:00,2723.121791,2724.181954,2733.064949,2737.295112
7/4/2021 9:15,2723.121777,2724.181874,2733.064876,2737.295091
7/4/2021 9:30,2723.121762,2724.181794,2733.064803,2737.295069
7/4/2021 9:45,2723.121777,2724.181874,2733.064876,2737.295091
7/4/2021 10:00,2723.121791,2724.181954,2733.064949,2737.295112
7/4/2021 10:15,2723.12174,2724.181674,2733.064693,2737.295037
7/4/2021 10:30,2723.121689,2724.181394,2733.064437,2737.294961
7/4/2021 10:45,2723.121652,2724.181194,2733.064254,2737.294907
7/4/2021 11:00,2723.121615,2724.180994,2733.064071,2737.294853
7/4/2021 11:15,2723.121586,2724.180834,2733.063925,2737.29481
7/4/2021 11:30,2723.121557,2724.180674,2733.063779,2737.294767
7/4/2021 11:45,2723.12152,2724.180474,2733.063596,2737.294713
7/4/2021 12:00,2723.121483,2724.180274,2733.063413,2737.294659
7/4/2021 12:15,2723.121513,2724.180434,2733.063559,2737.294702
7/4/2021 12:30,2723.121542,2724.180594,2733.063706,2737.294746
7/4/2021 12:45,2723.121476,2724.180234,2733.063376,2737.294649
7/4/2021 13:00,2723.12141,2724.179874,2733.063047,2737.294551
7/4/2021 13:15,2723.121403,2724.179834,2733.063011,2737.294541
7/4/2021 13:30,2723.121395,2724.179794,2733.062974,2737.29453
7/4/2021 13:45,2723.121344,2724.179514,2733.062718,2737.294454
7/4/2021 14:00,2723.121293,2724.179234,2733.062462,2737.294379
7/4/2021 14:15,2723.121293,2724.179234,2733.062462,2737.294379
7/4/2021 14:30,2723.121293,2724.179234,2733.062462,2737.294379
7/4/2021 14:45,2723.121241,2724.178954,2733.062206,2737.294303
7/4/2021 15:00,2723.12119,2724.178675,2733.06195,2737.294228
7/4/2021 15:15,2723.121205,2724.178754,2733.062023,2737.294249
7/4/2021 15:30,2723.121219,2724.178834,2733.062096,2737.294271
7/4/2021 15:45,2723.121168,2724.178555,2733.06184,2737.294196
7/4/2021 16:00,2723.121116,2724.178275,2733.061584,2737.29412
7/4/2021 16:15,2723.121138,2724.178395,2733.061694,2737.294152
7/4/2021 16:30,2723.121161,2724.178515,2733.061804,2737.294185
7/4/2021 16:45,2723.121138,2724.178395,2733.061694,2737.294152
7/4/2021 17:00,2723.121116,2724.178275,2733.061584,2737.29412
7/4/2021 17:15,2723.121138,2724.178395,2733.061694,2737.294152
7/4/2021 17:30,2723.121161,2724.178515,2733.061804,2737.294185
7/4/2021 17:45,2723.121161,2724.178515,2733.061804,2737.294185
7/4/2021 18:00,2723.121161,2724.178515,2733.061804,2737.294185
7/4/2021 18:15,2723.121138,2724.178395,2733.061694,2737.294152
7/4/2021 18:30,2723.121116,2724.178275,2733.061584,2737.29412
7/4/2021 18:45,2723.121102,2724.178195,2733.061511,2737.294098
7/4/2021 19:00,2723.121087,2724.178115,2733.061438,2737.294077
7/4/2021 19:15,2723.121102,2724.178195,2733.061511,2737.294098
7/4/2021 19:30,2723.121116,2724.178275,2733.061584,2737.29412
7/4/2021 19:45,2723.121102,2724.178195,2733.061511,2737.294098
7/4/2021 20:00,2723.121087,2724.178115,2733.061438,2737.294077
7/4/2021 20:15,2723.121116,2724.178275,2733.061584,2737.29412
7/4/2021 20:30,2723.121146,2724.178435,2733.06173,2737.294163
7/4/2021 20:45,2723.121109,2724.178235,2733.061547,2737.294109
7/4/2021 21:00,2723.121072,2724.178035,2733.061365,2737.294055
7/4/2021 21:15,2723.121116,2724.178275,2733.061584,2737.29412
7/4/2021 21:30,2723.121161,2724.178515,2733.061804,2737.294185
7/4/2021 21:45,2723.121153,2724.178475,2733.061767,2737.294174
7/4/2021 22:00,2723.121146,2724.178435,2733.06173,2737.294163
7/4/2021 22:15,2723.121153,2724.178475,2733.061767,2737.294174
7/4/2021 22:30,2723.121161,2724.178515,2733.061804,2737.294185
7/4/2021 22:45,2723.121197,2724.178715,2733.061986,2737.294239
7/4/2021 23:00,2723.121234,2724.178914,2733.062169,2737.294293
7/4/2021 23:15,2723.121263,2724.179074,2733.062316,2737.294336
7/4/2021 23:30,2723.121293,2724.179234,2733.062462,2737.294379
7/4/2021 23:45,2723.1213,2724.179274,2733.062499,2737.29439
7/5/2021 0:00,2723.121307,2724.179314,2733.062535,2737.2944
7/5/2021 0:15,2723.1213,2724.179274,2733.062499,2737.29439
7/5/2021 0:30,2723.121293,2724.179234,2733.062462,2737.294379
7/5/2021 0:45,2723.121263,2724.179074,2733.062316,2737.294336
7/5/2021 1:00,2723.121234,2724.178914,2733.062169,2737.294293
7/5/2021 1:15,2723.121263,2724.179074,2733.062316,2737.294336
7/5/2021 1:30,2723.121293,2724.179234,2733.062462,2737.294379
7/5/2021 1:45,2723.121293,2724.179234,2733.062462,2737.294379
7/5/2021 2:00,2723.121293,2724.179234,2733.062462,2737.294379
7/5/2021 2:15,2723.121329,2724.179434,2733.062645,2737.294433
7/5/2021 2:30,2723.121366,2724.179634,2733.062828,2737.294487
7/5/2021 2:45,2723.121329,2724.179434,2733.062645,2737.294433
7/5/2021 3:00,2723.121293,2724.179234,2733.062462,2737.294379
7/5/2021 3:15,2723.121315,2724.179354,2733.062572,2737.294411
